tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC,1301632641,Sofía Martínez,11102007,51,78,33,79,1,0,2,0,1,0,0,883,1
CC,8168532370,Daniela Martínez,01121930,20,8,14,70,1,1,3,1,0,0,1,576,0
TI REC,8570283800,Daniela González,03101943,84,44,46,65,1,0,1,1,1,1,0,132,1
TI,3371420147,Manuela Cartagena,02121952,19,23,35,8,6,0,3,1,1,0,1,724,1
DCU,0104035437,Melissa Perez,14091960,15,71,78,92,1,0,6,1,0,1,1,611,0
CC DIG,8419996269,Daniela Rodríguez,19091967,89,69,95,88,2,1,3,0,1,0,0,19,1
CC REN,5185803448,Miguel Castaneda,19101984,1,31,3,26,1,0,3,1,1,0,0,10,1
NIP,0386082794,Miguel Martínez,13121966,63,64,57,98,5,0,3,0,0,1,0,415,1
HLED-WEB,8878805348,María García,16031977,47,43,32,26,6,0,6,1,1,1,1,299,1
CC PV,7517495127,Luis García,25021994,65,12,56,37,3,1,3,1,0,1,1,336,0
CC REC,4543335466,Daniela García,26101962,96,76,36,95,4,1,4,1,0,1,0,585,0
EIS,0160006717,Juan López,10061998,26,40,25,72,4,0,1,0,1,0,1,457,0
CC REN,2891273883,Manuela Cartagena,14031985,17,62,38,30,2,1,4,1,0,1,0,320,1
AFIS,0366209719,Juan Cartagena,07111952,14,23,34,23,5,0,5,1,1,1,0,708,0
AFIS,0786530961,Ana Cifuentes,16091964,6,71,16,45,3,0,1,1,1,1,1,585,0
SITAC,1250956864,Laura Castaneda,02071939,98,8,55,50,6,1,6,1,0,0,1,59,1
CC,2758526990,Miguel Cartagena,26051938,21,21,12,58,6,1,2,1,1,0,0,926,0
ABIS,4977979858,Ana Castaneda,17121989,78,40,33,43,1,0,1,1,0,1,1,53,0
NUIP,4711281575,Miguel García,04101990,11,26,60,80,5,0,6,1,1,0,0,623,0
