tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC PV,6534144487,Juan Murillo,06021976,90,44,69,96,1,1,5,1,1,1,1,360,0
CC DIG,5627650119,Juan Cartagena,07121944,64,51,77,48,3,0,5,1,1,1,0,515,0
CC DIG,3466085828,Gabriela Rodríguez,16061952,12,63,18,83,1,0,6,0,1,0,1,570,1
TI PV,8886819315,David Cartagena,16082005,58,68,70,94,2,1,1,0,1,0,1,902,1
TI PV,3645639336,Manuela García,20022004,55,90,31,66,6,1,3,1,0,0,0,40,1
CC REC,2300866770,Luis Murillo,03031936,23,13,23,78,4,1,5,0,1,1,0,263,0
TI DUP,9249542608,Luis Martínez,13071927,20,5,39,69,5,0,2,0,0,0,1,34,1
MTR,7994314226,Laura Rodríguez,22041953,86,76,83,80,6,0,2,1,0,0,0,323,1
CC REC,4742219969,Miguel Martínez,06121953,2,74,98,3,4,1,3,1,1,1,1,517,0
TI REN,0839617856,Sofía González,24111959,80,55,100,54,2,1,5,0,1,0,1,880,0
HLED-WEB,1229370690,Ana Cifuentes,12111973,90,19,30,43,5,0,1,1,1,0,0,927,0
TI PV,9185486333,Carlos García,17031994,31,18,85,26,6,1,1,1,0,1,1,912,1
TI,4360573519,Laura Martínez,08031982,50,65,91,63,2,0,2,0,1,1,1,630,1
TI PV,0720946043,Laura González,04071969,97,51,10,77,1,1,3,1,0,1,1,801,1
CCT,4446294506,Manuela Rodríguez,02091973,48,61,44,8,4,1,3,1,0,0,0,507,0
DCU,0024839029,Carlos Murillo,17101995,95,87,72,82,3,1,4,0,1,0,0,315,1
CCT,0537070394,Ana González,07081960,45,99,45,43,4,1,2,0,1,0,0,722,1
NUIP,0916557964,Gabriela Cartagena,17082009,53,68,46,78,2,1,2,1,0,1,1,126,0
SIC,3654983204,Carlos Cifuentes,19051938,59,36,98,53,3,0,4,0,0,1,0,999,0
CC,8717544613,Melissa González,20011965,47,3,34,83,6,0,1,1,0,0,0,857,1
DCU,8086677544,Manuela Cifuentes,28061975,13,55,50,36,2,0,3,0,0,1,1,259,1
TI DUP,6878073363,Carlos Rodríguez,11111936,45,96,85,37,4,1,6,1,0,0,1,9,1
CC DIG,2593956236,Gabriela Hurtado,15012006,44,86,8,57,3,1,1,0,1,0,1,939,0
TI REC,1072092149,Luis García,24022001,67,92,76,22,4,1,5,0,0,0,0,698,0
SIC,2490869373,Daniela Martínez,17091948,30,77,95,80,4,1,3,1,1,0,1,240,1
ANI,6459715779,Miguel Rodríguez,01051934,8,52,29,38,5,1,3,0,1,0,0,197,1
SITAC,1177064694,María Hurtado,14071971,5,53,89,90,5,0,2,1,0,0,1,329,1
CC REC,3859255371,Juan Perez,15081973,21,59,70,8,1,1,6,0,1,0,1,413,1
NIP,2548620684,Gabriela Murillo,10111969,97,97,8,92,2,1,4,0,1,0,1,294,1
CC PV,4415836587,Gabriela Cifuentes,11052003,92,54,93,39,6,1,6,0,1,0,1,324,0
SITAC,5387392830,Miguel Cartagena,12072019,56,62,56,100,2,0,4,1,1,0,1,517,1
SITAC,9293208538,María García,07081985,64,60,91,77,3,1,1,0,0,0,0,865,1
CC,4241819127,María Rodríguez,03031924,73,9,39,71,5,0,1,0,1,0,1,465,0
CC DIG,2493955408,Marcela Martínez,18122004,92,47,66,47,6,0,3,1,0,0,1,580,0
ANI,0777648863,David Murillo,23062001,7,6,90,39,4,1,5,1,1,0,1,676,1
EIS,3593891339,Juan Castaneda,03071947,56,26,35,22,5,1,6,1,0,0,1,245,0
CC,6249179661,Luis Rodríguez,09021941,72,95,32,27,1,1,2,0,0,0,0,373,1
ANI,9147446882,Sofía López,10091970,1,36,31,66,3,0,4,0,1,1,0,5,0
CC REN,2978923081,Juan Rodríguez,15061926,19,41,43,3,2,1,2,0,1,1,0,397,0
CC PV,0765968704,Marcela Cifuentes,20021977,36,81,14,16,1,0,2,0,0,0,0,71,1
EIS,4232548062,Carlos García,19051949,51,48,15,71,3,0,5,1,1,0,1,236,0
CC REN,6639393439,Carlos López,12031990,32,64,22,15,5,0,4,0,1,0,0,728,0
