tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CCT,2710521571,María Cifuentes,09061935,75,19,83,80,3,1,5,0,1,0,1,498,1
NIP,5550641283,María Rodríguez,11081952,91,88,55,94,5,0,2,1,0,0,0,37,1
SITAC,7178623989,Daniela Rodríguez,21041983,90,94,61,65,4,0,2,0,0,0,1,229,1
TI REC,8027040587,Manuela González,03011924,9,66,76,95,6,1,3,0,0,0,1,518,1
CC,6766121052,Laura Cartagena,20091978,91,2,52,27,3,0,1,1,1,0,0,449,0
NUIP,7755005955,Juan Hernández,09121997,77,49,53,61,3,1,1,1,1,1,0,102,1
CC REC,9065889942,Gabriela Perez,10041976,21,89,31,86,3,1,3,1,1,0,0,776,0
NUIP,7694988261,Laura Murillo,06031929,91,52,47,92,3,1,4,0,0,0,1,389,1
AFIS,5677460782,Marcela Rodríguez,05041934,91,2,69,15,2,1,1,1,1,1,1,344,0
TI,9485321885,Ana Castaneda,06101957,13,38,22,71,4,1,1,0,1,0,0,137,1
CC REC,5543927035,Laura González,12011931,100,54,81,62,2,1,6,0,1,0,1,986,0
DCU,7846332152,Marcela Cartagena,15121957,74,48,53,5,6,1,3,0,0,1,0,748,1
ABIS,1136132093,David Perez,15011927,12,46,25,20,2,0,2,1,0,1,1,958,0
NIP,9359317323,Juan González,25091997,50,88,52,70,3,1,2,0,1,0,1,857,1
MTR,9742021260,Melissa Martínez,18102000,72,55,33,78,2,1,6,0,0,0,1,257,0
NIP,5299872817,Sofía González,10061960,72,26,23,24,3,0,2,1,0,0,0,834,0
ABIS,5493535305,Carlos Murillo,22081940,40,84,24,48,4,0,2,0,0,1,0,130,0
CC PV,6060726452,Marcela López,13071951,96,73,80,8,2,0,2,0,0,0,0,357,1
EIS,9347155515,Sofía Hurtado,04022005,76,23,18,67,1,1,6,0,1,0,1,612,0
NUIP,7352454931,Juan Hernández,14071946,51,77,80,11,4,0,6,1,0,0,1,273,1
CC,9224754267,Carlos Perez,03021980,98,10,19,3,4,0,6,1,1,0,0,112,1
TI REC,3600108701,Juan Rodríguez,02011961,74,46,21,67,6,1,6,0,0,0,1,472,1
TI REN,0324235709,Marcela Cartagena,25111975,64,84,22,90,1,0,6,0,1,0,0,461,0
SIC,6675465446,Marcela Murillo,13051983,25,16,68,27,3,0,4,1,0,1,1,103,0
CC REN,1205005445,Ana Perez,26061958,78,98,16,18,2,0,4,1,0,0,0,110,0
CC PV,6654917646,Juan Perez,03121974,44,89,10,10,2,0,2,1,0,0,0,323,1
CC DUP,5631345988,Miguel Hurtado,20011924,37,45,65,1,6,0,3,0,1,0,0,468,1
HLED-WEB,6494415367,Melissa Castaneda,07021975,86,25,70,49,6,1,5,0,1,1,0,250,0
TI,3958262462,Laura Castaneda,15081932,49,59,33,29,4,0,3,0,1,0,1,27,0
CCT,0392889419,Manuela García,05091949,75,40,14,70,2,0,4,1,0,1,1,23,1
NUIP,3507356150,Juan Martínez,24071951,97,35,44,52,3,0,4,0,1,1,1,762,1
TI PV,1798152907,Juan Hurtado,28031962,36,24,91,29,5,0,2,0,1,1,0,747,1
DCU,4143632937,Gabriela Hernández,16021942,56,54,38,15,6,0,5,0,0,0,1,779,1
CC REN,5175601903,María González,22011982,2,1,76,41,4,0,2,0,0,0,1,441,1
TI DUP,6271664023,María Murillo,10071951,24,96,11,68,2,0,1,1,1,0,1,191,0
AFIS,8269505943,Manuela García,17101944,64,65,8,26,2,0,6,1,1,0,1,8,0
AFIS,6909125216,David Hernández,03121938,75,14,14,95,6,1,6,1,0,0,1,929,1
CC DIG,9068886606,Sofía Martínez,17101934,58,54,49,44,1,1,6,1,0,1,0,837,0
NIP,8306973600,Ana Perez,19111961,62,19,11,46,5,1,6,0,1,1,1,889,0
CCT,5246237890,Marcela Murillo,23041962,46,21,43,13,3,1,2,1,0,0,0,180,0
TI DUP,6354328288,Daniela Cifuentes,24121957,6,17,59,44,4,1,2,0,1,1,1,425,0
CC DUP,2455698035,David Hernández,07011987,82,64,36,100,3,1,5,0,1,0,0,596,0
ANI,7252429381,María García,23071988,84,44,94,72,5,1,3,1,1,1,1,330,1
HLED-WEB,3792462968,Carlos Perez,23011924,29,83,33,52,6,0,4,1,1,0,1,331,1
TI PV,3035965927,Gabriela Hurtado,11101926,52,20,54,50,3,0,6,0,1,1,1,873,0
SITAC,9535356547,Carlos Murillo,15091985,46,36,53,53,4,0,4,1,0,1,1,537,0
DCU,9691980220,Laura García,25121960,7,88,29,9,5,1,1,0,0,1,1,589,1
AFIS,7868766587,Luis Murillo,01121924,21,34,25,92,5,1,3,1,0,0,1,286,0
CC DUP,8801861293,Melissa Hurtado,12021966,87,82,85,21,5,0,2,0,0,1,0,44,0
SIC,6661190762,Manuela Martínez,22011947,61,14,27,54,3,1,4,1,0,1,0,134,0
NIP,4857159678,Luis Hurtado,20101971,35,88,15,99,6,1,2,1,1,1,0,453,0
ABIS,2870302741,Marcela López,24081974,40,35,30,3,5,0,5,0,1,1,0,903,1
CCT,0847294408,Juan Cartagena,15021973,93,88,3,19,1,1,5,0,1,1,0,995,1
CCT,1979839391,Daniela Martínez,26072001,30,70,95,70,2,1,1,1,0,0,1,308,0
TI REN,7907130469,Sofía Hurtado,06021936,7,100,51,55,2,1,6,1,0,0,0,114,1
EIS,1163998273,Daniela López,09061935,4,81,23,43,1,0,2,0,0,0,1,182,1
ABIS,3193885174,David Hurtado,08072003,49,12,39,10,4,1,3,0,0,1,0,81,0
NIP,9489515215,Daniela López,15091994,40,58,9,85,5,1,3,0,1,1,1,265,1
NIP,6781099756,Juan Cartagena,12061931,41,67,88,73,1,0,3,0,0,1,1,137,1
DCU,3835974517,Luis Murillo,21081982,53,94,48,34,2,1,5,1,1,1,1,969,1
ANI,8481044119,Melissa Hernández,08091964,31,64,6,55,1,1,1,0,1,1,0,521,1
NUIP,7670655337,Sofía Rodríguez,05011936,10,10,99,69,6,1,2,0,0,1,0,483,0
CC REC,4450929273,Juan García,23021995,29,54,2,41,4,1,3,0,1,0,1,830,0
SITAC,7859621567,María López,05061983,77,34,27,3,4,1,1,0,0,0,1,609,1
TI,2585368610,David Hurtado,19082009,62,51,51,27,4,1,1,1,1,0,0,214,1
DCU,0412877404,Marcela Cartagena,14051996,67,31,40,72,4,1,1,1,1,0,0,426,1
SITAC,7264108011,Laura Castaneda,14091932,30,42,45,66,6,0,6,1,0,1,1,473,1
TI,4891499577,Miguel Cartagena,28121928,33,28,93,59,1,0,3,1,1,1,1,320,1
NIP,8837685645,Carlos Hernández,09031977,74,72,57,96,1,0,1,1,0,1,1,751,0
TI REC,6820725788,Juan González,21051924,74,70,16,49,1,1,1,1,0,0,0,100,1
AFIS,1599252415,Juan Perez,25091985,4,10,34,26,2,1,1,0,0,0,0,459,1
NUIP,7771464965,Miguel Hurtado,10041992,78,72,60,54,4,1,6,0,0,1,0,343,1
CC REN,6390322064,Juan Murillo,15111940,82,75,11,17,2,0,4,1,0,0,1,614,0
MTR,1570464606,Daniela Martínez,28011973,78,13,70,6,3,0,6,0,0,1,0,233,1
CC PV,4322992058,María López,15092008,82,83,67,66,6,1,6,1,0,0,0,124,1
CC REN,3382193061,María Hernández,08102008,44,62,91,29,2,1,5,0,0,1,0,165,1
ANI,7343567283,Laura Castaneda,15081945,69,57,88,18,4,0,1,0,1,0,1,460,0
ANI,0304684809,Juan Perez,10112007,85,17,55,20,2,1,1,1,1,0,1,470,1
CCT,3063581911,David Cifuentes,20121985,100,71,3,61,2,0,2,1,0,0,0,146,0
ANI,0701456078,Daniela Martínez,01011976,25,20,45,44,1,1,5,0,1,0,0,388,0
ANI,9472149398,Manuela Rodríguez,20071913,29,39,38,93,5,0,1,0,0,0,0,442,1
CC REC,4751599226,Gabriela Castaneda,09051979,75,11,18,67,5,0,5,0,1,1,1,686,0
NIP,2797916911,Luis Castaneda,18081931,26,12,31,48,6,1,6,0,0,1,0,576,1
CC,6052779809,Daniela García,21012008,93,88,82,38,6,0,6,0,1,1,0,893,0
TI DUP,7586345940,Sofía González,13011942,98,26,18,19,1,0,2,0,0,0,1,158,1
AFIS,1191141203,Laura Castaneda,14081973,59,81,64,39,4,1,5,0,1,1,1,995,0
CC,8077494969,Melissa Castaneda,06052000,3,43,73,14,4,0,2,1,1,0,0,649,0
AFIS,3131145479,Miguel Hernández,22121997,64,7,91,72,2,0,2,0,0,1,1,827,1
SIC,8035367141,Laura Castaneda,24051929,31,6,42,7,1,0,6,1,1,1,1,288,1
CC,6649582243,Sofía Murillo,15101995,6,40,70,16,1,0,3,1,1,1,1,723,1
ANI,1723519253,Miguel Perez,18111902,81,76,94,66,1,0,5,1,1,1,0,504,0
CC PV,3820944764,Luis Murillo,02071997,96,70,74,32,4,1,3,1,1,1,1,468,1
DCU,6410024365,Melissa Martínez,11092009,79,94,90,23,4,0,2,0,1,0,1,617,0
AFIS,3070247313,Ana Rodríguez,23101934,7,43,66,38,1,0,2,0,1,0,0,567,1
CCT,9511230167,Manuela Murillo,01021979,35,14,31,89,5,1,5,0,1,0,0,582,1
TI,8989760141,Sofía Hurtado,08071988,44,62,71,43,6,0,5,0,1,1,0,523,1
CC DUP,1428147754,Miguel López,16031990,40,21,18,56,6,1,1,1,0,0,0,496,0
CC REC,1478212236,Ana Cartagena,21021929,63,67,12,60,3,0,3,1,0,0,0,590,1
CC PV,8700362644,Sofía Perez,11031966,1,100,84,2,1,0,1,0,1,1,0,86,1
CC REC,0514286597,Laura Murillo,11121985,83,82,50,93,4,0,6,1,1,0,0,881,1
