tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI DUP,7670138001,Gabriela García,07031961,33,24,23,11,5,1,6,0,1,1,1,178,0
NUIP,8205495689,Miguel Castaneda,10081989,1,22,66,18,5,1,4,1,1,1,0,602,0
AFIS,2047928055,Laura Martínez,17081944,93,41,3,96,1,1,5,1,1,1,0,792,1
TI REN,5578389151,David García,17121941,29,32,99,85,5,1,4,1,0,0,1,681,1
MTR,8203686935,María Martínez,25011979,56,72,42,72,1,0,6,1,0,0,1,191,0
SIC,2127219350,Melissa Martínez,10051991,60,35,54,73,6,0,4,0,0,0,1,633,0
EIS,1962079385,Sofía Martínez,24021929,16,80,40,32,5,0,3,1,0,0,1,193,1
TI DUP,1346156352,María Hurtado,10071993,57,13,41,37,1,1,5,0,0,0,1,119,0
TI REC,0759672337,Luis Perez,09081926,52,88,27,97,4,0,6,0,1,1,0,19,0
ABIS,8568547277,Carlos Hurtado,28081989,26,87,96,25,4,0,6,1,1,0,0,885,0
CC,8853651500,Melissa Hurtado,14041990,48,75,5,76,5,0,4,0,1,1,0,975,1
AFIS,2337927609,Luis Hurtado,25121947,12,97,37,49,2,1,1,1,1,0,1,51,0
CC PV,5218764144,María González,09071974,68,36,46,8,1,0,6,1,0,1,1,755,0
SITAC,2282012661,Ana Cifuentes,11031973,85,1,75,14,5,1,1,1,0,1,1,143,0
ANI,2346156588,Gabriela Hernández,23091997,2,42,27,69,3,1,3,1,1,0,0,640,0
TI DUP,9926958096,María Hernández,10061948,100,38,63,67,5,1,2,0,1,1,1,935,0
TI REC,7121080744,Melissa Cifuentes,26011954,65,20,98,27,1,1,6,1,0,1,0,648,1
TI REN,3926859111,Gabriela López,01081944,34,79,46,41,3,0,3,0,0,1,0,322,0
EIS,4472609156,Ana García,02031971,55,62,29,30,2,1,4,0,1,1,0,282,0
NUIP,0917776333,Luis González,15071985,77,74,77,44,5,0,4,1,0,0,1,101,1
ABIS,1463621148,Marcela García,05111962,6,39,78,16,4,1,3,0,0,0,1,852,0
TI PV,3976550271,David Murillo,04032007,12,71,63,70,2,1,4,0,1,0,0,609,0
NIP,6105099723,Miguel Cartagena,22121971,93,8,92,91,1,0,1,1,0,1,0,906,0
AFIS,7825969748,Laura Hurtado,18081940,3,27,81,68,2,0,4,1,0,0,0,320,1
ABIS,7983988731,Luis Perez,04031940,8,11,33,42,1,0,2,0,0,1,0,875,0
CC DUP,3221685106,Sofía Hurtado,21082009,27,86,7,14,5,1,5,1,0,1,0,829,1
TI REN,2808622711,Juan Cifuentes,27111961,75,13,85,97,6,1,3,0,0,0,0,749,1
HLED-WEB,6409356173,Ana Hurtado,20101953,66,63,58,18,4,0,3,1,1,0,1,484,1
TI,5619803877,Daniela Cartagena,03072009,17,89,12,100,6,0,4,1,0,0,1,455,0
CC REC,8060542887,Laura Murillo,28042008,46,36,48,71,3,0,1,1,0,0,0,811,0
CC DUP,6643960965,Ana López,06041981,13,93,94,3,2,1,4,1,1,0,0,139,0
MTR,9925135635,Daniela Castaneda,16082009,84,41,55,60,5,1,3,1,0,0,0,264,0
ANI,3837955682,María Hurtado,25061967,71,11,26,20,3,1,1,1,1,1,1,144,0
