tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
NIP,2157426621,Gabriela Perez,26091914,45,78,76,75,6,0,3,0,0,1,0,432,0
TI,0468159807,María García,20061941,2,21,85,84,1,1,1,0,1,0,0,536,1
NUIP,9529829294,Carlos Murillo,18061986,83,86,60,24,5,0,1,1,1,1,1,315,1
EIS,4062345291,Laura González,05051955,21,24,26,55,3,0,6,1,1,1,0,472,0
SITAC,0102816878,Laura Cifuentes,02012001,88,70,46,58,6,1,2,0,1,1,0,173,0
TI DUP,1631240286,Sofía Castaneda,10041987,42,72,68,58,3,1,5,0,1,0,1,294,1
CC DUP,5441126495,David López,07051948,27,51,68,35,2,0,4,1,0,0,1,679,1
CCT,7706132373,David García,28071965,91,62,63,9,5,0,1,1,0,0,0,975,1
CC PV,6799675714,David Hernández,04072000,8,14,40,22,2,0,3,0,0,0,0,576,0
NIP,5289968425,Daniela Perez,15051941,5,1,5,78,3,1,2,1,0,0,0,4,0
CC DUP,3148540343,Gabriela Cartagena,23111926,79,29,9,84,6,1,6,1,1,0,0,867,1
EIS,7993865508,Miguel Cartagena,01021947,5,96,22,83,6,1,3,0,0,1,1,137,0
CC REC,4670441790,Juan González,03101936,68,17,15,85,6,1,6,0,0,1,0,45,1
TI REN,7770200183,Marcela Hurtado,28071997,50,19,4,93,3,0,3,0,1,1,1,365,0
TI,2882708745,Laura Castaneda,24022005,81,32,2,48,6,1,5,1,1,0,0,358,0
MTR,1110808073,Daniela López,06041963,9,92,50,25,1,0,1,1,0,0,1,384,0
SITAC,6712984628,Laura Perez,11061933,21,18,17,65,5,0,1,1,0,1,1,770,1
TI,2375416388,Daniela Rodríguez,10121992,13,68,95,25,5,1,3,1,0,0,0,582,1
NUIP,3123044756,Manuela Murillo,18011970,9,8,61,17,3,1,5,1,0,1,1,217,1
MTR,5000764944,Juan Martínez,13101999,54,1,55,58,2,0,2,1,0,1,0,937,0
CC DUP,9454477377,Gabriela Perez,03011949,95,23,67,71,5,0,1,0,0,1,1,832,1
HLED-WEB,2097657222,Laura García,23021969,68,3,73,84,6,0,2,1,0,1,0,60,0
TI PV,0771260995,Luis Cifuentes,05121943,72,20,54,44,2,1,6,0,1,1,0,99,1
TI REC,2495061043,Manuela Hurtado,02051996,82,53,28,64,5,1,6,0,1,0,1,850,0
ABIS,4552542815,Miguel Cifuentes,22101935,6,94,64,75,1,0,6,1,0,0,1,32,0
NUIP,8255490651,Gabriela Murillo,08122000,94,27,35,64,4,1,4,0,0,0,0,682,1
TI REC,2304212794,Luis García,08111965,48,6,69,69,5,0,3,0,0,0,1,714,1
SITAC,3178055353,David Perez,23041993,69,30,94,45,6,0,5,1,0,1,0,951,0
CC PV,9869058779,Manuela Rodríguez,15101974,72,2,8,75,3,1,5,1,1,0,0,413,0
TI REC,2693984079,Juan Castaneda,05061987,72,87,75,8,3,1,6,1,0,0,1,904,1
