tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CCT,5741432652,Melissa Perez,24031991,91,91,43,39,1,1,2,1,0,0,1,307,1
MTR,7706628540,Sofía López,09021971,8,39,47,61,3,0,6,1,0,0,1,343,1
ANI,5396243823,Manuela Hurtado,23081937,11,79,49,89,2,1,2,0,1,0,0,676,0
CC REN,0089865918,David Hurtado,15042003,75,20,80,88,2,0,5,0,0,0,1,813,0
MTR,1667167765,Laura Perez,04121996,25,65,18,2,1,1,5,1,1,0,1,791,0
ABIS,3360049184,Gabriela Cifuentes,09101989,46,26,81,35,5,0,3,1,1,0,1,457,1
CC PV,9596882101,Melissa Castaneda,02071995,17,76,39,60,4,0,5,0,1,1,1,303,0
SITAC,0567789026,David Hernández,11111999,86,69,49,66,3,1,4,0,1,1,0,929,0
SITAC,7589384787,Carlos Perez,27081988,57,59,23,48,3,0,6,0,0,0,1,227,1
CC PV,6261142237,Melissa Hernández,07071990,90,45,80,57,2,0,5,0,0,1,1,749,1
CC DIG,2262126965,Gabriela Martínez,28121954,100,21,29,6,5,0,6,0,0,1,1,532,0
CC REC,4322745857,Melissa García,16012007,41,6,52,36,4,1,1,1,1,1,0,506,1
AFIS,2613192992,Juan García,25101987,45,15,84,83,1,0,2,0,0,0,0,120,0
CCT,1011824112,Ana Hurtado,12111982,74,82,96,26,2,0,1,1,1,0,0,724,0
TI PV,2642381341,Manuela González,05111942,88,55,5,91,5,1,1,1,1,0,1,116,1
TI PV,7655809122,Laura López,20101977,22,3,89,16,2,0,3,0,0,1,1,164,1
CC REN,1683744741,Melissa Murillo,10011953,23,78,38,83,3,0,1,1,0,1,0,361,0
TI REN,9258639616,Luis Rodríguez,27091984,62,85,10,33,1,0,1,0,0,1,0,17,1
TI PV,9942408576,Gabriela Castaneda,16091950,91,69,20,61,6,1,2,1,1,1,1,682,1
CC REC,0840479513,Marcela Perez,12111998,93,45,43,13,6,0,2,1,0,1,1,226,0
TI,6636210089,David Rodríguez,15061948,21,94,38,58,4,0,6,1,1,0,1,441,0
NUIP,4836648575,Sofía López,12091956,31,96,80,28,2,1,4,0,1,0,1,605,0
HLED-WEB,9766070006,Laura López,21061939,13,68,94,33,4,1,3,1,0,0,1,804,0
TI,2744855871,Miguel Martínez,13051925,96,27,47,8,2,1,3,1,1,0,0,526,0
ABIS,4416672287,Sofía González,16091999,61,37,68,76,5,0,6,1,0,1,1,515,1
SIC,2809189104,Melissa Murillo,12021949,52,81,16,84,4,0,4,0,1,1,0,839,0
DCU,6304084043,David López,15041971,54,85,28,33,4,0,2,0,0,0,0,177,0
DCU,0815349569,Daniela Hurtado,10091954,72,11,40,92,3,1,2,0,1,1,0,306,1
MTR,2553612086,Melissa Martínez,18061999,91,87,17,38,4,1,6,0,0,0,0,279,1
TI REC,9138452701,David Hernández,09111944,91,66,71,39,3,0,1,0,1,1,1,149,1
CC DIG,8583487680,Laura González,01122017,52,72,90,1,4,0,4,0,0,0,0,553,0
SIC,2613360532,Sofía Castaneda,13071931,58,83,74,22,3,1,2,0,1,1,0,40,0
CC PV,5528555119,Sofía García,11121976,38,37,14,91,6,0,2,1,1,1,1,732,0
SITAC,9333922641,Laura López,17031936,73,55,33,55,6,0,2,0,0,0,0,526,0
TI DUP,1562156453,Sofía Martínez,11051982,7,15,41,60,2,1,5,0,1,0,0,381,1
SIC,5541150333,David Cifuentes,26051941,86,19,30,48,6,1,1,0,1,1,0,422,1
CC DUP,1422917152,Juan Perez,20091932,20,34,31,59,5,0,4,1,0,0,0,486,0
TI DUP,5705985316,Laura Hurtado,06011938,98,86,31,17,2,1,5,0,0,0,1,609,1
AFIS,2416091142,Carlos Cifuentes,18021940,40,99,20,93,2,1,4,1,0,1,1,437,1
NIP,4289486049,Miguel Hernández,17091966,98,14,21,57,4,0,6,0,0,0,0,69,0
DCU,4028517686,Ana Castaneda,15121910,29,21,63,21,4,0,4,1,0,1,1,549,0
DCU,6482542663,Daniela Hernández,09121984,32,56,48,100,2,1,4,0,0,0,0,376,1
DCU,6569924619,Laura Murillo,06121958,81,77,36,55,1,1,6,1,0,0,1,176,0
TI,3880089342,David López,11101978,59,60,33,46,6,1,3,1,0,1,0,159,0
CCT,7217542015,Melissa Cartagena,28111925,8,42,85,75,5,1,3,1,1,0,0,552,1
TI PV,9304898538,Marcela Cifuentes,03091968,100,55,13,22,5,1,1,1,0,0,1,653,1
NIP,0764941765,María Martínez,10011986,83,42,14,70,3,1,2,1,0,1,1,380,1
TI DUP,9469212165,Melissa Perez,03081984,38,75,42,80,6,0,3,1,1,0,0,215,0
TI,7088986509,Manuela Hurtado,11021957,8,29,8,92,2,1,1,1,1,1,0,949,0
CC DUP,3071115254,Ana Rodríguez,26061995,57,89,36,50,6,1,2,1,1,1,0,542,0
NUIP,0646875101,María Rodríguez,22041944,82,14,89,59,3,1,3,1,1,1,0,274,1
CC DIG,2836789088,Ana Rodríguez,24021944,5,67,29,6,1,1,4,0,0,1,0,915,1
NUIP,2645740159,Manuela Hurtado,07091926,96,68,56,54,6,1,4,0,1,0,1,702,1
CC,7061027294,Laura Castaneda,12101939,5,23,96,75,3,0,5,1,0,1,1,563,1
DCU,5401734474,Sofía Cartagena,03041968,38,88,40,89,2,1,6,1,1,0,0,828,1
