tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CCT,7979040324,María Hernández,26021983,9,74,79,73,6,0,6,0,0,1,0,436,0
ANI,5059873297,Manuela Rodríguez,14022008,64,66,40,74,1,0,2,0,1,0,0,740,1
CC PV,3517170211,Miguel Perez,27011950,34,71,71,31,2,0,3,0,1,0,1,680,0
ANI,3734914926,Juan Hurtado,18111937,34,66,32,10,2,1,4,1,1,0,0,72,1
HLED-WEB,0677480837,Ana Hurtado,19081925,55,78,99,14,6,1,6,0,0,0,0,163,1
ANI,4979842824,Manuela Rodríguez,21032006,14,24,27,61,1,1,6,1,0,1,0,902,0
CC REC,4996984133,Gabriela González,25111964,40,5,39,66,1,1,4,1,1,1,1,906,1
CC DUP,8534515015,Sofía Perez,07051983,7,82,72,18,1,1,6,0,0,0,0,744,1
TI DUP,3814696580,Miguel Perez,16081924,95,3,96,39,3,1,3,0,1,1,0,985,1
CC REC,2492056325,Miguel Murillo,22092004,17,25,52,25,1,0,4,1,1,1,1,802,1
TI,9598618858,Ana Perez,17021976,20,76,74,57,1,0,3,1,1,0,1,56,1
CC,3933473822,Marcela Murillo,22121930,84,11,54,48,5,1,5,1,0,0,1,881,0
CC REN,0361108635,Daniela García,21081966,39,60,84,20,3,0,6,0,0,1,0,978,1
CCT,6107642570,Melissa Rodríguez,17101971,3,87,75,83,1,0,1,1,0,1,1,561,1
DCU,4187676945,Carlos Perez,05121985,3,95,100,23,6,0,2,1,0,1,1,907,0
ABIS,3956301505,Marcela Rodríguez,12011981,14,56,69,38,6,1,3,1,1,1,1,793,1
DCU,1690480514,Ana Rodríguez,19101973,46,88,99,22,1,0,4,1,1,0,1,720,0
TI,0657095622,Ana Cifuentes,22111939,39,46,15,100,4,1,4,1,1,1,1,364,1
TI REN,0902378884,Manuela González,26081937,65,25,94,14,3,1,4,0,1,1,0,426,0
CC REN,0759572587,Miguel Martínez,16062002,31,43,79,51,5,1,4,1,1,1,0,12,1
DCU,9345490940,María López,14071976,24,89,46,76,5,0,6,1,0,1,1,936,1
TI REN,1776897690,Luis Cifuentes,10051997,50,43,36,29,4,1,1,1,0,1,0,559,1
DCU,0395675665,Marcela González,21091964,13,3,21,77,1,0,5,0,1,1,0,226,1
TI PV,3295232887,Marcela Cifuentes,01031977,34,60,34,7,5,0,3,0,0,1,0,886,0
CC DUP,7055193763,Luis Rodríguez,13111928,87,34,78,27,4,0,3,1,0,0,1,966,0
TI DUP,4456097570,David Cifuentes,21041997,14,97,75,15,5,1,3,1,1,0,1,198,1
HLED-WEB,1934158385,Ana Cifuentes,08061926,73,14,73,85,2,0,4,0,0,0,0,458,1
MTR,1883470737,Juan Hernández,21021978,9,49,16,16,5,0,6,1,0,0,1,976,1
CC PV,1626905896,David Hurtado,23041933,59,81,93,68,3,1,1,0,0,0,0,865,1
CC PV,9796603167,Marcela Hernández,08041964,18,57,78,66,3,1,4,0,0,1,0,84,1
DCU,9697663164,Juan Castaneda,24041909,60,12,65,58,3,1,4,0,1,0,0,918,0
TI PV,4596981560,David Hernández,16121930,54,61,17,83,3,1,3,0,1,0,0,447,0
TI DUP,2223012869,Juan Murillo,27111946,50,31,1,24,1,0,4,0,0,0,1,893,0
TI,1205552595,Miguel Cartagena,18051996,31,89,100,13,6,1,6,0,0,0,1,279,1
