tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
ANI,1270021554,Juan Perez,18091906,55,90,71,31,6,1,3,1,0,0,1,321,1
TI REC,7492544794,Laura López,27042008,89,14,42,73,4,0,5,1,0,0,1,866,0
TI PV,3050702187,María Rodríguez,10091926,39,35,79,90,6,0,4,1,1,1,0,687,0
CC PV,4703290888,Juan Castaneda,03071991,4,12,79,76,6,0,4,1,1,0,0,480,0
DCU,3706909206,Daniela Hurtado,17051969,48,85,53,88,5,0,1,1,0,0,0,163,1
ANI,7038446875,Sofía Martínez,09081933,16,53,27,85,1,0,5,0,0,1,0,656,0
HLED-WEB,0118246078,Luis Perez,08091964,36,34,86,18,2,0,4,1,1,1,1,862,1
NIP,7979100979,David Hernández,16021962,98,15,85,49,5,0,2,1,0,1,1,629,0
CC DUP,1858299565,Juan Murillo,19121979,63,73,81,7,5,1,2,0,0,1,0,881,0
NIP,6520840130,Manuela Perez,02061998,47,13,45,82,6,0,3,1,0,1,1,120,1
AFIS,0407828538,Gabriela López,14032019,69,73,38,15,6,0,5,0,1,1,1,644,1
SIC,0466685803,Sofía Rodríguez,25121964,40,27,89,10,1,1,4,1,0,0,1,527,0
TI REN,4689949881,Manuela Cifuentes,01071965,87,59,14,47,2,1,5,0,1,1,1,636,0
NUIP,2532510704,Melissa Murillo,07111955,20,14,39,46,1,0,5,0,1,0,1,728,0
NIP,1483685203,Sofía Perez,08101979,22,12,75,9,2,1,3,1,1,0,1,553,1
AFIS,1650636715,Gabriela Murillo,02111990,18,28,29,2,1,0,3,1,0,1,1,196,0
NUIP,9703669830,Melissa López,02101968,46,23,15,44,2,1,6,0,1,0,0,396,0
DCU,3936330077,María González,07041937,73,80,56,75,1,0,5,0,1,0,0,255,1
ABIS,9040419055,Manuela Rodríguez,11031951,64,79,13,8,4,0,3,1,1,0,0,249,1
TI REN,3992349368,Juan Martínez,26062004,79,66,34,88,2,1,2,1,0,1,0,984,0
CCT,3019245969,Juan Cartagena,27112002,14,33,16,94,4,1,3,0,1,1,1,672,1
ANI,5613718677,David González,26121930,24,31,78,88,5,0,2,0,1,1,0,79,1
CC PV,9364274933,Ana González,19031974,55,69,11,24,3,0,4,0,1,0,0,589,0
MTR,9334854671,Laura Rodríguez,23051956,81,44,83,40,1,1,2,1,0,1,0,437,1
CCT,3951055158,Melissa Martínez,16051970,27,46,73,61,3,1,2,1,0,0,0,989,1
DCU,5506580207,Melissa González,18081977,79,79,7,2,2,1,5,0,0,0,1,581,1
TI,5666559030,Miguel García,05011925,60,41,29,72,6,1,2,0,1,0,1,342,1
TI REC,3208178597,David Cartagena,28111990,4,66,11,53,6,0,4,1,1,1,1,693,1
HLED-WEB,5642845463,Daniela Perez,20121971,18,53,6,42,3,0,5,0,0,0,0,296,0
CC REC,1375945940,Carlos Castaneda,07031945,84,29,29,43,5,0,4,0,1,0,0,68,1
CC DIG,6752623624,Luis Hurtado,12111912,10,30,52,39,2,0,5,1,0,1,0,671,1
DCU,4704396196,Miguel Perez,24011983,97,16,51,30,1,0,2,1,0,1,1,247,0
DCU,0496327258,Manuela Murillo,21041931,41,82,18,12,3,1,5,1,1,1,0,498,0
CC DUP,9728464325,Carlos Cifuentes,14021948,37,39,62,82,1,1,5,1,1,0,1,882,1
