tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
DCU,1957078090,David López,04021943,14,54,75,54,3,0,3,0,0,0,1,169,0
TI REC,8423294618,Marcela Martínez,12121973,82,29,97,78,1,1,2,0,1,0,0,876,0
HLED-WEB,0311583113,Juan García,24011937,30,17,47,95,2,1,5,0,0,1,0,713,1
DCU,5861118006,Daniela Perez,27122007,27,51,84,47,6,0,3,1,1,0,0,656,1
CC REC,9247584714,Laura Murillo,14121938,63,98,75,70,6,1,2,0,1,1,1,788,0
AFIS,5087907181,Luis López,10081941,21,89,83,58,4,1,1,0,1,1,0,544,0
TI,1460638328,Melissa Hurtado,05111928,38,52,2,67,4,0,5,0,1,1,1,565,1
TI REC,2116738062,Laura Cifuentes,18111954,76,33,4,97,1,0,4,0,0,1,1,906,0
CC DUP,7854042146,Ana Hurtado,01101989,58,97,52,98,1,1,6,1,1,1,0,322,0
DCU,2339276997,Laura López,11111977,95,49,39,80,3,1,5,1,1,1,1,786,0
SIC,3665153252,Ana Murillo,17051909,40,41,83,82,1,1,1,1,1,1,1,314,0
SITAC,7541018069,Juan González,09031969,26,85,32,98,6,0,6,1,0,1,0,808,1
DCU,0469118861,Ana Cifuentes,04031956,62,20,25,39,4,1,5,1,1,1,1,887,1
CC DUP,2425799558,David Cifuentes,28081987,84,16,7,60,4,0,3,0,0,0,1,286,0
TI DUP,5272644409,Carlos Cifuentes,28061944,44,10,93,88,1,0,5,1,1,0,0,434,1
DCU,7850302785,Juan Rodríguez,24121947,37,83,33,66,1,1,4,1,0,0,1,668,1
CC PV,4360185302,Miguel González,05062003,84,86,53,42,6,1,2,0,0,0,0,85,0
CC REN,4552563388,David Rodríguez,22121926,33,56,70,52,5,0,4,1,1,1,1,391,0
TI PV,6146304193,Juan Rodríguez,24061974,100,89,11,33,4,0,5,1,1,1,0,436,0
CC REC,1762710544,Laura Perez,04111969,22,93,82,60,4,0,2,1,1,1,1,542,1
TI REC,0768322295,Melissa Castaneda,03121961,3,55,26,90,4,1,2,1,0,1,0,758,0
CC PV,8288790719,David Perez,03031941,34,67,6,56,2,0,1,1,0,0,1,245,1
TI REC,4482195090,Laura López,07121976,67,16,16,71,5,0,5,1,0,0,0,10,1
HLED-WEB,1558846022,Daniela Hernández,23071940,78,30,41,70,1,1,3,0,1,1,0,973,0
CC,1092430580,Laura González,09021936,95,77,10,12,5,1,3,1,1,0,0,921,0
CC DUP,2463261944,Laura Hurtado,06111976,71,76,42,33,2,0,6,0,1,0,0,486,0
CC DIG,2688907787,Luis Perez,03061992,87,81,53,67,5,0,6,1,0,0,0,538,0
TI DUP,8505283900,Juan Castaneda,22062001,22,1,75,93,4,0,1,0,0,0,1,519,0
NIP,5591156830,Gabriela García,08101941,29,48,11,94,3,0,6,1,0,1,1,966,0
