tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
SIC,3778375540,Luis Rodríguez,11082008,37,89,76,73,4,0,1,0,1,0,0,262,0
HLED-WEB,4311281243,Melissa Cartagena,10051980,40,63,3,8,5,1,2,0,1,0,1,107,1
TI REC,0630316303,Laura Murillo,16081949,79,62,88,68,4,0,3,0,0,1,1,738,1
ANI,0583548622,Miguel Murillo,21091966,9,50,74,78,2,0,6,0,0,1,0,71,0
TI REC,6994250421,Melissa Castaneda,28112003,100,57,62,6,4,0,4,1,1,0,0,50,0
CC DUP,3007391534,David González,18081984,58,37,67,91,4,0,5,1,1,1,0,322,0
CC DUP,5481240809,David Perez,23071974,49,39,18,86,3,0,3,0,1,1,1,412,1
NIP,6112927720,David Cartagena,23031953,20,100,42,6,6,0,1,0,1,0,0,293,1
AFIS,5225758802,Daniela Hernández,04101991,13,73,39,38,6,0,6,0,1,0,0,123,1
CC,8413370240,Melissa Cifuentes,10111968,32,89,44,62,1,0,3,1,1,0,1,299,0
MTR,4128396731,Juan Castaneda,24071955,28,56,11,95,2,1,6,1,1,1,0,682,1
NUIP,6509488906,Sofía Perez,15071956,96,44,76,11,6,1,1,0,1,0,0,613,1
ANI,8173499912,David Murillo,04101933,86,18,40,70,1,0,1,0,1,0,0,550,0
MTR,4947084059,Melissa Perez,23071978,48,71,75,17,6,0,2,0,1,0,1,760,0
CCT,2124453103,David Cifuentes,08061997,19,67,55,61,2,1,3,1,1,0,1,706,1
SIC,0642741929,Laura Cifuentes,23031971,26,53,38,97,2,1,6,1,1,1,1,558,0
TI PV,9414938799,Miguel García,08101964,3,8,13,57,4,0,1,1,1,1,0,374,1
CC DIG,0668165956,Melissa Hernández,10042002,52,92,38,7,4,0,4,1,1,0,1,695,0
TI REC,1337415938,David González,17101985,11,42,37,87,3,1,2,0,1,1,0,312,0
ABIS,6463852630,Juan García,13091984,85,46,83,52,1,0,6,0,0,1,0,369,0
CC PV,6065127623,Marcela García,12111949,90,84,13,93,3,1,6,0,1,0,1,451,1
TI DUP,4209064625,Sofía Castaneda,16111991,69,37,72,87,2,1,4,1,0,0,0,575,0
TI,6050317688,Miguel Martínez,05081996,70,26,45,66,5,1,2,1,0,1,0,910,0
CC REN,6027053225,Laura González,10121944,63,33,61,30,6,0,3,0,1,1,0,245,1
ANI,4649545789,Manuela Martínez,21021934,44,94,90,20,5,0,1,1,1,0,1,289,1
CCT,5851945341,Marcela Cifuentes,18122000,12,49,42,37,5,0,3,1,0,1,0,616,0
SIC,5567406732,Ana Hurtado,08111986,25,8,45,84,4,1,6,0,1,0,0,978,1
CC DIG,5355217300,Manuela Cartagena,22121932,59,6,81,35,2,1,1,0,1,1,1,110,0
ABIS,2577228356,Manuela Perez,27101957,56,5,99,63,6,0,6,0,1,0,1,273,1
CC DIG,1240191589,Juan Hurtado,12101963,95,28,38,78,3,1,5,0,0,0,0,248,0
MTR,8340296920,Sofía Castaneda,15102008,99,68,5,43,2,0,6,1,1,0,1,796,0
CCT,8264180937,David González,11121927,9,13,44,40,5,0,3,0,0,1,0,964,1
TI REN,3548979841,Marcela García,08062008,3,48,77,49,6,0,2,1,0,0,1,112,1
ABIS,5695169849,David González,23042003,40,89,57,38,2,0,2,0,1,0,0,912,1
ANI,1026914415,David Rodríguez,06072001,61,86,59,8,2,0,6,1,0,1,0,763,1
ABIS,7351710580,Luis Martínez,19021993,89,18,43,18,3,1,3,1,1,1,1,217,0
DCU,2731333979,Gabriela Perez,18011930,93,24,7,35,4,1,3,1,0,1,1,707,1
CC PV,7950173929,Carlos Murillo,07011929,90,97,41,45,2,1,5,1,0,1,1,294,1
