tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
AFIS,0761016253,Melissa Hernández,28011976,87,45,66,3,5,1,4,0,0,0,1,972,0
CC DIG,4715166422,Ana Martínez,11101989,70,75,63,30,1,1,5,1,1,0,1,672,1
TI REN,6721742947,Juan Castaneda,02051945,61,32,2,74,5,1,2,1,0,0,0,929,1
ABIS,3119688806,Luis González,19031962,22,72,1,100,2,1,2,0,1,0,0,211,0
TI REN,9524637015,Marcela Cifuentes,03011938,73,91,78,66,5,0,3,0,1,1,0,337,1
CC,0971130681,Luis Hurtado,13111995,6,28,48,89,4,1,5,1,1,1,0,320,1
HLED-WEB,3494610373,Carlos López,18121967,32,83,30,3,5,1,3,0,0,1,0,457,1
CC DUP,5395369183,Laura Martínez,22011926,53,30,51,64,6,1,3,1,1,1,1,22,1
CC DIG,6075487622,Laura Perez,05091978,13,10,77,6,5,0,6,1,1,1,0,207,0
CC DUP,0111722547,Daniela Castaneda,22111968,46,19,92,84,5,1,3,1,1,1,0,178,0
CC,3773948165,Gabriela López,17042018,13,79,29,28,1,1,5,1,0,0,0,439,0
DCU,0170142930,Daniela González,04091939,45,32,60,32,1,1,6,1,0,1,0,605,0
CC,5324071373,María López,16102004,82,26,16,42,5,0,5,1,0,1,0,161,1
CCT,8888807016,Luis Cifuentes,05091953,100,98,51,15,4,1,5,0,0,0,0,104,0
CC DIG,0875547479,Melissa Rodríguez,15011973,61,53,28,21,6,1,3,1,1,0,1,592,0
CCT,6643106232,Marcela González,02091934,51,20,91,4,2,1,5,0,0,0,1,449,1
CC DIG,2418723498,Luis Murillo,17081948,61,99,97,74,1,0,5,1,1,0,1,513,0
TI PV,7121005613,Laura Martínez,08101971,76,80,82,64,4,1,2,1,1,0,0,50,0
AFIS,0385887728,Ana Murillo,09111989,48,23,63,88,6,0,3,1,1,1,1,476,0
TI,3255087497,Ana González,09081938,6,68,28,20,1,1,2,1,1,1,1,491,0
TI DUP,1916796049,Miguel Murillo,22021975,65,4,83,5,3,0,1,0,0,0,1,969,1
CC DIG,4875446668,David Cifuentes,25041949,7,57,12,92,3,1,5,1,1,1,0,478,0
