tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
ABIS,7744193336,David Murillo,09111920,56,97,95,23,5,1,2,0,1,0,0,823,0
AFIS,2901665796,Daniela Hurtado,02011962,8,82,45,34,4,0,6,1,0,0,1,25,0
TI,3239766956,Laura Perez,21011997,9,50,77,52,2,1,2,1,0,1,0,285,0
AFIS,2005775462,Laura González,08061972,83,18,63,28,6,0,3,1,1,0,1,801,0
CC REN,6071186837,Sofía Murillo,27051986,33,98,83,71,5,1,3,0,0,1,1,384,0
TI,8057469397,Daniela Hurtado,22051983,57,58,69,72,3,1,4,1,1,0,0,355,1
NUIP,8080173058,María González,01031939,34,90,44,29,5,1,2,0,0,1,1,54,0
SIC,3058227725,Melissa Martínez,21042004,65,90,7,55,6,0,1,0,1,1,0,303,0
SITAC,4159099199,Laura Perez,12061994,62,9,70,50,3,0,6,0,1,0,0,283,0
TI DUP,0609306597,Sofía Cartagena,11041947,17,18,4,94,4,0,2,0,1,0,1,91,0
CC REN,1966031549,Daniela Hurtado,05081971,42,74,48,77,3,0,1,1,1,0,1,919,0
CC REN,5178793371,Ana Martínez,26081954,49,40,57,38,5,0,1,1,1,1,1,100,0
CC PV,3141519149,Marcela Perez,08011954,20,2,81,9,4,0,6,1,1,1,1,895,0
DCU,1598836049,Sofía Hernández,27032002,98,38,44,54,6,0,4,1,1,1,1,621,0
TI DUP,2987958082,Carlos Hurtado,01092003,96,63,7,36,1,0,2,0,0,0,0,68,1
CC DUP,1499618656,Daniela García,22011929,11,77,44,20,4,0,1,0,1,0,0,730,1
EIS,8590311073,Luis Hurtado,10061949,18,81,35,26,1,1,4,1,0,0,0,631,0
DCU,3292958274,Gabriela González,11081941,3,36,23,21,6,1,4,0,1,1,0,358,1
