tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI REC,3813315112,Marcela Cartagena,02121955,58,21,94,82,2,1,6,1,1,0,1,654,0
CC DIG,1293593116,Luis Castaneda,10041976,45,21,5,66,5,1,2,1,1,0,1,417,0
NUIP,2510878996,Ana Hernández,21112001,48,15,84,14,4,0,4,1,1,1,1,727,1
CC,0943040576,Juan Hurtado,05042006,75,92,84,26,2,0,6,0,0,0,0,142,1
MTR,9024929169,María Hurtado,04051997,85,28,58,7,3,1,3,1,1,1,1,830,0
CC DIG,7872026821,Melissa González,20061974,1,53,74,41,1,0,3,1,1,1,1,36,1
CC DIG,1889386418,Laura Castaneda,14091957,81,24,26,15,2,1,3,0,1,1,1,199,1
CC REN,9490143347,Manuela Cartagena,16061984,53,64,1,94,2,1,4,0,0,1,1,840,1
CC,8161630233,Daniela García,22081939,9,87,46,60,5,0,3,0,1,1,0,774,0
MTR,6566278504,Luis Cartagena,16021958,63,3,53,47,6,1,5,1,0,0,1,161,0
ABIS,2706588483,Juan Cartagena,24031962,26,54,30,35,4,1,5,1,1,0,0,747,1
SIC,3958788284,Marcela Castaneda,16011983,87,19,12,43,1,0,6,0,1,1,1,946,0
TI REN,0108917483,Juan Murillo,02071989,56,66,11,56,6,0,5,0,1,1,1,492,1
AFIS,4856098690,Manuela Cartagena,24041975,12,81,22,71,6,0,2,0,1,0,0,879,0
CCT,8788318543,Melissa García,05101976,85,34,42,54,2,0,4,1,0,0,0,94,1
TI REN,1492387610,Luis Rodríguez,23071979,21,77,10,2,4,0,5,0,0,1,1,47,0
SIC,1933644924,Laura Cartagena,06021943,75,1,50,50,2,0,3,1,1,0,1,204,1
MTR,4467433516,María Perez,27121985,12,100,37,87,2,0,3,1,1,0,1,703,1
ABIS,8284501780,Ana López,21091932,75,14,26,81,4,1,1,1,0,0,0,384,0
CC REC,8306165990,Juan Castaneda,04011937,62,27,41,6,6,1,1,1,0,1,0,697,1
HLED-WEB,4924632393,Daniela Rodríguez,04112021,29,53,31,41,4,0,4,1,0,1,1,309,1
TI DUP,6854204445,Daniela Castaneda,01091998,36,52,91,95,2,0,6,1,1,1,1,641,1
EIS,8438902129,Miguel Perez,10021987,10,9,27,4,6,1,2,1,1,0,1,468,0
CC PV,0121747612,Melissa Cifuentes,11061987,30,40,93,19,3,0,4,0,0,1,1,951,0
TI PV,6309805592,Juan Murillo,03021937,28,64,97,3,2,1,1,1,1,0,1,471,0
TI PV,6485634986,Carlos Castaneda,20031995,45,19,21,82,6,1,5,0,0,0,0,548,0
NIP,5398634231,Melissa Hurtado,04031951,2,48,21,7,6,0,2,0,0,0,1,287,1
SITAC,9105403150,Laura López,13092001,33,100,86,95,4,0,2,0,1,0,0,237,1
CC REC,7196501639,Manuela Cifuentes,02031925,25,88,57,10,4,1,3,0,0,0,1,326,1
CC REC,8540886394,Melissa López,18081928,46,99,60,66,3,0,1,1,0,0,1,498,1
CC DUP,3489513631,Miguel Hurtado,21091949,87,58,8,3,6,0,4,1,0,0,0,551,0
HLED-WEB,7129691626,Sofía García,27111988,100,67,66,85,6,0,3,1,0,1,1,805,0
SITAC,0862658238,Melissa Perez,08091971,34,8,23,69,2,1,4,0,1,1,0,846,1
CC DUP,7971912892,Daniela García,26031933,13,94,82,71,4,0,6,1,0,0,1,233,1
DCU,4350343372,Carlos Cartagena,08082005,3,100,13,99,1,0,5,1,0,1,1,630,1
EIS,8147373395,María Hurtado,11031954,6,16,53,86,5,0,6,0,1,0,1,354,0
ANI,6331969756,Carlos Cifuentes,13081958,30,8,87,68,2,0,3,0,0,0,1,931,0
TI,1989950531,Carlos Perez,17051999,9,88,69,70,1,0,2,1,1,0,1,965,1
MTR,6189870467,Marcela Hurtado,25071977,66,72,41,100,5,0,5,0,0,1,1,626,1
CC REN,9384769131,Melissa Murillo,17071956,1,13,47,12,5,0,2,0,0,1,0,45,1
TI,9257894364,Juan Hurtado,19081935,18,95,98,92,3,1,2,0,1,1,0,923,0
TI DUP,7875393657,Laura Hernández,21101944,63,87,54,57,4,1,2,1,0,1,1,130,0
TI DUP,5757734206,Luis Perez,07111955,75,13,3,97,3,0,3,0,1,1,1,203,1
MTR,0497472404,Marcela Martínez,17081991,3,14,65,70,5,1,5,1,1,0,1,168,1
