tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
NIP,0204774029,Carlos Murillo,11021963,71,73,79,26,2,1,2,1,0,0,1,735,0
CC DUP,9986679266,Ana Castaneda,19082009,9,17,3,84,1,0,3,0,1,0,1,748,0
NIP,0919781951,Ana Cifuentes,06111952,76,42,85,20,2,0,2,1,1,0,0,690,1
SIC,2845193517,Manuela Murillo,24051996,89,21,11,90,6,0,5,0,0,0,0,821,0
CC DUP,5816140945,Daniela Perez,07051997,100,45,40,56,2,1,2,1,0,0,0,8,0
CC PV,7112982155,María Hurtado,11061985,99,9,61,73,6,0,5,0,1,0,0,736,0
TI,9122455089,María Castaneda,07101978,22,66,19,39,2,0,2,1,0,1,0,963,1
CC PV,0393215986,David Martínez,18121990,73,72,70,78,2,1,6,1,1,1,0,234,0
NIP,4090176428,Melissa López,04122002,41,94,92,36,2,0,1,1,0,1,1,996,1
CC DIG,0901111061,Melissa García,27021994,53,9,28,84,2,1,4,1,0,1,1,515,0
CC REN,2480236197,Laura González,24101945,22,75,93,36,3,0,4,1,0,0,0,150,0
TI DUP,3011337505,Gabriela López,14021970,78,19,57,82,6,0,2,1,0,1,0,740,1
EIS,6271702081,Manuela Cartagena,04121993,4,64,69,46,1,1,3,0,1,0,1,67,1
ANI,8777251607,Daniela Murillo,05021926,23,55,70,14,5,0,3,0,0,0,1,578,0
CC DIG,4353369693,Laura Hernández,02021936,75,75,18,17,2,0,3,1,0,0,1,417,0
SITAC,1665231187,Miguel González,17031965,56,67,90,74,3,0,5,1,0,0,0,154,0
ABIS,1706999474,Sofía García,27081952,76,41,35,32,4,0,6,0,1,1,1,854,1
AFIS,9629809499,Daniela González,21062005,43,3,9,49,4,1,6,1,0,0,0,351,0
DCU,1145065308,Melissa Castaneda,23101994,7,23,88,17,6,0,1,1,1,1,1,620,0
NIP,2293924494,María González,10091965,41,34,26,60,6,1,6,1,0,0,1,154,0
MTR,1546929812,Juan Cifuentes,16111914,11,99,51,35,2,1,2,1,1,0,0,430,0
CCT,6739775401,Ana Martínez,17021935,43,53,99,56,2,1,5,1,0,1,1,479,0
AFIS,8688164453,Juan López,23051990,37,17,8,82,5,0,2,1,1,0,0,282,1
CC DUP,2326007999,Marcela Murillo,25041940,75,96,11,73,6,0,3,1,0,0,1,770,1
DCU,0713221152,Miguel Cartagena,11031948,36,22,27,21,5,1,2,1,1,0,1,420,0
TI,3652611208,Luis Castaneda,07101987,15,58,51,89,5,1,2,0,1,1,0,190,0
CC PV,1385977014,Gabriela Perez,16052002,35,29,69,87,6,0,5,1,1,1,0,138,0
NIP,2394975970,Luis Murillo,16101926,67,17,22,95,4,1,5,0,1,0,0,894,1
TI PV,8339064622,Miguel Cifuentes,08051935,84,69,72,13,4,0,1,1,1,0,1,246,1
CC DUP,6845535700,Gabriela García,25091944,44,81,53,27,4,0,3,1,1,1,0,32,1
SIC,7378887769,Juan Rodríguez,23011948,13,43,61,20,6,0,5,0,1,1,0,78,0
MTR,7606065031,Luis García,22031940,55,95,13,56,2,1,2,1,0,0,0,340,0
DCU,4017610959,David López,07111996,58,28,26,31,2,0,2,1,0,1,0,699,0
CC REN,3149598324,Ana Martínez,12091995,1,65,55,38,5,0,3,0,1,1,0,290,1
CCT,4353187654,Juan Cifuentes,13091971,7,26,96,91,1,0,2,1,1,0,0,207,1
SITAC,5687703408,Ana González,19101977,82,53,28,93,3,1,5,1,0,0,1,492,0
HLED-WEB,6313155085,Ana Martínez,20031974,34,56,73,16,3,1,6,1,1,1,0,948,0
TI REC,4599650912,Marcela Cifuentes,19051983,32,63,37,79,4,0,5,0,1,1,1,958,1
ABIS,3391618328,Daniela González,10051926,88,76,76,85,5,1,4,1,1,0,1,251,1
SITAC,6409634167,David Hernández,06051933,38,38,79,9,2,1,6,0,1,1,0,637,0
MTR,7011542506,Sofía Martínez,14091989,69,12,21,83,1,0,3,0,1,1,1,799,1
CC PV,9590847726,Luis Cifuentes,02071954,90,79,47,61,5,0,2,1,1,0,1,92,1
SIC,0205667204,Sofía Cartagena,28071954,23,73,42,36,5,0,2,1,0,1,0,669,0
TI PV,1019629390,Daniela González,18111950,18,76,80,61,1,0,1,0,1,0,0,762,1
TI DUP,0752002875,Miguel Martínez,16051963,15,15,48,18,5,0,4,0,0,0,1,153,0
SIC,2227434474,Melissa López,07101973,69,80,21,98,3,0,4,1,1,0,0,541,0
ANI,9278816912,Miguel Cifuentes,24081940,91,70,67,25,2,1,4,1,1,0,0,455,0
DCU,4165587623,Ana Hernández,27071986,63,44,18,32,3,1,6,1,0,1,0,803,1
TI DUP,5353840714,Luis Cifuentes,03071954,17,31,41,25,2,1,3,1,0,1,1,272,0
HLED-WEB,7227106525,María López,06051954,63,52,63,44,5,0,1,0,0,0,1,99,0
CC REC,7234112211,Gabriela López,22061932,24,28,91,65,2,1,3,0,1,0,1,382,1
ABIS,4234240941,Gabriela López,05031983,37,27,46,48,6,1,4,1,1,1,0,807,1
SITAC,7629452929,Laura Hernández,28111962,26,65,22,80,4,0,5,1,0,0,1,658,0
TI PV,1029866617,Sofía Perez,21111982,52,7,75,64,6,1,5,1,1,0,1,939,0
HLED-WEB,1700899354,Luis Murillo,12081948,89,10,47,75,4,1,2,0,1,0,1,907,1
TI REN,5718215768,Carlos Cartagena,20031992,59,64,46,52,5,1,3,0,1,1,0,910,0
ABIS,5479889888,Laura Hernández,14101985,62,67,39,99,2,0,2,1,0,0,1,470,1
CC,9941414110,María González,11071970,99,84,76,93,4,0,4,0,0,0,1,52,1
TI PV,1953424228,Luis Martínez,25031980,6,84,86,17,5,0,6,1,0,1,1,290,0
TI PV,7095367380,David Castaneda,11051963,23,73,40,90,4,0,3,0,1,0,1,564,0
