tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
MTR,2454888827,Sofía Murillo,16091901,86,6,90,26,3,0,6,0,1,1,1,700,1
TI,2579181122,Ana Martínez,04021955,50,60,15,50,1,1,3,0,1,1,1,699,1
CC PV,7133549214,Ana Rodríguez,13122000,27,22,5,54,4,1,6,1,1,1,1,421,1
NUIP,7161315183,Gabriela Rodríguez,18031926,8,79,40,17,5,1,6,0,0,0,1,561,1
TI DUP,8958922650,Manuela Rodríguez,22111930,52,96,17,18,3,1,3,0,0,0,0,300,1
SIC,8765932219,Daniela González,22061987,78,32,80,5,3,1,2,0,1,0,1,802,1
MTR,5902758835,Sofía Rodríguez,16091962,37,14,27,60,4,1,2,0,0,1,0,946,1
ANI,0120913734,Carlos Cartagena,02081963,69,35,7,50,6,1,3,0,1,1,0,513,1
CC DIG,6677904980,Carlos López,19091993,5,98,35,34,4,0,6,0,1,1,1,796,1
CC PV,6956216395,Laura Cifuentes,22011995,73,65,98,96,4,0,3,0,0,0,0,389,0
MTR,9326986200,Miguel Cartagena,02071952,40,57,9,98,4,1,1,1,0,0,0,739,0
DCU,4929740805,David García,26012009,93,45,35,40,4,0,4,1,1,0,1,601,0
CC,7077847590,Daniela López,25011967,89,84,17,43,5,0,1,0,0,0,1,787,0
CC REN,8159730847,Gabriela Hurtado,21011957,50,66,84,70,4,0,3,0,1,1,0,125,1
TI,2637789762,Melissa Murillo,02081988,19,56,86,17,1,0,4,0,1,0,1,746,1
SITAC,7079930067,Ana Hurtado,18102009,27,86,94,100,3,0,1,1,1,1,0,411,0
ABIS,1134259408,Sofía Cifuentes,12121940,17,83,28,46,2,1,6,0,0,1,0,797,1
DCU,5135246393,Laura López,08021925,6,66,16,66,5,0,1,0,0,0,1,649,0
TI REN,4854600229,Ana Rodríguez,28072001,34,100,89,63,1,1,2,1,1,1,1,818,1
TI PV,5538658045,Manuela Cartagena,22021992,88,20,82,59,1,0,6,0,1,0,0,656,1
HLED-WEB,2786241010,Carlos Martínez,25121937,29,90,75,100,1,0,5,0,0,1,1,161,0
MTR,8540199755,María Hernández,28041988,25,8,11,73,2,0,3,1,0,1,1,877,0
TI PV,6506033162,David López,25092005,81,69,78,12,3,0,2,0,0,0,0,783,1
SIC,7224851455,Gabriela Castaneda,01022004,43,31,57,96,3,1,1,0,1,0,0,367,0
CC,0992154958,Carlos Hernández,23051938,69,4,77,84,3,1,6,1,1,1,0,277,0
HLED-WEB,6222156922,Juan González,22011934,4,72,77,9,5,1,5,0,0,0,1,110,1
TI REC,0325323301,Carlos Hurtado,13021952,54,74,57,47,6,0,6,1,1,1,1,242,1
CCT,2267967915,María Cartagena,19061991,5,23,48,80,3,1,1,0,0,1,0,351,0
CC,9370215177,Gabriela González,28072003,56,51,33,8,4,0,2,1,1,1,1,302,1
SIC,5219217465,Marcela Hernández,22011967,94,63,17,80,6,0,2,1,0,0,1,570,0
SITAC,3526927032,Carlos García,03061914,85,32,98,16,2,1,4,1,0,0,0,880,0
CC REN,4624048131,Daniela Hurtado,13091926,35,77,38,8,4,0,3,0,0,0,0,132,1
TI DUP,4914886246,Marcela García,24011938,16,1,97,69,3,0,3,1,1,0,1,87,1
TI PV,8149626165,Sofía González,05041938,63,47,61,35,4,0,3,0,1,0,1,812,1
ANI,4024278839,Marcela Hurtado,12041946,14,98,66,72,1,1,1,0,1,0,1,847,1
CC DUP,5542463273,Gabriela Hurtado,17051951,78,41,63,5,2,1,4,0,1,0,0,671,0
AFIS,1526279312,María Perez,13051933,86,1,2,41,3,0,2,1,0,0,1,534,1
CC PV,6397952889,Gabriela Hurtado,14031951,97,69,15,30,1,0,6,0,1,1,1,364,1
TI REN,0385566363,David Murillo,21011945,21,98,60,26,2,0,4,1,1,0,0,437,0
SIC,9765825725,David Hurtado,21041947,11,85,26,43,1,1,3,0,0,0,0,295,1
HLED-WEB,8424487181,Gabriela López,23111988,9,99,52,71,1,0,3,1,0,1,1,270,0
TI DUP,6842653924,Daniela Cifuentes,03041958,78,6,36,67,2,0,2,0,0,0,0,852,0
CC REC,8642979456,Daniela Martínez,24021956,45,91,23,93,2,0,4,1,0,1,1,557,0
CC REN,7298115749,Manuela García,24011991,84,36,97,94,6,0,6,0,1,0,0,205,0
ANI,5981276394,Juan Rodríguez,03091966,74,1,86,88,3,0,6,1,1,0,0,645,1
ABIS,0275588501,Ana Cifuentes,20111927,96,46,47,15,5,1,3,1,0,1,0,183,0
NUIP,8581376940,María Cartagena,05011964,31,64,27,50,4,0,5,0,0,1,1,750,0
CC,7850549198,Melissa Murillo,16061924,66,86,96,62,2,0,4,0,1,1,0,988,1
CC DUP,0498798718,Sofía Hernández,28021983,30,50,97,88,2,1,5,0,0,1,0,699,1
CC PV,6047081719,Melissa López,08071992,10,40,71,52,1,0,1,0,1,1,1,915,0
DCU,6310847189,Sofía Perez,14062019,19,12,40,84,4,1,5,1,1,0,0,218,1
SITAC,0327983396,Laura Rodríguez,01111952,29,83,58,34,6,0,2,0,0,1,1,727,1
DCU,1172655174,Luis López,21041979,76,4,22,92,4,1,2,1,1,0,1,667,1
NUIP,2452798176,Laura Cartagena,05091970,58,57,57,17,4,1,1,0,0,0,0,671,1
NUIP,8615793248,Melissa Martínez,16012009,90,27,34,34,1,0,2,1,0,0,1,464,0
AFIS,1320899908,Ana García,07012002,42,84,40,52,5,1,6,1,1,0,0,308,0
TI DUP,4722294641,Laura Cartagena,07031936,15,15,67,65,4,0,3,1,1,0,1,745,1
ABIS,7810369421,Miguel Cifuentes,21081964,72,68,29,45,2,0,2,1,1,1,0,239,1
TI REN,2853345525,Sofía Hurtado,13031948,3,49,99,6,6,1,5,0,0,0,1,94,1
TI DUP,9406387939,Marcela Hernández,12101956,16,61,7,73,4,1,3,1,0,0,1,29,1
CC,9999839455,David Hurtado,19071907,72,61,86,83,1,0,6,1,0,0,0,336,1
SITAC,6932396672,Marcela Hernández,20121970,21,98,47,55,5,1,4,1,0,1,1,74,1
NIP,0371352786,Daniela Cartagena,09101945,25,31,36,21,1,0,2,0,0,1,1,408,1
NUIP,2451387316,Daniela Martínez,16021953,48,26,9,63,5,1,3,1,0,1,0,63,0
NUIP,0947604937,Daniela López,24091998,62,90,54,48,1,0,6,1,0,1,1,375,1
CC REC,2634795305,Daniela Hernández,01051964,1,30,62,76,2,1,3,0,0,1,0,678,1
CC REN,9483432641,Laura García,18111946,5,12,31,67,6,0,6,1,0,1,0,142,0
CC DUP,1038606451,Melissa Martínez,20101974,99,26,88,28,1,1,5,1,0,0,1,915,1
CC DIG,9697080470,Manuela Martínez,20071970,62,97,31,46,4,1,2,0,0,1,0,384,1
TI REN,7391269871,Laura Hurtado,01091955,33,34,50,78,3,1,3,0,0,0,0,858,1
HLED-WEB,2251215020,David Cartagena,23071963,40,100,11,25,5,1,1,0,1,1,1,997,1
CC PV,4408806395,Sofía Rodríguez,27031966,37,26,27,66,3,0,4,0,1,1,0,9,1
ANI,6415620067,David Perez,24032008,26,29,72,100,5,0,4,0,1,0,0,117,1
CC PV,5336492504,Carlos Martínez,04112001,45,42,12,48,3,1,6,1,0,0,1,955,0
MTR,9449065507,Miguel Hurtado,04032004,48,24,38,8,3,0,2,1,0,0,1,652,1
CC REC,6223632482,Miguel Cartagena,04101945,15,79,10,6,1,1,4,0,1,1,1,603,0
TI,7945479501,Sofía Castaneda,14061934,18,85,24,85,5,0,6,0,0,1,0,256,0
ANI,1583007630,María Castaneda,18091988,10,16,27,92,4,1,6,0,1,1,1,146,0
ANI,2848197532,Luis García,27042004,3,70,47,33,5,0,4,0,0,1,0,913,0
CC REC,9936562047,David González,18071930,61,5,73,92,3,1,4,0,1,0,1,295,0
CCT,8527415949,María Murillo,10071931,38,18,66,24,2,1,6,1,1,0,1,686,0
CC PV,3126830708,Sofía Hurtado,22081969,87,46,16,21,1,1,5,0,1,0,0,265,0
TI DUP,0370567084,Laura Cartagena,19061959,66,100,16,28,6,0,4,1,0,1,1,881,1
TI PV,0101421809,Ana Martínez,22091970,95,51,33,67,4,1,1,0,1,0,1,909,1
HLED-WEB,8884890147,Juan Hernández,16051970,55,48,90,53,2,1,3,0,0,0,1,455,1
MTR,9996183655,María Castaneda,10022006,2,91,74,70,2,1,1,0,0,1,1,678,1
DCU,5315476494,David González,23011982,28,22,34,55,3,0,5,0,1,1,0,704,0
ANI,9666393594,María Hurtado,14101961,12,33,60,73,4,0,3,1,0,1,1,936,1
NIP,5942291058,Marcela Perez,22021942,41,32,38,35,5,1,1,0,1,1,1,44,0
CC PV,1130765884,Manuela Rodríguez,26071938,34,40,89,60,6,0,1,1,1,1,1,303,1
CC DIG,7910323198,Manuela Cifuentes,18111932,16,41,80,92,3,0,6,0,0,0,0,219,0
EIS,3361734991,Carlos Hernández,23042008,2,58,75,1,6,0,3,0,1,1,0,609,1
NUIP,4725748753,Juan Martínez,26051940,26,2,78,60,1,1,4,1,1,0,0,374,1
TI REC,1501152435,Carlos Castaneda,28091974,16,83,14,87,6,1,3,0,1,0,0,717,1
TI REC,2897283466,Gabriela Cifuentes,28021932,58,42,100,42,2,1,3,0,1,1,1,160,0
SIC,4127891442,Luis González,17041971,59,48,29,53,1,1,6,1,0,1,0,629,1
MTR,3849855669,Carlos García,01071934,4,58,28,17,4,1,5,1,1,0,0,447,1
CC REN,9560772564,Sofía Cifuentes,17121975,56,59,37,25,4,0,2,1,1,1,1,885,0
ANI,3444517340,Juan Cartagena,08051974,97,83,48,61,1,0,6,0,0,0,1,654,0
ABIS,9870608063,Ana Cifuentes,20061966,3,18,98,76,1,1,6,0,1,1,0,520,1
