tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
SITAC,9603610221,Gabriela González,06051900,44,87,26,75,1,0,6,0,0,0,0,894,1
HLED-WEB,8955503534,Ana Hurtado,04021963,16,1,30,68,5,0,3,1,1,0,1,682,0
AFIS,3009204961,David García,22071959,70,63,9,37,1,0,4,0,0,0,1,212,1
ANI,3339166489,María García,24091928,67,65,54,65,1,1,1,0,0,1,0,780,0
AFIS,0253607206,Melissa Hernández,22091979,51,97,61,38,5,1,5,0,0,1,1,266,1
CC PV,2961625381,Marcela Rodríguez,04081969,18,9,47,25,2,0,6,1,0,1,0,608,0
AFIS,4552434543,Laura Martínez,25051944,24,34,25,93,1,1,2,1,0,1,1,574,0
TI REC,8602104452,Melissa López,25081971,42,63,30,52,5,1,2,0,0,0,0,319,1
NIP,0563201311,Marcela González,05111925,20,69,19,41,5,0,2,0,1,0,0,97,0
ABIS,2261761153,Laura Hurtado,26121925,22,82,73,96,6,1,2,1,0,0,1,885,1
TI REN,5298611632,Manuela González,08081929,8,41,55,40,4,1,4,1,1,1,1,19,1
TI,4475995491,Carlos Martínez,11021957,94,28,86,91,5,0,1,1,0,0,0,932,0
MTR,6962290927,Melissa Rodríguez,09041990,67,88,75,90,2,1,3,1,1,1,1,39,0
TI DUP,7686769542,Gabriela Hernández,24041980,81,75,60,43,5,1,3,0,0,1,1,78,1
HLED-WEB,5439083665,Luis Castaneda,22061951,2,6,69,49,3,1,1,1,0,0,0,767,0
CC PV,8128663918,Miguel Martínez,26031980,78,15,60,97,3,0,5,0,0,0,0,726,1
DCU,3629917369,María Hernández,15121931,13,71,59,79,4,0,1,0,1,0,0,188,1
TI,5023750502,Marcela López,28071998,99,59,88,27,6,1,1,1,1,1,0,729,0
CC DIG,2687504557,Ana López,21111952,94,18,18,33,4,1,1,1,1,0,0,87,1
HLED-WEB,3698835467,Ana Hernández,14111992,58,81,46,15,2,1,1,1,0,1,0,306,0
NUIP,4833857532,Luis García,12072005,53,19,58,48,2,1,5,1,1,0,0,52,0
TI,7130472752,Melissa Cifuentes,22062006,97,68,78,75,2,1,6,1,0,1,1,680,1
SITAC,1546351548,Gabriela Cifuentes,25081986,27,78,6,54,3,1,1,1,0,0,0,382,0
TI REC,0024945319,Laura Martínez,15071983,58,16,63,18,5,0,1,0,1,1,0,542,0
EIS,5698943939,Carlos Rodríguez,13072009,56,77,97,15,3,0,3,1,1,0,0,81,0
CC PV,0672240770,Marcela Cartagena,05042007,73,85,25,31,5,0,3,0,1,0,1,911,0
NIP,0177419931,David Hurtado,24061961,46,30,60,99,4,1,5,0,0,0,1,605,1
CC REC,3968040121,Ana Cartagena,26081990,94,10,1,36,2,1,2,0,0,1,1,225,1
AFIS,5434549019,Gabriela López,02112001,81,36,57,23,4,0,4,1,1,0,0,302,1
NIP,5694268094,Luis Cifuentes,08121949,42,3,23,66,3,0,1,1,1,1,1,570,0
TI,3944066297,María Perez,27052000,19,67,93,23,5,1,2,1,1,1,1,923,0
DCU,5478924399,Juan García,23042003,87,4,70,37,2,0,4,1,0,1,1,228,1
HLED-WEB,1858159116,Sofía González,14011973,39,60,8,45,6,1,2,0,0,1,1,433,0
CC PV,9942619808,María Cartagena,26011932,29,49,45,24,5,1,4,1,1,1,0,763,0
NIP,0391220395,David Murillo,11011983,50,64,25,85,2,0,2,1,0,1,0,741,1
CCT,9319807642,Gabriela Castaneda,19071928,38,80,81,74,6,1,6,1,1,1,0,383,0
ABIS,0206980899,Sofía Cartagena,06011949,54,87,43,23,1,0,2,1,1,1,1,660,0
CCT,0576139365,Melissa Murillo,02091943,60,99,29,94,4,1,6,0,1,0,1,312,1
CC PV,1048922634,Miguel Cifuentes,02121930,6,60,62,4,2,0,1,0,0,0,1,626,1
MTR,5517925332,Luis Rodríguez,13111957,86,94,44,41,5,1,2,0,0,0,1,984,1
CCT,0529787691,Ana Perez,03021946,85,83,48,27,4,0,2,1,1,1,1,472,1
TI REC,2665644325,Luis Martínez,21091936,86,42,96,12,2,0,1,1,0,0,1,875,1
SITAC,9046215454,Laura Hernández,25062006,18,11,81,28,2,0,2,1,1,0,0,653,0
ABIS,1800321144,Ana López,25011967,9,51,43,76,1,1,4,0,1,1,1,13,1
TI,0369395340,Ana Hurtado,06031971,81,17,17,20,6,1,6,0,0,1,0,927,1
AFIS,2757624180,David Perez,09011943,56,24,67,48,2,1,2,0,1,1,1,690,1
SIC,1978590440,Manuela Perez,24091962,29,70,74,38,6,1,4,0,1,1,0,496,1
EIS,8429718572,Daniela García,14011961,57,64,32,47,5,0,6,1,1,1,0,434,1
CC REN,2825752257,Carlos Martínez,23101981,8,62,12,17,5,1,5,0,1,0,0,557,0
NUIP,3867056658,Marcela Perez,19041992,99,57,38,17,3,0,5,1,0,1,0,118,1
SIC,4365711431,Laura Cifuentes,17011925,96,89,53,62,4,0,2,0,0,1,0,802,1
NUIP,0667156465,Manuela Rodríguez,25051969,93,85,10,37,5,0,2,1,1,1,0,702,1
TI,1886811431,Sofía Hernández,22061974,90,91,23,36,4,1,1,0,0,1,0,42,1
TI REC,5374385211,Luis Castaneda,10051996,75,86,48,79,2,0,1,1,1,1,1,48,1
ABIS,5945987249,David López,26041954,76,44,27,79,6,0,3,0,1,0,0,758,0
TI REN,5000655040,Manuela Martínez,27021954,48,94,51,64,5,0,4,0,1,1,0,911,0
TI REC,9907513938,Juan Castaneda,12111967,73,34,47,93,6,1,1,0,0,0,1,807,0
EIS,1797824579,David Hurtado,07051949,12,41,2,44,2,1,6,0,1,0,0,303,1
CC,6174578556,Luis González,13111961,14,6,7,99,3,0,5,1,0,1,0,304,1
CC DIG,9490797667,Daniela Rodríguez,19111983,29,58,48,13,2,0,1,1,0,1,1,942,1
TI,9819719693,Marcela López,14111903,71,67,25,16,3,1,1,0,0,0,0,179,0
MTR,6703060975,Luis Castaneda,06081965,8,75,48,81,5,0,2,1,0,1,0,693,1
TI PV,1769533746,Sofía Hernández,10091936,98,75,92,33,3,1,6,0,1,0,1,412,0
SIC,4638147967,Juan Hurtado,05111937,21,39,15,70,5,1,1,1,1,0,0,748,1
MTR,9152008663,Luis Hurtado,28031955,64,77,29,27,6,0,5,1,0,1,1,201,1
ABIS,6582239691,María Castaneda,06071994,13,32,63,29,1,1,3,0,0,1,1,673,0
CC DUP,9410159554,Miguel Perez,08091971,100,17,80,64,6,1,3,1,0,1,1,164,0
TI DUP,0479952594,María Rodríguez,11092004,6,43,40,98,6,0,1,1,0,0,0,690,1
EIS,7433636928,Manuela Martínez,12071987,26,3,95,82,6,1,4,1,1,0,1,368,1
NUIP,4950549371,Sofía García,12101962,14,18,61,71,3,0,2,0,1,0,1,694,0
CCT,9999039335,Manuela Hurtado,24101904,78,99,67,10,4,1,3,1,0,1,1,22,0
