tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
SIC,0617093772,Daniela López,13071954,69,42,8,60,6,1,4,1,0,1,1,727,0
CC DUP,9770665275,Ana Hernández,24031938,82,38,18,98,6,0,1,0,1,0,0,736,1
NIP,2395862924,Luis Hernández,13012001,47,31,56,87,2,1,6,0,1,0,1,496,1
DCU,6461769285,David Cifuentes,03061979,92,57,99,32,2,1,2,1,0,1,1,404,0
NIP,0164165512,David González,19082009,42,44,23,32,2,1,6,0,0,0,1,188,0
CC,2306722113,María González,04012008,63,11,69,58,5,1,6,1,0,0,0,666,1
NUIP,0040700256,María García,05111960,3,42,2,39,5,0,6,1,0,1,1,49,0
CC REC,4509906303,Carlos Perez,26041969,2,68,17,65,3,0,3,0,0,0,0,839,1
TI REN,5982279274,Juan Hernández,15092007,97,96,29,26,6,0,6,0,0,0,1,871,1
TI REC,7938543743,Laura Cartagena,08111978,24,25,91,64,2,0,1,0,0,1,0,195,1
TI DUP,6391634436,María González,17071933,36,80,70,25,5,1,4,1,0,1,1,390,0
ANI,6996721048,Marcela Martínez,13111935,2,79,96,19,4,1,2,0,1,1,0,54,1
CC DUP,3719465399,David Hurtado,11051963,60,78,40,26,2,0,3,0,0,1,0,765,0
EIS,1553875762,Ana Perez,21031924,25,20,58,64,3,1,6,1,0,0,1,863,0
NUIP,7158439673,Carlos Hernández,24021975,22,65,60,38,1,0,3,0,1,1,0,479,1
DCU,6484324039,Laura López,20071959,68,51,61,28,3,1,1,0,1,1,0,279,0
AFIS,3067568317,Marcela Perez,27071934,38,10,44,14,1,0,1,0,0,1,1,533,0
TI REC,4593928071,Marcela Hurtado,25071961,37,78,48,24,2,1,3,1,1,1,0,122,0
ANI,0582905748,María Hernández,19081929,52,73,85,98,5,0,6,0,0,1,1,882,0
CCT,9309094202,Sofía Martínez,15031942,72,23,75,90,2,0,1,0,1,1,0,839,0
EIS,5349478753,María González,20121989,50,71,9,22,6,0,2,1,0,1,0,858,1
ABIS,3834978083,María Cifuentes,24121936,62,50,1,58,6,1,5,0,1,1,1,547,1
SIC,9183430579,Luis Murillo,09041989,74,74,51,24,1,1,2,0,0,1,1,880,1
NUIP,8804706608,Carlos Martínez,26081974,57,89,65,45,4,1,1,1,0,0,1,457,1
SIC,5859850971,Miguel González,18011970,61,57,12,74,2,0,1,1,0,0,0,830,0
CC REC,8026519033,Melissa Rodríguez,04021939,68,52,57,58,5,0,3,0,0,1,1,466,0
TI REC,7751353911,Gabriela García,08011962,53,51,6,20,1,1,1,1,1,0,1,469,0
SITAC,7340597019,Luis Rodríguez,24031944,52,75,49,14,4,0,5,0,1,0,0,712,0
AFIS,6675103831,Laura Perez,10072001,37,40,86,77,5,1,2,1,0,1,0,804,1
DCU,9033557390,David Castaneda,23031937,74,86,2,76,4,1,1,0,0,0,1,268,1
TI REC,1438039509,Carlos Murillo,02121978,60,72,56,95,3,1,3,1,1,0,1,58,0
TI DUP,5132254832,Daniela Cartagena,06061937,43,66,46,47,2,1,4,1,0,1,0,77,0
CC REC,4846633358,María Hernández,28061984,75,12,16,72,6,1,5,0,0,1,1,232,0
HLED-WEB,6826834797,María Hurtado,03031972,14,60,22,63,6,0,6,0,0,1,0,997,1
AFIS,2292186759,Juan García,21101933,60,68,4,71,3,0,4,0,1,1,1,144,1
EIS,3308737997,Carlos Cartagena,02061924,49,84,58,29,6,1,6,1,0,1,1,108,1
SIC,1201445134,Manuela Castaneda,22121991,14,3,91,22,5,1,5,0,1,1,1,405,0
ANI,5628810914,David Castaneda,09081999,54,46,60,30,6,0,2,1,1,0,1,683,1
HLED-WEB,3436673291,David Cartagena,08061970,79,65,75,94,1,1,3,0,0,0,0,420,0
SIC,1249053211,Melissa López,27081988,17,33,94,65,2,0,6,1,0,0,0,881,0
EIS,3106650119,Marcela González,13111909,81,58,56,93,2,0,5,0,1,0,1,970,0
NUIP,4593119987,Ana Hernández,11121978,84,43,28,12,5,1,4,1,1,0,0,139,0
CC REC,2258834777,Laura González,22121986,51,15,39,34,4,0,1,1,1,1,1,602,1
SIC,1483427264,Miguel Murillo,23012006,96,2,7,83,1,1,3,0,0,0,1,695,1
CC DIG,1436083523,Carlos González,05071994,35,77,37,98,6,1,6,0,1,1,0,490,1
TI,1712816078,Melissa Cartagena,13091980,22,10,49,7,2,1,4,0,0,1,0,284,0
CC DIG,3742537439,Sofía Hurtado,21011939,78,19,61,35,2,0,5,0,0,1,0,800,1
CC,1824744272,Luis Hernández,16071948,40,10,65,65,5,1,1,0,0,1,1,928,0
TI,8775428109,Daniela López,01011963,76,65,15,74,5,0,5,1,0,1,0,48,1
HLED-WEB,0770565960,Marcela Hurtado,16021925,71,56,70,59,1,0,5,0,0,0,1,913,0
CC,9272096605,David González,04082022,18,19,54,42,2,0,4,0,1,1,1,272,0
ABIS,8518200970,David González,06021946,36,62,95,91,5,1,2,0,1,0,0,615,0
TI REN,3598009386,Ana García,02061940,24,4,11,76,6,0,6,0,0,1,1,99,1
CCT,2602407056,Daniela Hurtado,25041946,76,57,89,32,6,1,4,0,0,0,0,51,1
CC DIG,5411069036,Daniela Hurtado,26071941,42,72,24,90,5,0,5,1,1,1,0,873,0
TI PV,0766124469,Laura González,22111955,13,49,19,72,4,1,2,0,1,0,1,570,0
AFIS,2757356840,Melissa Hurtado,05032008,28,80,68,99,2,1,5,0,1,0,0,116,0
