tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC,5906121627,María García,05051991,22,84,51,39,4,0,6,0,1,1,1,224,0
ABIS,8812760766,María Perez,14101931,9,77,93,11,2,1,6,0,0,1,0,897,1
TI DUP,5504129921,Ana García,15071950,82,74,90,49,4,0,1,1,1,0,1,794,0
SITAC,6345649674,David Castaneda,27061951,79,12,12,62,4,1,6,0,0,1,1,473,1
SITAC,9806843461,Ana Hurtado,20051981,93,53,54,34,5,0,6,0,0,0,1,715,0
EIS,6566965137,María Rodríguez,09061987,71,12,87,97,6,1,5,1,1,1,0,374,0
SITAC,2957347987,Carlos Hernández,01101936,22,24,74,82,1,0,5,0,1,0,1,380,1
SITAC,5312009856,Miguel Martínez,22021965,61,67,3,54,1,0,3,1,0,0,1,804,0
DCU,1541002292,Miguel Hernández,14021946,42,17,88,100,3,1,2,0,1,0,1,783,0
NUIP,0080361724,Ana Hurtado,03041957,35,80,43,27,5,1,2,0,1,0,1,716,0
AFIS,4794995622,Laura Cifuentes,05071916,96,18,86,99,3,1,6,1,0,1,1,713,1
CC REC,2201063414,Daniela García,02091982,37,62,94,62,3,1,5,0,1,0,1,924,1
CC REC,7630268425,David López,23071948,9,46,54,45,1,0,6,1,0,0,0,141,0
TI REC,5570104136,Carlos López,08071958,74,63,50,5,4,1,6,1,0,0,1,335,1
HLED-WEB,9646603961,Marcela Rodríguez,23111984,10,14,45,35,3,1,4,0,1,0,0,388,0
HLED-WEB,2427178207,Luis Castaneda,27021964,21,20,2,72,3,0,3,1,1,1,0,275,0
TI DUP,1863453979,Sofía Hernández,23051992,15,66,4,93,3,1,3,0,1,1,0,733,0
ABIS,7754772908,Marcela López,01061978,61,46,21,17,4,1,1,1,1,0,0,279,0
CC DIG,8768162951,Daniela Perez,20032008,88,30,50,21,3,0,5,0,0,0,0,393,0
TI REC,3776814661,David González,11051980,93,76,24,37,1,0,5,0,1,0,1,850,0
TI DUP,0863752885,Carlos Murillo,08101985,26,51,51,72,3,0,4,0,1,0,0,994,0
ABIS,3643809207,Miguel Cifuentes,10121928,46,7,5,67,4,1,4,1,0,1,1,825,1
TI,4987114666,Ana Murillo,04122001,71,14,66,82,6,1,3,0,1,0,1,167,1
CC PV,1217632240,Laura Perez,23111965,91,38,71,60,3,1,1,1,1,1,1,66,0
CC REN,0728085810,María Perez,20061990,2,23,54,73,5,1,5,1,0,0,0,71,1
EIS,8211647426,Daniela Cifuentes,23041969,5,94,46,6,4,0,6,1,0,0,0,518,0
CC PV,1490791426,Miguel López,24111961,75,69,35,84,6,1,2,0,1,1,0,444,1
EIS,8868673440,Miguel Hurtado,12081963,29,94,51,30,5,1,6,1,0,1,1,384,0
TI REN,5471423562,Manuela Martínez,12051967,59,59,87,84,4,0,2,1,1,0,1,726,0
