tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
SIC,5701486234,Daniela Cartagena,23032016,3,31,93,47,2,1,4,1,0,0,1,576,0
CC,9989816335,Juan Hurtado,03011967,24,84,36,70,3,1,2,0,1,1,1,687,0
CC DIG,2831617169,Daniela González,16121985,46,44,11,45,5,1,1,0,1,1,1,207,1
TI REC,0242565480,Miguel González,24051931,29,76,27,1,3,1,5,1,0,1,0,929,1
EIS,2199314733,Melissa Hernández,20021997,68,82,80,82,3,0,4,1,0,1,0,691,1
TI DUP,1888941132,Sofía García,15051975,9,1,6,83,6,1,4,0,0,1,0,10,1
TI REN,0380168722,Manuela Rodríguez,03091943,54,35,4,97,6,0,3,0,1,1,1,665,0
CC REC,8028285002,Ana Hernández,20061966,57,86,55,56,4,0,5,0,0,0,1,507,1
CCT,4136263219,Marcela López,14021994,38,13,3,87,6,0,2,0,1,0,1,117,1
CC REN,3447268023,María Castaneda,14101927,48,8,40,12,6,0,1,0,1,0,0,335,0
CC DIG,1232974202,David Castaneda,26021921,25,56,12,32,1,1,6,0,1,0,1,474,0
TI PV,7731979183,Laura Cifuentes,04081940,58,58,5,90,5,1,2,1,0,1,0,436,1
MTR,9548415977,Ana García,16011997,40,89,60,37,1,0,6,0,0,0,0,495,1
EIS,2966055324,Daniela Cartagena,04061957,11,44,25,35,1,0,3,1,1,0,1,580,0
EIS,7490626085,Ana Rodríguez,11122005,48,74,99,13,5,0,2,1,1,0,0,567,0
NIP,3052244699,Manuela González,28101962,87,37,35,50,3,0,4,1,0,1,0,654,1
EIS,5439173865,Sofía Cifuentes,14081958,60,78,71,18,5,1,4,0,1,0,0,426,1
CCT,3677960870,Juan Cartagena,06031990,94,41,84,41,4,1,1,0,1,1,1,780,1
NIP,3696815623,Manuela Hurtado,06111959,94,37,34,8,4,1,4,1,0,0,0,421,1
CC PV,3792209474,Manuela González,19012009,62,91,53,51,2,1,4,0,1,1,1,132,1
HLED-WEB,8671043631,Carlos Hurtado,19081948,3,30,55,73,5,1,4,0,1,0,1,835,1
NUIP,3329141125,Juan Rodríguez,08121964,99,42,5,46,3,0,6,0,1,1,1,864,1
NUIP,7841424699,Gabriela Hernández,04121934,70,12,28,72,2,0,1,0,0,0,1,836,1
MTR,5083596861,Luis Rodríguez,28011944,28,38,54,11,1,1,4,0,0,1,0,51,1
DCU,4003623768,Gabriela Hernández,13051984,92,17,90,84,2,0,1,0,1,1,1,838,0
CCT,5623300162,Carlos Perez,25051927,24,55,27,85,6,0,4,1,1,0,0,480,0
TI PV,6237628447,Laura López,21051957,81,32,72,10,6,0,3,1,0,1,1,686,0
CC REC,5289963196,Laura Murillo,13051953,3,97,3,57,5,0,5,1,1,1,0,942,0
TI PV,2103289187,Luis Murillo,14071970,80,40,77,80,2,1,3,1,0,0,0,641,0
CC REN,4093795045,Gabriela Perez,24121949,6,31,19,63,1,0,2,0,0,0,0,311,0
CC DIG,1340267871,Ana Hernández,15081949,63,77,74,89,1,0,4,1,0,0,0,498,1
CCT,5941557489,Carlos García,11081985,77,76,82,28,4,0,3,0,0,1,1,959,0
CC DIG,5453286669,Carlos Perez,06061986,41,84,39,84,2,0,2,0,0,1,0,556,1
MTR,6682923257,Sofía Cifuentes,08091934,62,91,69,57,4,0,1,1,0,0,1,390,0
CC DUP,0178160253,Daniela Rodríguez,24111970,3,51,37,9,3,0,2,0,0,0,1,457,0
TI REN,1222469998,David Rodríguez,28091992,84,51,53,36,3,0,5,0,1,1,1,992,1
CC DIG,2176159525,Melissa Castaneda,03111931,51,15,83,76,4,0,2,0,1,1,0,451,1
MTR,1945112578,María González,16091955,45,66,34,19,3,1,3,1,0,1,0,344,0
SITAC,6785380999,Marcela Hurtado,16101953,4,84,4,5,3,1,4,1,1,0,0,788,1
TI,9257400165,María Rodríguez,26042003,27,23,5,20,6,1,2,1,1,1,0,9,1
TI PV,5497718880,Carlos López,25091998,29,43,73,90,4,0,1,1,0,1,0,200,1
TI,5656254095,Luis González,21071970,50,4,75,49,2,0,2,1,0,0,0,268,0
TI DUP,2801871820,Marcela González,05121976,3,97,98,13,5,0,6,1,0,1,1,833,1
CCT,5784934894,Ana Rodríguez,21111930,87,29,15,24,5,0,4,0,1,0,0,539,1
AFIS,0699294808,Luis Murillo,14051997,61,98,30,78,5,0,4,0,0,1,1,824,1
AFIS,8495877397,Carlos Cifuentes,07081964,53,63,6,66,4,1,6,0,1,0,1,897,1
CC REN,6576896129,David Hurtado,12041928,16,51,61,9,4,0,2,0,0,0,1,193,1
TI REC,9983802131,Miguel Hernández,27051961,62,42,81,90,2,0,1,1,0,1,1,994,1
NIP,7009589425,Ana Murillo,25101987,15,34,28,79,4,1,3,1,0,0,1,496,0
EIS,7754601826,Marcela Cifuentes,03062007,43,65,48,59,6,1,5,1,0,1,0,362,0
TI PV,6916639214,Carlos González,09071927,14,9,83,96,5,0,6,0,0,1,1,79,1
TI DUP,6456746883,Marcela Cifuentes,11051937,97,56,48,43,1,0,3,0,0,0,1,568,1
NUIP,6963264863,María Rodríguez,04021994,20,81,20,1,5,1,1,0,1,1,1,828,1
NUIP,9861987926,Daniela Perez,07011934,65,40,63,10,3,0,3,0,1,1,1,810,0
CC PV,0341561565,Melissa Hernández,01061947,46,40,20,77,6,1,1,1,0,1,1,327,0
CC DUP,8487517774,David Cifuentes,14071971,73,27,85,71,3,1,2,0,0,0,1,110,0
NUIP,8132646875,Laura Perez,05061946,90,53,58,80,1,0,5,0,1,1,1,380,0
TI REN,7085024987,Juan Rodríguez,03061975,5,75,13,66,6,0,3,0,0,0,1,522,1
CC DIG,6293734159,Daniela Martínez,12101953,96,75,79,81,6,1,4,1,0,1,0,392,0
