tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI REC,7438188244,Ana López,08061999,86,79,27,7,5,1,5,1,0,0,0,27,1
EIS,0581447019,David Martínez,12031947,97,83,12,41,1,0,5,0,1,0,0,924,0
CC REC,9261771986,Luis López,28012008,66,69,53,67,4,0,3,1,0,1,1,273,0
EIS,6106238865,Gabriela García,12051998,78,5,20,59,6,0,6,1,0,0,1,363,0
HLED-WEB,5034849373,Melissa López,05011994,3,1,23,87,1,0,4,0,0,0,0,663,1
CC REC,1727261739,Ana López,28111976,52,38,15,98,5,1,1,1,0,1,1,578,0
CC DIG,8451896099,Luis Castaneda,16121960,25,27,12,14,4,0,4,1,0,1,1,626,0
AFIS,0754175642,Juan Cartagena,03011968,55,74,97,31,3,0,3,0,0,1,0,425,0
HLED-WEB,1451213224,Marcela Martínez,18061987,27,17,79,45,5,0,4,0,1,1,0,149,1
CC DIG,2604218955,Ana García,09071938,80,41,64,46,6,0,1,0,1,1,0,526,0
TI,7108185597,Manuela López,24052006,93,68,82,56,2,0,1,0,0,1,1,748,1
CCT,3240493359,Gabriela Castaneda,05071977,68,38,65,45,4,1,6,0,0,0,1,768,0
CC REC,5154976870,Manuela Cartagena,12101977,37,44,30,75,3,0,2,1,1,1,0,877,1
DCU,8432776675,María Cartagena,24111935,47,22,24,17,3,1,5,0,0,0,1,312,1
TI REC,8498724754,Miguel Castaneda,05012004,69,33,94,4,6,1,4,0,0,1,1,585,1
TI,8516323343,Sofía Castaneda,12061998,87,53,76,77,2,1,2,1,1,1,1,17,0
TI PV,0289405239,Miguel García,23092004,12,87,66,69,5,1,1,0,0,0,1,158,0
TI PV,9650500823,Miguel Rodríguez,11031993,74,60,87,36,5,1,4,1,1,0,1,667,1
TI REN,3536768062,Ana Rodríguez,20051962,72,15,47,44,1,1,1,1,0,0,1,241,0
TI PV,5515387186,Marcela Martínez,02061939,94,91,36,3,3,0,6,1,0,0,0,648,0
ABIS,5828445155,Ana Murillo,24091995,52,5,26,85,1,0,3,1,1,1,1,887,0
HLED-WEB,8753379547,Melissa García,15091936,57,34,90,74,6,0,1,0,1,0,1,387,1
NIP,1599826078,Ana López,27121927,23,51,53,40,5,0,6,1,1,1,1,927,1
DCU,3433868057,Marcela Hurtado,19021961,94,10,36,23,2,0,2,0,1,0,1,700,0
CC DUP,8044826631,Manuela Castaneda,16051953,14,7,6,73,6,1,4,0,1,0,0,219,1
TI PV,3322888570,Miguel Hurtado,23021948,35,63,84,82,4,1,6,0,1,0,0,969,0
TI PV,1955795219,Sofía Rodríguez,03111950,48,39,40,1,3,0,3,1,0,1,0,313,1
CC PV,2195621566,Ana Martínez,18091950,95,80,58,95,3,0,6,1,1,1,0,562,1
TI PV,5051370558,David Hernández,25061986,46,55,54,19,4,0,6,0,0,0,0,566,1
CC PV,7851277376,Ana Hernández,22031935,63,46,36,66,3,1,6,0,0,0,1,586,1
TI REN,8471275277,Miguel González,23111932,39,77,99,19,3,1,3,1,1,0,1,627,1
NUIP,9019669441,Daniela Murillo,02111950,64,68,33,70,2,1,3,1,0,0,0,333,0
TI PV,0246848193,David Cartagena,28071991,29,11,35,33,3,0,1,0,0,1,0,112,1
TI DUP,7170337411,Sofía Rodríguez,07111992,86,43,29,71,4,0,1,0,0,1,0,287,1
TI DUP,4300662273,David Cartagena,22091967,88,50,61,48,3,0,2,1,0,1,0,295,0
TI REN,9918936180,Miguel Cifuentes,15041931,9,62,15,25,6,0,4,1,0,0,0,610,0
HLED-WEB,6207661055,Laura Perez,26122004,38,87,8,31,5,0,4,1,0,1,0,949,0
CC DUP,1792162718,David López,02031941,77,60,92,64,4,0,6,0,1,0,0,567,0
TI DUP,2775704158,Daniela Perez,15021928,38,63,94,30,4,1,5,1,0,0,0,44,1
CC REC,9759951562,Miguel Rodríguez,21081995,62,66,14,98,4,0,4,0,1,1,0,871,0
CC PV,7618870978,Daniela Rodríguez,04121958,10,50,71,87,6,1,2,1,1,0,0,807,1
ANI,9756965901,Ana Cartagena,22021987,70,15,64,53,1,0,1,0,0,0,1,839,1
ABIS,8805599051,Miguel Cifuentes,03061992,75,12,60,79,1,0,6,0,0,0,1,752,0
CC REC,1368990606,Laura Cifuentes,21021953,39,50,73,44,3,0,3,1,0,1,0,867,1
TI REC,5221407080,Ana Martínez,26011984,20,83,9,84,4,0,6,1,1,0,0,329,0
AFIS,5865552072,Carlos Cartagena,06111955,59,77,60,72,2,0,5,1,0,0,0,162,1
NIP,8572857961,Sofía García,04021927,24,2,46,96,5,1,4,0,0,0,1,602,1
HLED-WEB,4741524348,Luis Castaneda,15121967,49,85,58,82,6,0,2,0,1,1,1,223,0
CC REC,7637082090,Manuela Perez,07121964,43,91,88,31,5,1,5,1,1,0,0,585,1
TI,9794638593,Ana Perez,25011954,84,52,71,40,4,1,5,0,0,0,1,269,0
EIS,2432584614,Juan Perez,09112022,20,24,24,24,4,1,3,0,1,1,1,217,1
ABIS,5451318123,Ana Hernández,16111993,97,21,11,81,6,1,1,1,0,0,1,659,0
CC REN,8798331761,Daniela Martínez,16101990,51,44,33,90,1,1,1,1,1,0,1,937,1
CC PV,5780864203,Gabriela González,13101944,40,47,95,26,4,0,5,0,0,1,1,443,0
ABIS,6276520700,Gabriela López,01021946,30,85,10,56,2,1,3,0,0,0,1,475,0
CC DIG,5316893714,Melissa López,04011980,22,77,6,25,6,1,2,0,0,0,1,533,1
CC PV,2848202995,Marcela Castaneda,26031980,31,89,38,75,5,0,5,1,0,1,1,202,0
ANI,6144021182,Luis Cifuentes,22082009,83,59,15,53,4,0,5,0,0,0,1,935,0
CC PV,1741369859,Marcela Martínez,05021925,14,9,90,68,3,0,6,1,0,0,0,276,0
SIC,2294329448,Laura Perez,05031926,26,39,22,44,1,0,1,0,0,1,1,28,1
CC DUP,0813107626,Carlos Rodríguez,18052010,56,47,49,62,4,1,1,1,0,0,1,62,0
MTR,6740377748,Laura García,23081983,46,7,12,15,6,0,6,1,1,0,1,359,1
HLED-WEB,6906943974,Marcela Perez,09101948,70,85,88,52,6,0,4,0,0,0,0,220,1
EIS,2414531997,Sofía González,26051931,43,65,60,45,2,1,4,0,1,1,1,562,1
ANI,8240329985,Daniela Perez,04101979,40,21,80,91,2,1,6,0,0,0,0,913,1
CC PV,2339291633,Laura Martínez,14041928,90,36,99,13,1,1,2,0,0,1,1,676,0
AFIS,0146059657,Manuela Murillo,27071991,30,81,16,69,5,0,3,0,1,1,1,603,0
TI PV,4711045126,David López,14091952,100,83,31,8,5,1,3,0,1,1,1,719,0
SITAC,5532389301,Gabriela Hernández,09061991,46,100,68,75,4,0,4,0,1,0,1,515,0
MTR,5772077611,Ana Hurtado,09022001,94,78,62,24,1,1,4,0,1,1,1,535,1
ABIS,4526375937,Marcela Hurtado,16061975,3,25,7,26,3,1,1,0,0,1,1,379,0
EIS,6357287630,Melissa Rodríguez,22031928,73,77,49,91,4,1,2,0,1,0,0,777,0
TI REC,4305661899,Miguel Martínez,07081999,42,43,74,61,3,0,3,0,1,0,1,525,1
CC,5323229002,Ana Cifuentes,12121941,61,98,37,21,3,1,4,1,0,1,1,423,1
SITAC,8694460915,Gabriela García,21032000,82,8,32,64,5,1,2,0,0,1,0,410,1
CC DUP,7200436913,Miguel Castaneda,22051964,10,62,27,9,2,1,2,1,1,1,1,144,1
CCT,8267794199,Juan González,02051987,78,46,92,41,3,1,1,0,0,1,0,270,1
CC DUP,6648312751,Sofía Rodríguez,04071935,10,49,44,100,3,0,5,1,0,1,0,502,0
AFIS,2752928058,Juan Murillo,14061954,80,47,90,70,3,1,4,1,0,1,0,427,0
CCT,9189530779,Miguel López,21101933,35,28,60,91,4,0,1,1,1,0,0,439,1
MTR,0511179088,Melissa Martínez,21071923,92,97,41,57,5,1,6,0,1,1,1,625,0
TI REN,1248312324,Daniela Hernández,01071998,88,8,64,45,6,0,5,1,1,0,1,186,0
CC REC,1749273559,Manuela González,17072004,90,65,82,38,3,1,6,1,0,1,1,145,0
CC,4565828249,Marcela Murillo,13101975,13,57,61,61,6,0,4,1,0,1,0,694,1
TI PV,3583474677,Miguel Cartagena,26121995,83,88,41,81,6,0,4,1,1,1,0,725,1
EIS,1982053573,Juan Hurtado,04111947,81,70,31,20,6,1,5,1,1,0,0,49,1
CC REN,6947486481,Juan González,27092005,9,84,11,42,2,0,4,1,0,0,0,615,0
TI REN,1751115621,Luis González,21052007,33,44,12,91,6,1,4,1,1,1,1,996,0
TI REC,6175971031,Miguel Hernández,23051988,71,5,8,70,2,0,5,0,1,1,1,248,1
TI REC,1654994992,Miguel Castaneda,23021953,66,7,64,24,6,0,3,1,0,1,1,277,1
CC DUP,3230396202,Gabriela Murillo,23111902,28,95,91,91,3,1,6,0,0,0,1,511,0
EIS,1738487897,Marcela González,02081962,15,49,11,85,4,1,2,1,0,0,0,922,1
AFIS,3737329033,Sofía Murillo,06032004,68,90,42,46,5,0,5,0,0,1,0,545,0
MTR,8914594014,Gabriela Cifuentes,06071966,44,82,71,45,1,1,2,0,1,1,0,518,0
CC DUP,4115959144,Juan López,28031958,71,15,42,88,4,1,6,1,0,1,1,789,1
TI,5882169193,Juan García,07011947,89,58,45,9,6,1,4,1,1,0,0,26,1
SITAC,0884482132,Melissa Martínez,25051988,16,78,63,99,5,1,6,1,1,1,1,417,0
NUIP,2264147523,María López,24041927,59,66,93,83,5,0,3,0,0,1,0,854,1
CC REN,4761105048,Laura González,21012005,65,5,83,41,2,0,5,0,0,1,1,911,0
NUIP,8778429927,Carlos Cifuentes,09022000,87,2,9,3,3,0,2,0,1,1,0,29,1
