tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC,6988543971,David García,14081913,28,40,23,18,3,1,3,0,1,1,0,950,0
DCU,3778060480,Daniela Cartagena,13031975,75,81,60,49,1,0,4,1,1,1,1,626,1
TI REC,7839369237,María Murillo,06071995,12,15,14,97,5,1,4,1,1,0,1,655,0
ABIS,8556046970,Gabriela Hernández,07101927,46,49,13,57,6,0,4,1,0,1,1,931,0
DCU,4043690011,Melissa Hurtado,01011937,49,52,21,63,4,1,5,1,1,1,1,504,1
TI PV,9971829384,Marcela Rodríguez,12071924,24,21,32,8,6,1,5,0,0,1,0,144,1
CC,7257066693,Miguel López,17081966,50,59,63,60,4,0,4,0,1,0,1,197,0
HLED-WEB,1695319441,David Hurtado,07091929,83,70,46,55,4,0,3,1,0,0,0,899,1
CC PV,1572131496,David Martínez,12091927,49,4,14,66,4,0,2,1,1,1,1,409,0
TI REC,8416427339,Juan García,23081974,87,22,19,1,3,0,2,0,1,1,0,859,0
MTR,5657435483,David Perez,11051922,54,96,73,65,3,0,5,0,0,1,0,153,1
MTR,3011104189,Marcela Hernández,15111986,59,59,67,75,4,0,5,1,0,1,0,541,1
SITAC,6259538858,Juan Hurtado,09032009,44,84,61,98,1,0,1,0,0,0,1,116,1
TI REC,2462807308,Ana Martínez,22112007,92,45,92,13,2,1,4,0,1,1,0,763,0
TI DUP,5493677020,Daniela Cartagena,03071942,84,21,59,68,4,1,1,0,0,0,1,702,1
CC,5839617052,Gabriela López,10091985,29,60,77,80,6,1,1,1,0,0,1,33,0
DCU,9852842560,María Murillo,23071982,48,61,68,42,3,0,5,1,0,1,1,746,0
CC,1937500074,María Hurtado,01101967,48,11,24,80,3,0,1,1,1,1,1,579,1
DCU,3055424776,Ana López,09121938,39,99,91,59,2,0,6,1,1,1,0,17,1
SIC,3236344613,María López,01021936,74,11,37,50,2,1,6,1,0,0,1,927,1
CC REN,6769720663,Miguel Hurtado,27031991,63,5,85,87,3,1,5,0,0,0,0,855,1
TI,9224901706,María Cifuentes,03091988,49,50,12,83,5,1,5,1,1,1,1,759,1
EIS,0111947937,Manuela Cifuentes,06051931,3,14,34,32,3,0,6,0,1,1,1,522,1
MTR,5419487254,Ana Hurtado,07041978,34,54,17,13,3,0,4,1,0,1,0,495,0
EIS,7841240967,David González,24041959,18,69,77,17,1,1,3,0,1,1,0,202,0
HLED-WEB,3325142319,Manuela Castaneda,22061955,4,97,13,6,2,0,5,1,0,0,1,823,0
ABIS,3906680957,Sofía Hurtado,18091980,33,70,58,78,4,1,1,0,1,0,0,262,1
EIS,5879074935,Melissa Cifuentes,19091987,97,8,97,17,6,0,5,0,0,0,1,267,0
CC REC,5479506444,Gabriela Murillo,22101932,81,68,56,55,4,0,6,0,1,1,0,668,1
ABIS,8215929620,Ana Cifuentes,04111962,31,40,79,64,3,1,6,0,1,1,0,108,1
CCT,9940982990,Luis Rodríguez,21061956,6,21,26,40,3,0,3,0,1,1,0,154,0
TI DUP,7483520384,Laura Murillo,15011971,37,23,59,100,1,1,5,0,1,1,1,798,1
DCU,5706050776,Melissa Murillo,17101966,74,70,60,48,3,1,2,0,0,0,0,684,1
HLED-WEB,6786580014,Marcela Castaneda,10071984,98,70,98,99,6,0,1,0,0,0,1,600,1
EIS,9728563157,Marcela Perez,10111996,16,71,87,23,5,0,2,1,0,0,1,965,0
HLED-WEB,1259428351,Ana López,11061927,16,3,40,50,5,1,6,1,1,1,0,341,1
CC REC,6714065698,Miguel Cifuentes,20071956,1,38,58,56,4,0,5,1,0,1,0,870,1
CC REN,8121685456,Miguel Cartagena,05061982,17,47,6,39,2,1,4,0,0,0,0,620,1
CC DUP,4342978041,Melissa Perez,15121984,68,5,33,27,4,1,3,1,0,0,1,266,1
SIC,2162243785,David Murillo,06051935,22,17,40,25,6,1,2,1,1,1,0,811,1
