tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC PV,2699434208,Gabriela González,28111920,39,48,16,12,3,0,6,1,1,0,1,454,0
ABIS,6019259933,Gabriela García,21061990,47,81,24,56,4,0,6,0,1,1,0,759,0
TI REC,4198492983,Marcela González,18101928,58,65,55,3,2,1,4,1,0,1,0,255,0
CC REN,5167688319,Carlos González,25072001,52,12,83,84,2,1,3,1,1,0,0,352,1
DCU,7045781683,María Rodríguez,07042001,25,80,82,57,4,0,1,1,1,1,0,662,0
TI REC,7798621248,David López,25041979,9,19,70,61,6,0,1,1,1,1,1,584,0
CC DIG,6558833896,Daniela Hernández,15011956,12,19,33,38,3,0,6,1,0,0,1,933,1
SITAC,2694302267,Marcela Perez,25032009,19,62,66,81,1,0,3,1,0,1,1,414,1
ANI,2789626645,Manuela Murillo,02082000,86,55,46,47,1,1,3,0,1,1,1,210,0
CC DIG,3461721540,Gabriela Cartagena,21111960,47,10,37,56,1,1,5,1,1,0,1,48,0
TI DUP,2341769923,Carlos González,27121936,56,26,70,75,4,0,3,0,1,0,0,141,1
CCT,4465555996,Sofía García,04091989,27,25,39,9,3,0,4,1,1,0,0,564,1
MTR,4794406851,Marcela Cartagena,23121990,100,99,80,54,5,1,5,0,1,1,1,466,1
TI,9221644505,Miguel Hurtado,01041929,35,77,7,24,6,0,1,0,1,0,0,168,0
TI DUP,6633172733,Melissa López,22042005,54,49,77,63,4,0,6,1,0,0,1,758,0
ANI,8083501486,Melissa Martínez,15101940,40,82,33,47,2,0,6,0,0,1,0,147,1
NIP,5423171874,Juan Castaneda,14031968,11,90,46,98,3,0,3,0,0,0,0,617,1
TI REC,7832278481,Juan Hernández,25061993,77,27,87,79,4,1,6,1,0,1,1,637,1
CC DIG,7015866667,Miguel Murillo,17061995,89,60,17,12,3,1,5,1,1,1,0,710,0
TI REN,0184431132,Ana Hernández,07021951,9,53,72,52,5,1,4,0,0,1,1,160,0
SITAC,9109777703,David Martínez,20011963,71,33,6,24,1,1,1,0,0,1,1,244,0
SITAC,3665153831,Carlos Martínez,08061937,24,19,39,4,1,0,6,1,0,1,0,478,1
MTR,3444898603,Laura Perez,14021948,25,27,64,97,6,1,1,1,0,0,0,521,0
CC PV,7002034933,Gabriela Murillo,23081979,3,42,68,80,1,0,6,1,0,1,1,181,1
CCT,6098529728,Daniela Cifuentes,22101973,77,79,90,49,3,1,5,1,1,0,0,587,0
EIS,9105298487,Laura Castaneda,28111981,34,43,64,7,4,0,1,1,0,0,0,274,0
ANI,2486764783,Juan Perez,24051970,24,75,79,14,5,1,6,0,1,0,1,885,0
CC REC,1721110452,Ana López,27092003,17,78,49,3,3,0,2,0,0,0,1,203,1
SIC,4477377467,Luis Perez,24071970,5,48,98,69,1,1,5,1,1,0,0,360,0
CCT,2100127482,Carlos López,13111972,82,95,87,55,3,0,1,1,0,0,1,567,1
CC DUP,7981883964,Carlos Cartagena,10061982,99,65,10,12,2,0,5,1,0,0,1,350,0
TI,7708173392,Luis Cifuentes,03011992,9,60,31,2,1,0,1,0,1,0,1,764,0
CC DUP,1942517054,Miguel Castaneda,06032007,53,23,16,48,3,0,5,0,1,1,1,162,0
TI REN,9705499627,Ana López,17061962,52,38,81,29,2,1,5,0,1,1,1,862,0
NUIP,6696053082,Sofía González,27061956,44,95,79,38,2,0,4,1,1,1,0,417,1
NIP,2092762811,Juan Cifuentes,19081979,2,67,45,37,4,1,2,0,0,1,1,663,0
ABIS,5517092735,Sofía Castaneda,02061985,19,26,28,4,1,1,1,1,1,1,1,756,0
SITAC,1526201842,Carlos González,22011986,93,88,59,2,1,0,5,1,0,0,0,468,0
