tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
AFIS,1030014820,Sofía Murillo,03022022,52,47,30,82,3,0,5,1,1,1,0,930,0
ABIS,8138601131,Melissa Cartagena,05101966,1,5,28,64,4,1,6,1,0,1,1,665,0
CC PV,8607860583,Luis Rodríguez,23061953,14,59,40,75,4,0,1,1,0,1,1,715,0
CC,5377602561,María García,06101979,100,80,60,97,1,1,4,1,0,0,1,973,1
HLED-WEB,2335834559,Laura González,24071978,62,100,10,94,6,1,3,0,0,1,1,171,0
TI,8729713176,Miguel Hernández,12122005,63,89,50,13,1,1,3,1,0,0,0,502,0
TI REC,3405150839,Marcela Cifuentes,07111974,43,37,47,8,6,0,1,1,0,0,1,452,0
CC REN,7732550641,Luis López,15011934,86,45,53,67,1,1,5,0,0,0,0,908,0
NIP,5037246500,Miguel Murillo,13021966,51,18,99,53,2,0,4,1,0,0,1,415,1
ABIS,6908759637,Luis García,28081925,14,61,37,52,4,0,6,1,0,1,1,462,1
TI REN,7604683965,Luis Martínez,03031930,66,29,71,38,5,1,1,1,0,0,0,476,1
CC,6008215104,Miguel Hurtado,18101952,6,98,63,99,3,1,2,1,1,0,1,446,0
NIP,6004512545,Daniela Cartagena,27061958,26,20,99,92,3,1,6,0,1,1,0,58,0
TI REC,1005523686,Gabriela Rodríguez,15091942,17,36,41,39,3,0,3,0,0,1,0,535,1
TI DUP,1357788093,Daniela Perez,07051949,28,42,65,36,3,0,1,1,0,0,1,731,0
CC REC,3524501522,Carlos Perez,08041988,98,50,50,56,2,0,3,0,1,0,1,11,1
CC DUP,2406548211,Laura Cartagena,08071989,88,4,8,70,2,1,4,0,1,0,0,529,0
CC,2726547295,Juan Hurtado,11031983,67,61,96,21,6,0,3,0,1,0,1,791,0
TI PV,3885665179,Melissa Cartagena,04081926,19,41,54,87,5,1,1,0,0,0,1,585,1
ABIS,7672412568,Carlos Cartagena,08121963,5,65,7,84,5,1,2,0,0,1,1,70,1
ANI,3943632629,Manuela Murillo,18072011,49,4,31,28,5,1,3,1,0,1,0,679,0
TI PV,6165581881,Melissa Hernández,07071954,63,20,86,76,1,1,1,1,0,1,1,545,1
TI REN,2716164095,Laura García,12081973,40,60,20,35,1,1,2,0,1,1,0,784,0
NIP,9962260344,Marcela Murillo,02121998,33,20,17,38,2,0,1,1,1,1,0,965,0
MTR,4744968764,Carlos Murillo,03052004,19,36,17,88,4,0,1,0,1,1,1,941,1
DCU,0282829655,Daniela Perez,14051954,14,36,12,13,1,1,3,1,0,0,0,831,1
CC,7161779690,Juan Castaneda,13041987,58,69,15,67,2,1,2,1,1,1,0,149,0
TI PV,7012899816,Melissa Rodríguez,10031960,89,27,26,84,6,0,4,1,0,1,1,617,1
TI REN,3106340407,Sofía Cifuentes,07061952,43,68,34,94,4,1,3,1,1,0,1,13,1
ANI,4411625434,Marcela Murillo,16041931,15,88,86,36,2,1,2,1,0,0,1,172,0
NUIP,5877379114,Laura López,24091959,32,4,57,72,1,0,4,1,1,1,1,435,0
TI PV,8029751412,Carlos Rodríguez,02061999,26,96,5,31,4,1,4,0,1,1,1,445,1
SIC,0811521919,Luis Hurtado,19011934,33,88,98,88,2,1,4,0,1,0,0,108,0
