tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
HLED-WEB,2384810727,Marcela Perez,04091956,1,92,50,89,2,1,3,0,1,0,0,552,0
NIP,8707093903,Marcela Hurtado,27021943,78,46,59,38,5,1,3,1,0,0,0,486,1
DCU,4245423972,Gabriela Cartagena,19051927,35,65,20,74,6,1,2,1,0,1,1,722,0
HLED-WEB,0830210188,David García,06021965,79,50,90,14,3,1,4,1,0,1,0,505,1
SITAC,3410915511,Ana Cartagena,16111969,59,62,100,61,5,0,4,0,0,0,0,813,1
AFIS,5216332719,Sofía González,02051959,57,9,78,51,6,1,2,1,0,0,1,274,1
DCU,6862043673,Melissa Murillo,23111954,81,78,1,85,6,1,4,1,1,1,0,841,1
ABIS,3767120856,María Rodríguez,25011956,78,19,22,26,6,1,4,1,1,1,0,635,1
TI REN,9951179420,Manuela Cifuentes,11111998,98,60,18,84,4,1,4,1,1,1,1,352,0
CCT,7079174292,Gabriela Martínez,21111926,97,52,7,77,3,1,2,0,0,1,0,819,0
CC REC,9612413728,David Perez,17041969,58,45,32,46,4,0,2,1,1,1,1,58,0
CC PV,4556999299,Miguel García,12032000,34,73,5,90,4,1,1,1,0,1,1,428,1
AFIS,3543354949,Carlos Perez,25071995,31,22,38,86,1,0,1,1,1,1,0,551,0
CC PV,5769087747,Gabriela Murillo,22111995,4,32,35,17,4,0,5,0,0,0,0,874,1
MTR,4527148453,Juan García,05091984,43,19,42,8,1,1,6,0,1,0,0,756,0
AFIS,8175559379,Melissa Cifuentes,19091973,10,92,73,15,1,0,4,0,1,1,0,831,1
CC,7494495862,Manuela Hurtado,18061947,19,45,63,53,5,1,2,0,0,1,1,477,0
NIP,5024077142,Sofía Cartagena,10031948,81,82,32,87,5,1,1,1,1,0,0,456,1
CC REC,3446038231,Manuela Cifuentes,08081987,68,43,98,18,4,0,2,0,1,1,0,912,0
NUIP,8133835367,Miguel González,07101996,62,33,99,57,4,1,6,0,0,1,1,458,0
EIS,6586411882,Daniela Castaneda,18051908,51,34,75,20,3,0,4,0,0,1,1,101,0
ABIS,2418513717,Manuela Hernández,24041999,54,62,2,68,1,0,6,1,1,0,1,94,1
CC DIG,5064007232,Juan López,09081975,51,14,46,13,5,0,1,0,1,1,0,232,1
CC PV,1697025544,Melissa García,26112007,59,19,62,14,4,0,1,1,1,0,0,758,0
CC REN,3123717551,Marcela Hurtado,06101999,24,43,11,84,5,0,4,1,0,0,0,185,0
TI,9123559887,Gabriela Perez,02121931,73,59,88,19,6,1,4,1,0,0,1,541,1
TI REN,1260175335,Laura González,24071977,26,71,55,81,3,0,1,0,0,1,0,912,1
CC PV,5998274335,Gabriela López,02101967,89,98,59,8,6,0,4,1,1,1,0,373,1
CCT,7598439323,Miguel Rodríguez,24041958,68,55,3,64,4,0,4,1,0,0,1,158,0
HLED-WEB,1511090635,María Cifuentes,25111945,85,13,60,32,4,0,5,1,0,1,0,917,0
NIP,7600392204,Melissa Perez,07021983,43,29,78,50,2,0,6,0,1,0,1,288,0
CC DUP,7508929066,Gabriela Martínez,13052001,9,52,39,39,4,0,1,1,0,1,0,129,1
CC PV,8614192488,Daniela Hernández,20102006,21,78,24,99,3,0,2,0,0,1,0,286,0
AFIS,1432619566,Daniela Cifuentes,15101993,60,70,83,85,6,0,5,1,0,0,1,299,0
TI REC,1860605994,Carlos González,12071942,24,88,22,3,4,1,5,0,1,1,1,43,0
EIS,9086727821,María López,12121955,2,91,29,88,4,0,4,1,1,1,1,744,1
CC PV,8147113777,Laura Hernández,27101979,15,78,92,75,5,0,4,1,1,1,1,785,1
CC DUP,4164467753,Laura López,05061934,86,99,44,86,4,1,4,0,0,0,1,738,1
NUIP,1004237051,Ana Hernández,03071990,82,45,65,33,1,0,4,0,0,0,0,543,1
CC REC,4880578942,Gabriela Murillo,24101946,37,45,42,55,1,0,1,0,0,0,1,206,0
SIC,1845463415,Gabriela Hernández,22101960,8,77,40,60,6,0,1,0,0,1,1,881,0
EIS,4675280134,Sofía Cifuentes,08041967,69,56,99,32,5,1,1,0,1,1,1,899,0
TI REC,7209882923,María Cifuentes,08101968,63,88,64,73,4,0,6,1,1,1,1,577,0
NUIP,0308403624,Miguel Perez,05022008,90,79,28,84,5,1,6,1,1,0,1,417,1
CC PV,5746547829,Marcela López,27101983,68,35,22,46,2,0,5,1,0,0,1,81,1
CC REC,4338329440,Sofía González,20102001,91,15,37,75,2,0,4,0,0,1,1,401,1
CC,6230601471,Luis López,26121986,46,12,78,70,1,0,5,1,1,0,0,109,0
TI REC,8242219449,Laura Cifuentes,15061983,58,54,47,93,1,1,1,1,0,1,1,825,0
CC DUP,2184695539,Miguel González,15081939,92,11,67,24,2,0,5,0,0,0,0,354,0
CC,4613327910,Carlos Castaneda,27031993,25,94,40,17,6,1,2,1,1,1,0,76,0
TI DUP,0564058619,Carlos Hernández,15101967,9,65,26,42,2,0,4,0,1,1,0,127,1
CC DIG,2089540118,Carlos Hernández,20111980,22,36,51,69,2,0,2,0,1,1,1,488,1
TI DUP,1016906052,Gabriela Martínez,21041985,81,51,4,2,2,1,6,0,1,1,0,858,0
TI REC,0737438550,Marcela Hernández,24121988,50,59,86,80,4,0,3,1,0,0,1,286,1
TI REC,4016263867,Luis Perez,24022003,43,26,6,32,4,0,5,0,1,1,1,897,0
DCU,6557564984,Sofía Cartagena,24111934,89,89,35,85,4,1,1,1,1,0,1,412,0
AFIS,6335443972,Ana Castaneda,15011949,6,22,17,30,6,0,4,0,1,1,0,754,0
HLED-WEB,0181888407,Daniela González,28111990,83,24,12,16,1,1,5,1,1,1,0,275,0
TI PV,2952220107,Ana Cifuentes,10041993,27,25,49,29,6,0,3,1,0,1,0,714,1
MTR,2908950325,Laura Murillo,04011986,95,16,95,60,4,0,5,0,1,0,1,293,1
TI DUP,2393180069,Laura Murillo,16062019,14,3,98,76,3,0,5,0,1,0,1,395,0
NIP,4508930774,Marcela Castaneda,08091964,35,77,57,9,4,1,1,0,0,1,0,603,1
CC,1003814514,Gabriela Hernández,22011932,74,60,29,16,1,1,1,1,1,1,1,183,0
EIS,9129085377,Gabriela Cartagena,25031984,58,85,26,21,2,1,4,1,1,0,0,552,1
TI DUP,6427152933,Miguel Perez,05031978,11,10,50,32,6,1,5,1,1,1,1,459,1
CC REN,4406025868,Carlos Hernández,17042006,79,54,59,91,4,0,2,0,1,0,0,754,0
CCT,6989890247,Juan García,07111958,47,62,97,76,3,1,2,0,1,1,1,705,0
NIP,9337489057,Daniela Martínez,17061984,46,37,39,48,3,1,5,0,0,0,0,403,0
TI PV,0042579700,Marcela González,12031983,60,38,95,97,4,1,1,0,0,1,0,410,0
SITAC,0372997029,Laura Cifuentes,20061943,25,68,39,91,2,1,3,1,1,0,0,632,1
NIP,4832279411,Manuela González,05111918,47,28,46,49,1,0,1,1,0,0,0,275,1
CC PV,5527267178,David Cifuentes,20031990,8,64,62,94,3,1,1,0,1,0,1,339,1
CC PV,4501594055,Laura Hurtado,22022001,67,86,7,88,6,0,3,0,1,1,0,212,0
TI REN,5358603794,Manuela Castaneda,06101994,30,4,44,55,4,0,3,0,0,0,1,980,1
CC,2201147127,Luis Hurtado,07081980,28,74,64,82,6,1,3,1,0,1,1,351,0
CC,2459900995,Sofía Martínez,17061937,83,28,97,98,6,0,6,0,1,0,0,760,1
AFIS,8828179280,María Rodríguez,05041984,4,46,85,54,2,0,2,1,0,1,1,410,0
TI,3017704655,Marcela Hurtado,23041989,25,62,66,52,3,0,5,0,1,0,1,90,0
CC REN,3094065473,Sofía Cifuentes,17041953,48,2,37,94,6,0,5,0,0,1,0,724,1
NUIP,0467962841,Carlos Perez,05051933,92,74,97,93,2,0,5,0,1,0,1,370,1
ABIS,5048640508,David Hurtado,08121935,86,39,92,100,2,0,3,0,1,0,0,994,1
TI REN,6577738925,Melissa López,08081927,15,59,2,20,4,0,3,0,1,0,1,29,1
ABIS,5921925308,Miguel Perez,23121940,76,95,2,77,3,0,6,0,0,0,0,862,0
NIP,3326921069,Miguel Rodríguez,01101947,89,18,19,35,6,1,1,0,0,1,1,564,0
AFIS,8740564662,Sofía Martínez,08081989,2,86,98,97,4,0,1,0,0,1,0,879,1
NIP,1878794524,Gabriela Perez,04091931,45,33,81,79,6,1,1,1,1,1,1,999,0
TI DUP,9050754630,Gabriela López,19091949,79,11,53,3,3,0,5,1,1,0,1,330,1
TI,6566597810,Sofía López,04051973,62,94,73,12,3,1,3,1,1,0,1,366,0
CC DUP,9597362177,Marcela García,04111927,57,46,90,63,4,0,1,0,1,1,0,471,0
CCT,0378959140,Manuela Hurtado,27121941,37,60,20,94,4,1,2,0,0,1,1,12,1
MTR,0871970917,María López,22031946,69,24,56,60,2,1,2,0,1,1,0,332,0
NIP,1502651547,Ana González,11021963,84,48,63,10,1,1,2,1,0,0,0,200,1
CCT,1187012724,Juan López,12012000,28,5,99,2,6,1,5,0,1,0,1,456,1
NUIP,3574821783,Laura Hernández,06051968,82,15,6,62,5,0,5,0,1,0,0,222,1
CC REN,9221837304,Daniela González,11111944,5,49,84,91,5,0,6,0,0,1,0,304,0
CC DUP,6296083007,María Perez,17081958,66,69,79,60,6,1,5,0,1,1,0,712,1
TI REN,6112642501,Ana García,06071964,81,22,60,69,6,1,1,0,0,0,0,190,0
TI DUP,4315325279,María Cifuentes,26121975,74,98,21,91,3,0,2,0,0,1,1,178,0
HLED-WEB,6128772237,Daniela Castaneda,16041950,26,46,14,38,4,1,3,1,0,0,0,153,1
TI PV,3502293143,Luis Martínez,20081925,45,84,94,92,4,0,1,1,0,1,0,126,0
