tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
NIP,6392708485,Juan Martínez,23011901,23,13,38,29,2,0,6,1,0,1,0,449,1
CC PV,0087804096,David Murillo,24101965,63,100,11,45,1,0,5,1,0,1,0,110,0
ANI,4393252104,Ana Cartagena,17041959,55,55,5,100,5,1,1,0,1,1,1,705,1
CC DIG,4055522251,Marcela Cifuentes,13071982,53,48,15,89,5,0,4,0,0,0,0,866,0
TI REC,8329921997,Melissa Cartagena,26071981,5,83,53,9,1,0,6,0,0,0,1,402,0
EIS,7363159262,David García,08081935,2,38,20,91,2,1,1,0,0,0,0,896,1
ABIS,2612647071,Manuela González,01061981,77,5,9,42,3,0,5,1,0,0,0,603,0
DCU,2101237479,Melissa Murillo,12072002,2,18,20,66,3,0,1,1,0,1,0,186,0
TI REC,7787633747,Gabriela Castaneda,10061992,22,36,72,86,1,1,6,1,1,0,1,809,1
CC REC,1407169528,Gabriela Martínez,25091960,20,11,19,67,3,1,5,0,0,0,0,839,0
CC REN,1009713570,Ana González,10051962,28,31,79,56,3,0,4,1,0,0,0,945,1
SIC,9250667995,Marcela López,20021987,54,85,75,99,6,1,2,1,0,0,1,198,0
CCT,6235739243,Laura Cartagena,11111943,21,79,14,20,1,0,6,1,1,0,1,373,0
CC REC,6050505825,Luis Hernández,04081982,14,95,78,77,6,1,4,0,0,0,1,664,0
CC,8887883920,David Cartagena,02111993,41,19,10,60,6,1,2,1,0,0,1,558,0
ABIS,0524263178,Manuela Hernández,24031977,76,74,100,46,2,1,2,0,1,0,1,973,1
ABIS,4546995809,Luis Murillo,27121940,96,32,7,38,6,1,1,1,0,1,1,8,0
NIP,3434904778,Miguel Martínez,03061993,85,9,83,80,3,1,5,1,0,1,1,558,1
ABIS,9956865800,Marcela Rodríguez,23041938,66,85,81,59,2,0,4,0,0,1,1,522,1
EIS,5739808645,Melissa Castaneda,23111993,40,24,3,100,4,1,2,0,1,1,0,58,1
EIS,1717039428,Sofía Hurtado,06021960,100,52,20,98,4,0,1,0,1,0,0,895,0
CC PV,4040212437,Marcela Cifuentes,05081948,33,3,31,98,2,0,5,0,0,1,1,661,0
CC PV,7107872764,María Rodríguez,03041991,95,78,89,48,5,0,6,0,0,0,1,678,0
HLED-WEB,4216753254,Ana López,27112006,36,89,64,56,6,0,3,0,1,1,1,4,0
