tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI,2948704281,Juan Murillo,10092006,14,68,49,60,6,1,4,0,1,1,1,80,1
CC DIG,1399989698,Carlos Hurtado,24011945,38,44,23,100,5,0,6,0,0,1,1,814,0
TI REN,8175610801,Carlos Hernández,14091934,45,26,70,24,5,1,1,0,1,1,1,286,1
CC REC,6708962134,Melissa Hurtado,09121930,5,3,17,73,2,1,2,0,0,1,1,203,1
CC PV,5853005746,Carlos Hernández,03011971,34,56,33,88,5,0,1,1,1,0,1,149,0
CCT,3698935776,Luis González,06121971,23,2,52,61,4,0,1,0,1,0,0,437,0
CCT,6773145959,Daniela Perez,02011962,83,22,24,87,4,0,4,1,1,1,0,129,1
CC DIG,2799972845,Miguel Rodríguez,06032009,86,59,14,48,4,1,4,0,1,0,0,613,0
CC REC,2643345489,Daniela Cifuentes,23021996,97,46,21,72,3,1,4,0,0,0,1,932,0
TI REN,3853810588,Miguel Martínez,18051985,93,79,89,11,6,1,3,0,0,1,0,159,0
HLED-WEB,0496747712,Manuela Murillo,05051905,83,97,40,9,5,0,6,0,0,1,0,94,1
NIP,4701431467,Marcela Hurtado,13011963,13,40,88,91,2,1,6,0,1,1,0,445,0
CCT,5196178328,Luis Rodríguez,25051989,83,90,39,65,2,0,4,1,1,0,0,214,0
SIC,7242892124,Sofía Martínez,02081934,63,100,25,96,3,0,3,0,0,0,1,104,0
TI REC,6740970777,María Castaneda,24011958,85,44,62,38,2,0,5,1,0,1,1,865,1
CCT,8768431267,Luis García,13042001,9,50,64,84,2,0,2,0,0,1,1,331,0
NUIP,1618269443,Gabriela Hernández,24021965,89,47,30,82,5,1,3,0,1,1,0,712,1
TI REC,7773549637,Ana Cifuentes,02061958,37,23,29,55,3,0,3,0,1,1,1,464,1
NIP,6338343162,Daniela García,23021985,43,45,23,90,1,1,3,0,1,0,1,921,0
ANI,8163415108,Manuela García,02081978,46,27,45,58,5,1,4,0,0,1,0,279,1
SIC,3502875262,David Martínez,26121945,39,36,72,90,3,0,6,1,1,1,0,124,0
ANI,9294731405,Gabriela Hurtado,09121997,51,56,94,6,5,0,5,0,1,0,0,621,0
TI DUP,3813009223,Gabriela López,10081966,3,55,21,96,5,1,4,0,0,1,1,35,1
TI REN,3986618785,Marcela Hernández,18091936,55,35,100,49,3,1,2,0,1,0,1,355,1
DCU,8325660165,Luis Hernández,25081958,33,8,60,29,3,0,4,1,0,0,1,409,0
DCU,1512615174,Gabriela García,05072007,56,20,6,1,1,1,5,0,1,1,1,950,0
CC,8407601837,María Rodríguez,14111926,49,15,51,42,2,1,4,1,1,0,0,305,1
CC REC,1801574717,María Cartagena,12091997,99,86,7,63,5,0,5,1,1,1,0,808,1
TI REN,7473275567,Daniela García,24061984,27,59,9,24,1,0,2,1,0,0,1,111,0
CCT,6035037349,Miguel Hurtado,06011974,39,41,74,4,1,0,1,0,1,1,0,907,1
DCU,4562691304,Juan Rodríguez,02041941,76,76,17,42,2,0,6,0,0,1,1,187,1
CCT,8262846673,David López,21121926,76,57,37,32,2,0,1,0,1,0,1,709,1
TI PV,2100851556,David García,07021990,57,54,94,65,5,0,1,0,1,0,1,195,1
AFIS,0492441901,David Hurtado,01041960,18,15,93,2,5,1,6,0,0,1,1,161,0
CC REC,7217164689,Sofía García,03081934,8,34,32,32,3,1,3,1,1,0,1,111,0
CC PV,8182603673,Laura Hurtado,19021975,58,1,65,12,3,1,3,0,0,1,0,716,0
NIP,3452517668,Sofía Perez,11091951,74,89,37,52,4,0,1,1,1,0,0,948,0
MTR,6849408478,María Castaneda,12011987,33,85,64,5,5,1,5,0,1,0,1,691,1
DCU,0655515309,Marcela Castaneda,04061949,36,14,79,8,6,1,4,1,1,1,1,912,1
CCT,9213910360,Sofía Rodríguez,09081960,16,42,11,25,2,0,6,1,0,0,0,581,0
ANI,8282114698,Melissa López,25071978,28,96,31,48,4,1,3,1,0,1,1,944,1
CC REN,5184002687,Daniela Cartagena,21071949,59,83,94,86,3,1,2,1,1,0,1,892,0
AFIS,4152666731,María Murillo,25021939,86,20,12,16,4,1,3,1,0,1,0,777,0
