tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI REN,2419952335,Laura López,18051916,24,45,89,87,5,0,2,0,1,1,1,451,0
TI REC,9243669750,Marcela Hernández,14101995,38,34,76,57,1,1,1,0,1,0,1,408,1
TI PV,5935059562,Ana Rodríguez,18041928,36,14,7,51,2,0,4,1,1,0,0,252,0
NIP,7256749871,Carlos García,23101992,19,92,95,26,5,1,3,1,0,0,1,339,1
SITAC,4925101623,Ana Hurtado,18111927,35,98,67,6,6,1,4,1,1,1,0,659,1
HLED-WEB,8710952985,Marcela Rodríguez,11052005,73,12,71,62,6,0,2,1,1,0,1,397,1
ANI,4870299269,María Hernández,22101924,13,67,23,5,6,0,4,1,0,0,1,107,1
CC DIG,9068588616,Ana Hurtado,16102008,61,98,85,53,5,0,6,0,1,1,0,715,1
SITAC,8629436222,Ana Castaneda,06011981,11,93,61,65,5,0,1,0,0,0,0,948,0
AFIS,1088476768,David Hurtado,02041961,69,88,51,55,2,1,3,0,1,0,1,413,0
NUIP,9829825094,María Rodríguez,07091993,32,27,29,90,1,0,1,0,1,0,1,183,0
ABIS,5720115705,Marcela Castaneda,16021958,54,63,33,90,3,1,1,1,0,0,0,263,1
SIC,3373403992,Sofía González,03011950,78,76,69,89,2,1,6,1,0,0,1,949,0
TI,0790758992,Manuela Cartagena,22071930,59,12,61,45,6,1,1,0,1,1,1,283,1
DCU,7641962395,Marcela Cartagena,10071978,16,37,77,24,1,1,5,0,1,1,0,95,1
NIP,0705713917,Daniela Murillo,16061934,17,21,97,49,5,1,3,0,0,1,1,288,1
ANI,0154174216,Carlos Murillo,21111998,8,22,41,42,1,0,4,0,1,0,1,306,1
CC,9629545251,Carlos Castaneda,17101964,42,70,71,4,3,1,5,0,1,1,1,407,1
TI PV,3112054695,Gabriela Martínez,05061946,92,86,69,42,4,0,6,0,0,1,0,282,0
CC PV,1542065358,Laura González,12071961,14,76,16,19,5,1,3,1,0,0,0,419,0
NUIP,2342273722,Melissa Perez,16101909,46,17,28,41,5,0,1,1,1,1,0,855,1
NIP,3864991780,Laura Murillo,15041965,61,97,84,87,3,0,5,1,0,0,1,775,1
HLED-WEB,7317637883,Daniela Castaneda,10101967,21,71,32,61,3,1,1,1,1,1,0,911,0
CCT,6173889685,Gabriela Rodríguez,14031968,93,30,100,10,3,1,2,0,1,0,1,773,0
SITAC,6340811196,Ana García,07101938,43,17,40,45,5,0,1,1,1,0,1,164,1
AFIS,5697201798,Juan Hernández,05031948,1,99,43,32,4,1,2,0,0,0,1,769,1
TI REN,9923896675,Carlos García,18121961,49,9,8,27,6,0,4,1,0,0,1,945,0
ABIS,7255916302,David Cifuentes,07021952,60,15,33,31,3,1,1,1,0,1,1,211,0
DCU,2145627399,Manuela Rodríguez,03101956,94,48,62,98,6,0,1,0,1,0,1,542,0
SIC,9043481828,Carlos Martínez,13042008,80,23,82,88,1,0,1,1,1,1,1,812,0
CC PV,3460369358,Carlos García,26021956,100,85,73,79,5,1,1,1,1,1,0,362,1
SITAC,8491502578,David Rodríguez,01041982,74,48,64,62,4,1,5,0,0,0,0,702,0
HLED-WEB,4403190077,Gabriela Perez,21111952,35,59,1,10,2,1,1,0,1,1,0,110,1
MTR,7286567364,Melissa Rodríguez,21111932,3,9,87,32,5,1,1,0,1,0,1,780,1
HLED-WEB,6474525880,Daniela García,22112001,35,73,96,63,1,1,2,0,0,0,0,379,0
TI REN,4438523030,María López,06051971,71,43,12,20,4,1,4,1,0,1,0,733,0
TI REC,7925563817,Ana López,20031934,68,50,1,28,5,0,3,1,1,0,1,592,1
HLED-WEB,3447890460,María López,19111956,15,70,71,40,5,0,5,0,0,0,1,773,0
CC PV,2938678773,Carlos González,10071978,45,51,74,76,5,0,6,0,0,0,1,813,1
CC DIG,1944351067,Gabriela Murillo,03011980,9,75,73,99,2,1,6,1,1,0,1,212,1
CCT,2660667178,Gabriela García,02101938,39,36,47,15,1,1,3,1,0,1,0,594,1
ABIS,3620206964,Sofía Hernández,24101999,72,46,40,53,5,0,2,0,0,1,1,65,0
CC PV,3129231653,María Rodríguez,14121959,21,98,59,97,2,1,3,1,0,0,1,464,1
HLED-WEB,7774639262,María González,21081956,85,14,19,38,6,0,4,1,0,0,1,506,1
DCU,1877533378,Juan Hurtado,02071934,12,52,15,11,6,0,5,0,0,1,0,976,0
ABIS,7527664054,Manuela Perez,08101991,45,52,30,70,5,0,3,1,1,0,0,851,0
CC,6108024742,Ana Castaneda,17081974,11,46,67,59,6,1,6,0,1,0,0,582,0
NIP,3005577551,Sofía Hernández,24031990,55,31,58,36,5,0,4,1,1,1,1,432,1
HLED-WEB,9349850449,Ana Hurtado,18111960,32,84,23,23,3,1,6,0,0,0,1,632,1
EIS,3821653303,Luis Martínez,14041924,84,92,62,92,3,1,3,0,0,0,1,757,0
AFIS,5991026760,Manuela González,13071983,76,13,10,36,3,1,1,0,1,0,0,570,1
ABIS,9859133363,David López,13031963,87,83,56,79,5,0,3,0,1,1,1,540,0
HLED-WEB,7839829454,Juan Murillo,07111927,46,73,23,87,6,1,3,1,0,1,0,655,1
NIP,5777478530,Manuela Cifuentes,14021958,51,85,39,99,2,0,1,0,1,0,0,662,1
NUIP,4873179342,Miguel Murillo,27031974,25,13,44,54,1,1,4,1,1,1,0,643,0
DCU,8390616667,Miguel Cartagena,14081965,14,61,35,54,2,0,3,1,1,1,1,628,0
ABIS,0864090466,Daniela Rodríguez,03101936,56,100,62,77,2,0,1,0,1,1,1,415,1
CC DIG,5779052966,Melissa Hurtado,24081943,73,15,37,33,3,0,2,1,1,1,0,60,0
CC DIG,9864324377,Luis Perez,19071970,25,4,52,8,6,1,1,1,0,1,0,607,1
DCU,7514177019,Juan González,25031996,17,17,26,68,6,1,1,0,0,1,0,751,0
TI,9608536354,Marcela Murillo,19112021,23,97,82,8,5,1,6,0,0,0,1,548,0
CC PV,5262638469,Manuela Perez,09071982,22,61,59,6,6,1,3,0,1,0,0,624,1
AFIS,9301672635,Marcela Rodríguez,20092002,65,72,27,57,1,1,5,0,0,0,0,966,0
NIP,0098161227,Luis Hurtado,18041950,93,14,4,73,3,0,1,0,0,1,1,255,1
NUIP,0034967255,Ana Cifuentes,22011957,83,70,13,22,4,0,3,0,0,1,0,138,1
HLED-WEB,4379672276,Sofía Martínez,13071995,31,83,8,42,1,1,4,1,0,1,1,384,1
CC,9738217630,Daniela Perez,21071925,52,100,18,89,2,0,5,1,0,1,0,269,1
SIC,4510612415,David Hurtado,26081962,40,83,69,23,6,1,5,1,0,0,1,882,1
TI REN,0173880442,Marcela Cartagena,05021966,96,87,89,95,3,1,5,0,0,1,0,60,0
NUIP,6070885324,Manuela López,15021950,23,85,66,94,5,1,1,0,0,0,0,743,1
CC REN,4629498261,María López,05081913,9,8,1,25,4,0,3,0,1,0,0,251,1
CC DIG,5723108866,Laura Martínez,25101985,8,32,1,2,6,1,6,1,0,1,1,927,1
EIS,0050172874,Carlos González,14061934,54,36,58,98,4,0,3,0,0,0,0,668,1
CC REC,8248065044,Marcela Perez,20061926,50,48,65,2,5,0,5,1,1,1,0,528,0
NIP,4738689927,Manuela González,25051943,41,33,91,86,6,1,3,1,0,0,1,20,1
HLED-WEB,6976195702,Carlos Perez,05051968,34,52,65,13,4,0,2,0,0,1,1,805,1
SITAC,8410487030,Manuela Cartagena,28121929,36,3,67,71,1,1,6,1,0,0,0,674,1
TI,8158967127,Laura Murillo,11012009,70,47,24,69,4,0,6,0,0,0,1,1,0
AFIS,4874839331,Carlos Cartagena,06061982,20,72,22,74,1,0,4,1,0,0,1,920,0
CC,5454060233,Ana García,22021934,93,30,35,9,1,1,2,0,0,0,1,183,0
CC REC,1560153859,Marcela García,05042018,30,81,54,34,3,1,1,0,0,0,0,483,1
TI REC,1909976283,Gabriela Castaneda,19041946,38,24,26,16,5,0,4,1,1,0,1,812,0
MTR,2799811544,David García,04121957,12,62,23,7,5,0,2,0,1,0,0,624,0
TI REN,4393692227,Juan Perez,02071959,4,46,86,79,3,1,4,1,0,0,0,259,1
CC REN,2366645135,Sofía Hurtado,27031924,97,88,25,37,2,1,1,0,0,0,0,392,1
TI REN,7311161687,Sofía Hurtado,12111958,43,45,39,89,4,0,3,0,0,0,1,488,0
NIP,8890656428,María Hernández,02091948,92,45,87,17,4,1,4,0,1,0,1,772,1
ANI,9339366079,Ana López,28091995,35,89,13,2,4,1,4,0,0,0,0,496,0
TI REC,9527207869,Ana Hernández,08041940,38,91,70,1,1,0,1,0,1,1,1,40,1
CC DUP,8690304866,David Cifuentes,28072009,46,89,32,79,1,0,5,1,1,0,0,965,0
ABIS,5611257264,Marcela Perez,14071919,78,2,37,67,5,0,3,0,0,0,0,628,1
CC REN,9453111346,Luis Cifuentes,20122001,19,99,91,11,4,0,5,1,0,1,0,846,1
CCT,3867700858,Carlos García,01121934,55,10,72,35,6,0,5,1,1,0,1,923,1
TI PV,9833068567,Sofía González,28011994,67,38,10,83,4,0,3,1,0,0,1,213,0
ANI,3196987526,Sofía Cifuentes,08101934,99,39,33,81,3,0,3,1,0,1,0,457,0
HLED-WEB,8710932019,Carlos Hurtado,10052001,78,3,24,5,2,0,6,0,0,0,1,705,0
HLED-WEB,6183848808,Luis Cartagena,22051925,74,13,88,70,4,0,5,0,1,1,0,844,0
TI REC,1085171811,Daniela Murillo,27111943,37,56,23,34,5,1,6,0,0,0,1,903,1
CC REC,4663594173,Juan Hurtado,04081993,36,83,71,69,2,1,4,0,0,0,1,231,1
TI REC,8672789021,María González,21051943,22,69,9,5,6,1,2,0,0,1,0,727,1
