tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI REC,8683511927,Carlos Hernández,18041985,41,12,76,3,3,1,2,1,0,1,1,16,1
TI REN,9686689253,Manuela Hurtado,24111989,7,7,42,49,5,1,2,1,0,0,0,164,0
CC,6531166083,Sofía Hernández,04041952,75,44,36,72,1,1,2,1,1,1,0,213,1
CC DIG,2004018185,Laura Rodríguez,26101957,85,78,21,67,6,0,2,0,0,0,0,572,1
CC PV,2476922085,Daniela Perez,05081973,59,91,34,17,6,0,2,0,0,1,1,402,1
TI,5695712974,Ana Rodríguez,06081990,27,19,97,42,6,0,1,0,1,0,0,423,0
CC,6523592252,David García,26051974,66,6,38,35,4,1,6,1,1,1,0,180,0
NIP,4496972999,Juan Murillo,12051927,47,57,36,71,5,0,2,1,0,0,0,205,1
TI DUP,5882019205,Marcela Murillo,14011955,97,20,63,77,2,0,1,1,0,0,0,949,1
CC REN,2309244339,Sofía Cifuentes,19061974,8,3,2,7,5,1,2,1,0,1,1,488,0
SITAC,5949813670,Gabriela Cifuentes,02061974,84,30,50,1,3,0,1,0,0,1,1,49,1
CC REC,9069963476,Laura González,03011940,37,3,54,18,4,1,5,1,1,1,1,175,0
TI,4189565936,María Cifuentes,11081932,31,88,7,98,2,0,2,0,0,1,1,916,0
NIP,3258488385,Marcela Perez,04011964,3,21,48,75,1,1,6,1,1,0,0,583,1
CC DIG,4852176233,Luis Hurtado,17071989,92,83,5,89,6,1,2,0,1,0,1,342,1
MTR,4416895676,Laura Hernández,23051969,86,80,55,75,2,0,3,1,1,0,1,485,1
TI DUP,9399119022,Juan López,23111979,77,4,84,97,3,0,5,0,1,0,0,341,0
ANI,7899221490,Laura Rodríguez,07101972,82,39,53,46,6,1,5,0,1,1,0,788,1
TI REC,1779183981,Ana Rodríguez,11121974,20,71,3,86,4,0,4,0,1,0,0,127,1
TI REC,8095518893,Luis Hurtado,15041991,59,48,82,99,6,0,6,1,1,1,0,874,1
ABIS,7698245765,Miguel Castaneda,01062016,81,32,20,54,6,1,6,0,1,1,0,461,1
DCU,1543962826,Sofía Rodríguez,28022008,79,63,31,47,1,1,3,1,0,1,1,918,1
CC,0805606277,Carlos Castaneda,12051992,38,26,22,70,3,0,3,0,0,1,0,401,1
