tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
SIC,3091139978,Sofía López,15042020,99,67,40,43,3,1,4,0,0,0,0,499,0
CCT,0679366699,Juan Perez,14091962,40,38,44,71,3,1,4,0,0,1,1,871,1
TI DUP,4548025653,Juan Hernández,13111930,41,82,87,23,5,0,2,0,1,0,0,443,0
TI,8799048648,Gabriela García,08021983,87,89,96,90,6,1,1,0,0,0,1,650,1
ANI,9397328822,María López,05071937,36,23,47,86,6,0,3,0,0,0,1,54,1
CCT,1973638708,Melissa Castaneda,27101932,7,51,55,39,6,0,4,0,0,0,0,534,0
NUIP,2376891539,Ana Cartagena,12042006,46,79,33,71,5,1,5,1,0,1,1,967,1
AFIS,6853691417,Miguel Hernández,11041935,63,99,53,15,6,1,3,0,1,0,0,920,1
TI REC,7094909180,Marcela Castaneda,18051949,97,71,92,18,2,0,2,0,1,1,1,7,1
SIC,1537680472,Daniela Cifuentes,23031932,12,22,92,95,4,1,2,1,0,1,1,563,1
CCT,6198377401,Marcela Rodríguez,20061919,17,39,50,16,2,0,2,1,1,0,0,461,1
SITAC,0075801578,Melissa Hurtado,02101931,75,35,63,57,1,0,4,1,1,1,1,402,1
TI DUP,1502244704,Ana Hernández,27101957,62,95,23,21,2,0,3,0,1,0,0,896,0
CC PV,2192554288,Manuela González,10082009,28,36,37,88,3,1,6,1,1,0,0,71,0
TI,4723985456,David Castaneda,04051983,70,15,24,45,3,0,6,1,0,1,0,280,0
EIS,3300342807,Gabriela Rodríguez,10091932,26,24,79,60,2,1,4,1,0,1,1,192,1
EIS,9355054354,Laura Cartagena,14041948,22,82,69,26,5,1,1,1,1,1,0,55,0
ANI,5825993857,Melissa Martínez,09091929,29,42,81,98,4,0,5,0,1,0,0,362,0
TI PV,0382793563,Daniela Rodríguez,22071989,90,61,37,34,5,0,3,1,0,1,0,117,0
SITAC,1051444616,Ana Castaneda,18031958,9,35,70,64,1,0,6,1,0,0,0,408,0
CC DUP,8251994229,Marcela García,18041941,27,45,18,47,6,0,4,0,0,1,0,196,1
NIP,1348794671,Juan Cartagena,06111968,93,43,64,77,2,0,2,1,1,1,0,86,1
TI REC,6637302438,Carlos Hernández,17041944,19,71,85,87,2,0,3,1,1,0,1,103,1
TI REC,3699934529,Daniela Perez,20071948,63,15,40,6,2,1,1,0,1,0,0,397,1
CC REN,4198412917,Manuela Hurtado,24021979,95,8,7,37,3,1,1,0,1,1,1,420,1
CC REC,0566610032,Gabriela García,15021976,97,66,27,58,1,1,3,1,1,1,0,608,1
CC PV,4441302396,David Cartagena,12011999,22,51,77,21,2,1,2,1,1,1,1,554,0
CC PV,0143362168,Melissa Cifuentes,25061955,34,68,74,84,6,0,1,0,1,0,1,216,1
CC,2572122284,Manuela López,25051946,31,18,92,98,2,1,6,1,0,0,0,923,0
AFIS,5453281837,David Perez,27121969,96,38,34,29,1,0,6,1,0,1,1,310,1
CC REN,6321552501,Ana Rodríguez,02081977,4,76,55,46,5,0,4,0,0,0,1,993,1
CCT,7577177485,Juan Hurtado,20041968,66,12,61,92,4,1,1,1,0,0,0,783,1
EIS,7309747653,Melissa López,21061972,86,94,45,55,2,1,5,0,0,0,0,130,1
MTR,8059805716,Gabriela Cartagena,05041937,78,78,50,31,6,0,5,0,1,0,1,771,0
CC PV,5236457162,Laura Hernández,18101934,34,45,38,20,3,1,3,0,1,1,0,677,0
HLED-WEB,8532664576,Laura Martínez,05091961,97,40,76,58,5,1,5,0,1,0,0,779,0
DCU,3586083993,Carlos García,10121988,22,25,24,63,5,0,3,0,0,1,1,686,1
ANI,3551427971,María Cartagena,19021959,57,78,11,64,4,0,1,1,1,0,0,855,0
SITAC,5382988517,Ana Martínez,22061927,75,93,89,78,3,0,4,1,0,0,0,67,1
ANI,2592395636,María Hurtado,28122003,6,98,37,80,3,0,1,1,0,1,1,824,1
CC DIG,0812786901,Luis González,07091985,98,31,78,71,3,1,5,1,1,0,0,400,0
TI REC,7819068557,David Hernández,07112002,31,60,91,15,1,1,2,0,1,0,1,571,1
CC REN,3729189644,María Cifuentes,05061937,87,84,78,60,5,0,5,0,0,0,1,928,0
TI REN,9492277239,Melissa Martínez,21101995,42,8,67,100,2,1,3,0,0,1,1,892,0
SITAC,3490637128,David Cartagena,23041999,71,77,64,53,4,0,2,1,0,1,0,479,1
CC REN,3708771252,Daniela González,13021986,57,65,36,21,1,1,4,0,0,1,0,745,0
EIS,3941488976,Juan Castaneda,22052002,17,9,88,33,6,1,3,0,0,1,1,804,1
DCU,5657075220,Gabriela Perez,01101968,13,2,35,61,5,1,1,0,0,0,0,345,1
TI PV,4360774046,Laura Rodríguez,03102002,69,54,22,72,5,0,1,0,1,0,0,750,1
TI,6810058565,María López,05021957,4,71,64,9,3,1,2,1,1,0,1,49,1
NUIP,1301525628,Carlos López,13061988,15,61,75,98,4,1,5,1,0,0,1,600,1
DCU,5987612750,María Cifuentes,16011961,86,85,94,54,1,0,5,1,0,1,0,247,0
ANI,2187412941,Melissa Perez,12081929,87,75,23,2,5,1,6,0,1,0,0,172,0
NUIP,8887404547,David Murillo,01031927,83,51,32,46,1,1,1,1,0,1,1,615,0
CC DIG,0975404095,Manuela Castaneda,05041930,11,27,66,82,2,0,4,1,1,1,0,957,1
EIS,6394810165,David González,09011986,75,39,4,47,3,1,5,0,1,1,0,298,0
AFIS,7625497197,Laura García,10041938,28,88,60,17,6,1,6,0,1,0,0,494,1
TI,9451534247,Miguel Cifuentes,27041998,2,12,4,8,1,0,1,1,1,1,1,946,0
CC REN,9050509237,Marcela Rodríguez,24111977,78,65,27,44,5,0,4,0,0,1,0,283,0
TI DUP,0348853874,Juan Cifuentes,19011932,36,82,15,18,5,0,2,1,0,1,0,386,0
TI PV,9652730979,Melissa Cifuentes,18081989,45,26,26,43,6,1,5,0,1,0,0,867,0
TI REC,4775305528,Laura García,03062007,15,31,93,80,4,0,2,1,1,1,1,119,1
TI REC,3215955635,Gabriela Hernández,06081965,32,72,10,90,4,0,6,0,1,0,1,436,0
TI PV,3197147326,Manuela López,21051992,11,84,78,4,4,1,3,1,0,1,0,768,1
NUIP,6215683556,Melissa Hernández,02081960,59,98,7,45,4,1,5,0,0,0,1,148,1
DCU,9979301349,Carlos González,23121953,71,10,8,90,6,0,1,1,1,1,1,587,0
NIP,6987841519,Luis Cartagena,11071991,79,45,35,45,6,0,2,0,0,0,1,971,1
ANI,9590364939,Miguel López,01101946,33,38,76,78,4,1,2,1,0,1,1,317,1
NIP,5780356569,María Cartagena,19081990,70,53,53,43,2,1,3,1,0,1,1,789,1
NIP,9955433531,Melissa García,09031938,94,48,55,78,4,1,6,0,1,0,1,846,0
DCU,1028297268,Luis López,17011972,94,25,2,81,3,1,5,0,0,1,0,164,1
CC PV,4037484069,María Hurtado,19091928,4,27,69,10,5,0,5,0,0,0,0,558,0
SITAC,1236184897,María García,21011984,36,65,38,31,1,0,3,0,0,1,1,910,0
ABIS,2439425360,Gabriela Castaneda,07011937,11,99,3,3,6,0,3,0,1,1,1,356,0
ABIS,9799457335,Carlos Murillo,08041987,2,75,71,79,4,0,6,1,0,0,0,857,0
CCT,9438415393,Marcela Hurtado,04121940,93,57,58,35,4,0,4,0,0,1,0,260,1
TI REC,3737535237,Marcela Murillo,20051930,7,87,60,16,6,0,6,1,1,0,1,935,0
DCU,9799686143,Melissa Hernández,19021994,54,30,69,65,6,0,2,0,0,1,1,758,0
NUIP,4307904775,Luis García,02101970,8,44,71,73,3,0,6,0,0,1,0,661,0
TI REN,5952788629,Carlos Perez,06112006,48,38,70,48,4,1,1,1,1,0,0,439,0
TI REC,2088061842,Ana López,14101983,18,24,18,30,1,0,2,0,0,1,1,43,1
SITAC,7598289421,Sofía Castaneda,22111982,21,15,25,37,2,0,5,0,0,0,0,319,1
TI,4404568673,Melissa García,14061986,41,35,77,72,1,1,3,0,1,0,1,817,1
CC REC,0830846732,Sofía Martínez,14031971,3,19,88,98,3,1,5,1,0,1,1,241,0
EIS,9318099379,Ana Perez,13091983,79,50,52,8,5,0,3,1,0,1,1,132,1
EIS,0457514884,Juan Hernández,19111979,80,48,81,38,5,1,3,1,0,1,0,874,0
DCU,7753088550,Manuela Hernández,08031967,10,31,33,90,3,1,4,0,0,0,1,746,0
CC REN,0459206872,Ana Rodríguez,06041974,32,25,86,32,6,0,3,1,1,1,0,279,0
TI DUP,3236260085,David Hernández,05121935,91,14,44,10,1,1,4,0,0,0,0,759,0
AFIS,7229839958,Juan Hernández,08071957,41,77,43,100,1,0,4,0,0,0,1,664,0
HLED-WEB,7819680054,Manuela Cartagena,10031971,93,23,75,38,1,0,6,1,1,1,1,916,1
