tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI REN,4413669725,Manuela Hernández,02101927,87,6,86,4,4,0,6,1,0,1,1,22,0
CC DIG,2140130561,Gabriela López,26091992,98,74,33,64,6,1,4,1,0,1,1,381,1
AFIS,4660384128,David López,25071998,94,50,20,93,1,1,1,0,1,1,0,568,1
CC DIG,0691798544,Carlos López,20121924,30,75,42,47,6,1,2,1,1,0,1,290,0
MTR,6502818108,Laura González,21081928,95,76,35,91,2,0,4,0,1,0,1,322,1
EIS,9784434011,Miguel Cifuentes,12081931,30,16,80,92,6,0,3,0,0,1,0,595,1
TI PV,9282248395,Miguel Murillo,16051926,57,2,85,98,5,0,1,0,0,1,0,811,1
CC REC,5466328905,David Cifuentes,20031927,62,72,11,68,2,0,6,1,0,0,0,418,0
MTR,5057661197,Ana López,15021938,36,69,13,36,2,1,2,1,0,1,1,363,0
HLED-WEB,9189026303,Sofía Murillo,21021986,35,79,34,27,5,0,2,0,1,1,1,966,0
CCT,3666876508,Carlos Perez,04071905,31,86,47,25,1,1,3,0,0,1,0,585,0
CCT,3929306877,Marcela García,28071969,1,54,88,40,4,1,6,1,0,1,0,840,0
AFIS,9542375553,Miguel Murillo,12111950,44,79,75,19,6,1,3,0,1,0,0,107,0
CCT,2690534728,David Hernández,13031946,88,42,83,5,2,0,6,1,1,1,0,905,1
CC PV,8664149608,María Castaneda,14111978,57,27,7,20,2,1,1,1,1,1,1,625,1
EIS,2498970748,David Cifuentes,11041932,62,4,16,93,6,1,1,0,0,0,1,369,1
ANI,1144475700,Luis López,12121972,44,88,31,24,2,1,1,1,0,0,0,520,0
SITAC,6563400650,Miguel Hurtado,19101924,92,71,45,65,5,0,2,1,0,1,1,871,1
ANI,8313836986,Melissa Martínez,09081967,94,10,52,75,1,1,3,0,0,0,1,820,0
ANI,4287639090,Daniela Cartagena,03041994,19,1,74,57,2,1,6,0,1,0,1,272,1
NUIP,6222265996,Melissa Martínez,14081993,95,78,77,55,1,0,1,0,0,0,1,336,0
CC PV,6043727271,María Castaneda,03041987,96,12,34,78,5,0,6,0,0,0,1,386,1
CC PV,7748654594,Juan Castaneda,17041981,58,50,13,77,1,0,3,1,1,1,1,528,1
SIC,3314654594,María Castaneda,11071998,82,18,52,20,2,1,3,0,1,0,0,97,1
