tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
SIC,9003260207,David Castaneda,20081998,74,31,48,37,4,1,2,0,0,1,0,851,1
ABIS,1453860357,Gabriela López,08031938,43,63,12,95,3,0,5,0,1,1,1,404,0
TI PV,5266651626,Juan Hurtado,10011977,97,95,46,17,2,0,3,0,0,1,1,378,1
CC REN,3945400242,Manuela Hurtado,21071966,58,25,93,28,5,0,5,1,1,1,0,26,0
TI PV,0471559725,Ana Perez,22051937,98,17,71,92,5,0,2,1,0,0,0,864,0
CC REN,1621188905,Luis Hurtado,14111936,94,84,10,27,3,0,5,1,0,1,0,996,0
ABIS,5982108246,Ana García,21011931,59,82,4,34,1,0,1,0,0,0,0,475,0
SITAC,5359549335,Sofía Hernández,25051995,97,67,84,22,3,1,5,1,1,0,1,153,0
CC DUP,8165532240,Daniela Martínez,22122005,55,26,63,92,3,0,2,0,0,0,1,716,0
AFIS,1460729813,Luis Hurtado,20121934,4,55,88,27,2,0,5,0,0,0,1,277,0
MTR,8538405882,Marcela García,06051941,27,50,88,22,2,1,6,1,1,0,0,179,0
TI,8671671818,Carlos Murillo,20021967,38,25,44,47,4,1,6,1,1,0,1,583,1
MTR,5773842300,Marcela Castaneda,04051926,74,15,29,23,4,1,1,0,1,1,1,919,1
CC DUP,3143294537,Daniela Cartagena,16121990,71,36,68,13,4,0,2,0,1,1,0,790,1
EIS,4324495533,Daniela Murillo,19011992,46,81,96,76,4,0,3,1,1,0,1,538,0
SIC,5251037755,Miguel González,14042008,13,80,11,75,5,0,3,1,1,1,0,919,1
ANI,8845798380,Marcela Cartagena,18101951,78,23,80,28,2,1,3,0,1,1,0,65,0
SIC,0477648653,Melissa Cartagena,01021961,98,39,39,90,5,1,4,0,0,1,1,545,0
SITAC,6534279281,Gabriela García,14091996,26,92,13,76,1,1,2,1,0,1,1,743,0
SITAC,5543756971,Daniela Hernández,25031930,67,94,41,42,3,0,1,1,0,1,0,407,1
TI REN,5035310877,Sofía Murillo,04082023,61,33,55,8,5,1,1,0,1,0,1,945,0
CC REC,9266056738,Miguel González,16021961,15,88,36,64,2,1,5,1,1,1,1,258,1
TI REN,1883291866,Marcela García,06041999,7,87,95,25,3,0,3,0,0,1,0,586,0
TI REN,9158169395,Sofía Murillo,15031995,58,98,66,54,6,0,2,1,0,0,1,712,1
NIP,5363240677,Ana Hurtado,23121950,74,64,75,51,1,0,5,0,1,0,1,426,1
AFIS,0449944915,Juan Cartagena,10121937,46,13,68,71,1,0,2,0,1,0,0,233,1
MTR,4373115691,Melissa Cartagena,22111997,54,11,12,59,2,1,2,0,0,0,1,201,1
TI REN,6123626117,María Perez,06021930,90,9,73,99,2,0,1,0,1,1,1,846,1
ANI,9822808898,Miguel Martínez,10111973,64,41,88,48,2,1,5,1,1,1,0,737,1
CC REN,8072695093,María Cartagena,24051937,24,32,52,56,4,1,4,1,1,0,0,418,0
CCT,9274600957,Juan López,26111906,36,83,77,85,6,1,6,1,0,0,0,467,1
SIC,4680977833,Daniela Rodríguez,18061994,70,43,97,18,1,0,6,1,1,0,1,838,1
NIP,3207903464,Luis Cartagena,22051966,7,49,50,89,2,1,1,1,1,0,0,549,1
SITAC,5439359564,Laura Murillo,23051958,36,27,92,48,2,1,6,0,0,1,1,709,0
CC DUP,7558387509,Gabriela García,06041942,90,94,34,3,2,0,2,1,0,0,1,260,0
TI DUP,7579399857,Luis Perez,21051978,14,27,94,2,3,0,1,1,1,0,0,94,1
TI DUP,2001762540,Marcela Murillo,16081952,7,40,73,87,2,0,1,1,1,1,1,668,1
CC,6274944500,Laura Perez,24051948,29,47,5,62,6,1,5,0,1,0,0,361,0
TI PV,7599423886,David González,21051931,52,29,40,8,5,1,3,0,0,1,1,374,1
CCT,1046540164,Luis Cifuentes,12021935,75,71,79,40,6,0,1,1,1,1,0,375,1
