tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC PV,9865907975,Melissa González,06071920,67,84,98,40,1,1,1,0,0,0,0,908,0
CC PV,4490213352,Carlos González,25122008,21,43,43,80,1,0,5,0,1,0,0,568,1
CC REC,2497864205,Manuela Cifuentes,03021948,52,46,100,31,4,0,1,0,0,0,0,16,0
TI,9515442375,Miguel López,10081981,81,43,22,81,2,0,5,0,1,1,1,295,1
AFIS,9333271868,Juan Martínez,18051980,24,82,13,61,5,1,2,1,0,1,0,223,1
AFIS,1507176154,Carlos Martínez,27111984,72,31,11,82,4,0,6,1,1,0,0,101,1
CC REN,5533368379,Daniela Castaneda,20061938,7,78,58,30,2,1,2,0,1,1,1,997,0
NIP,6568054515,Marcela García,24081932,11,55,87,32,6,0,1,1,0,0,1,446,0
NUIP,8009797518,Ana Rodríguez,10101965,50,100,51,75,6,1,1,0,1,1,1,415,0
SIC,1558572753,Melissa Hernández,17071996,3,22,87,24,3,1,4,1,1,0,0,250,0
CC DIG,1130146167,Daniela López,17091903,42,23,95,6,2,0,1,0,0,1,1,955,0
TI,9391333536,Melissa González,12041959,62,32,32,6,6,1,3,0,0,1,1,20,0
CC DIG,5234876057,Juan Rodríguez,05081974,35,77,14,78,2,0,3,0,1,0,0,559,0
AFIS,0488891310,Luis González,04101948,14,99,24,37,1,1,5,0,1,0,1,964,0
AFIS,7076764379,David Murillo,19071924,60,53,11,36,2,1,4,0,0,0,1,600,1
CC,5188450874,David Murillo,26021931,68,45,28,4,5,0,2,0,0,0,0,139,0
TI PV,0359775374,Marcela González,24032000,77,44,23,83,6,1,2,1,0,0,0,11,1
TI REC,9834189055,María González,03061982,24,28,73,60,5,1,3,0,0,0,0,131,1
CC REC,0787457506,David Castaneda,06101999,86,13,11,19,6,0,1,0,0,0,0,966,1
TI REC,6740083109,Ana García,25121928,61,99,46,83,1,0,6,1,1,1,1,142,1
CC REC,0146292428,Miguel Cifuentes,03101991,89,7,93,83,4,0,1,0,1,1,1,921,1
AFIS,8301722137,María Murillo,15121982,90,1,83,83,4,1,2,1,1,1,1,225,0
TI REN,2470199278,Juan Martínez,17051951,100,72,50,83,5,0,1,1,0,1,0,296,0
TI PV,2357528493,Ana García,04061983,21,60,66,65,2,0,3,1,1,0,1,368,1
CC DIG,6905040112,Daniela Perez,23121931,16,16,9,34,2,1,4,1,0,0,0,364,0
ANI,9536974092,Luis García,07041990,3,21,38,96,3,0,3,0,0,0,0,754,1
CCT,5053395337,Melissa Hernández,03061972,97,100,58,46,6,0,1,1,1,1,0,345,0
HLED-WEB,1305031660,Sofía Cifuentes,18111927,15,49,2,29,4,1,5,0,1,1,0,937,1
AFIS,3071263166,Manuela Cifuentes,22092009,7,80,14,66,5,0,2,0,0,1,1,966,0
NIP,4083954921,María Rodríguez,19121964,95,58,75,38,5,1,4,1,1,0,0,750,0
CC DIG,2102479833,María García,26081922,19,78,9,93,3,0,6,0,0,0,1,337,1
SIC,0828629109,María Perez,27121960,79,96,68,4,4,1,1,1,1,1,0,91,0
CCT,3748497765,David Rodríguez,17051986,91,7,37,70,5,1,5,1,1,1,1,991,0
CCT,3929619504,Ana Cifuentes,06031942,50,65,15,84,3,0,3,0,0,1,1,466,1
MTR,6817481928,Gabriela Castaneda,11121926,89,81,76,80,1,1,2,1,1,0,0,525,0
DCU,3104280073,Melissa Hernández,25111981,77,9,89,4,5,0,2,0,0,1,0,362,0
TI REN,9376348222,María López,25121933,35,100,63,85,4,1,5,1,0,0,1,774,0
MTR,1794677748,Luis García,04091982,19,65,45,94,1,0,1,1,0,1,0,206,1
ANI,0170610367,Marcela Perez,24091930,48,39,2,16,2,0,2,0,0,1,0,490,1
TI DUP,3111412287,Marcela Cartagena,26081953,90,35,57,15,3,1,3,1,0,0,0,377,1
TI,4946706580,Laura Martínez,06011980,69,50,41,24,3,1,4,0,0,1,0,563,0
SIC,4760237165,David López,26091961,66,29,16,12,2,0,6,1,0,1,0,761,0
AFIS,8770541468,Laura Perez,02041966,54,2,30,65,5,0,1,1,1,0,1,550,1
NIP,8196850954,Laura García,15071974,67,96,54,4,3,1,5,0,0,0,1,665,0
ANI,1020343579,Gabriela Martínez,20121999,47,64,82,8,3,0,5,0,1,1,1,950,0
MTR,4050067175,Miguel Castaneda,17101941,27,57,100,39,6,0,5,1,0,1,0,24,0
MTR,7416912869,Marcela Hernández,22022008,42,49,55,56,3,1,6,0,0,0,1,899,0
