tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
EIS,8216733094,Marcela García,23022017,100,79,39,42,2,0,6,0,0,0,1,240,1
CC REC,7824616437,Sofía Rodríguez,13081927,3,86,55,8,5,1,1,0,0,0,0,374,0
NUIP,7792327789,Juan Castaneda,28071965,35,57,13,35,1,1,4,0,0,0,1,734,0
TI REC,5733303733,Sofía Perez,19021947,85,43,49,43,2,0,4,0,0,1,0,204,1
ABIS,4600368932,Marcela Hernández,23081994,26,82,8,65,2,1,1,1,0,1,0,762,0
ANI,0415953321,Carlos Hurtado,13011948,40,5,82,69,1,0,6,0,0,1,1,993,0
CC REN,0191216626,Miguel Perez,17031936,46,11,81,18,2,1,3,0,1,0,0,289,0
CCT,3289008248,Sofía Murillo,26041973,87,67,42,18,2,0,4,0,1,1,1,871,0
TI PV,4512879048,Daniela Rodríguez,01122007,33,14,85,17,2,0,4,0,1,0,0,251,0
TI PV,8876849452,Sofía López,02061972,71,49,82,6,3,1,6,0,1,1,1,631,1
CC REC,3157522111,Gabriela Murillo,23081951,5,65,2,68,2,1,1,1,1,1,0,779,1
CC PV,0683622065,Luis Cartagena,25041970,35,53,74,99,5,1,3,0,0,0,0,503,1
AFIS,6067882190,Sofía Castaneda,07061975,44,86,19,89,5,1,4,0,1,0,1,399,1
SIC,6052564930,Sofía Martínez,14111943,44,51,77,90,2,1,6,1,1,0,1,582,0
DCU,6511076853,María Cifuentes,11041942,4,67,94,31,2,0,4,0,0,1,0,802,0
TI,6033241416,Laura González,12011927,98,39,36,53,5,1,1,1,0,0,1,370,0
TI,5712138100,Sofía Murillo,24021944,46,34,87,47,5,1,4,0,1,1,1,208,0
NUIP,2980740974,David Hernández,19071959,43,62,57,36,4,1,2,0,1,1,1,421,0
CC REC,5886639360,Laura Cartagena,26031987,23,50,1,79,6,0,1,1,0,0,1,269,1
CC PV,6568554155,Miguel Hernández,11121983,70,6,74,51,1,0,1,1,0,0,0,62,1
TI,2989531662,Luis Hurtado,19051931,43,15,51,19,5,1,6,0,1,1,0,442,0
CC DIG,2118239735,María Hernández,14111988,63,18,85,99,2,0,2,0,1,1,0,980,1
TI REC,8186490901,Melissa Castaneda,19101960,71,74,94,54,2,1,4,1,1,1,0,179,1
CC PV,5943475992,María Hernández,09071941,8,80,52,2,4,0,2,0,0,0,1,925,0
CC,9367960146,María Martínez,25011996,84,61,44,46,5,1,2,1,0,1,0,803,0
NUIP,2944958614,Gabriela Castaneda,06071950,98,51,57,16,4,1,2,0,0,1,0,250,1
CC REC,0713651939,Laura González,12121969,3,86,53,53,1,1,6,1,0,1,0,25,1
NUIP,7972336295,Carlos Hurtado,18091953,44,41,13,9,4,1,5,0,0,1,1,679,1
TI PV,5250635606,Gabriela García,16021944,68,35,80,10,2,0,3,0,0,1,1,564,1
NUIP,1797639364,Ana Perez,27071947,2,49,55,15,6,0,4,0,1,0,1,226,0
ABIS,6582815898,Ana López,21031922,59,55,99,60,3,0,2,0,0,1,0,632,0
CC DIG,5753382455,Gabriela Martínez,04041942,50,13,17,100,6,0,6,0,0,0,1,160,1
TI REC,5589216320,Melissa Cartagena,16091995,71,39,28,75,6,0,6,1,0,1,1,839,0
TI REN,6301667508,Laura Castaneda,06091968,40,34,17,37,4,0,2,1,0,1,1,294,0
AFIS,4579420600,Gabriela Cifuentes,03121944,33,86,86,72,5,1,2,0,1,1,1,82,1
HLED-WEB,6189832951,Luis García,22021959,59,37,39,65,5,1,2,0,1,0,1,305,1
CC,0844473882,María Cifuentes,15081981,2,56,7,19,5,1,6,0,1,0,1,997,1
NUIP,9084846526,Ana Martínez,16021932,24,78,37,68,3,0,3,0,1,0,0,220,1
TI DUP,8277891360,Miguel Hernández,25051980,25,23,16,24,5,1,5,1,0,0,0,311,1
DCU,9977742967,Manuela González,10111967,30,51,7,41,2,0,5,1,0,0,0,364,1
AFIS,3167311744,Miguel Cifuentes,08072023,26,9,74,77,1,0,2,0,1,0,1,570,0
CC DIG,8356150613,Carlos Martínez,14061946,73,62,7,22,4,0,1,0,1,0,1,606,1
CC DUP,8827384482,Laura García,17051926,51,23,64,42,6,0,4,1,0,1,0,712,1
CC DIG,7967703580,Carlos Murillo,21031996,65,56,56,18,2,1,4,1,1,0,1,856,1
TI REC,0248951618,Ana Hurtado,16051929,23,76,88,96,4,1,1,0,0,1,1,80,0
CC DUP,0786341012,Ana Cifuentes,12091931,75,9,82,84,3,1,5,0,0,1,1,804,1
AFIS,7332137722,Laura López,06062007,45,69,57,81,3,1,5,0,0,0,0,878,0
CC DUP,9306369340,Laura González,08021928,96,11,13,38,6,1,5,0,1,0,0,828,0
DCU,6224266917,Juan Cifuentes,03061929,32,80,10,32,6,1,1,1,0,1,1,445,0
DCU,3228624632,Sofía Rodríguez,11121995,11,22,65,42,2,1,1,0,0,0,0,686,1
CC,5955850798,Laura Rodríguez,01021930,35,9,54,16,3,1,4,1,1,1,0,776,0
TI DUP,2019293777,María Castaneda,04121963,97,73,54,75,4,1,2,0,1,0,1,592,1
TI,4655709653,María González,02052005,63,47,47,80,1,1,2,1,1,0,1,931,1
SIC,5892127784,David Hernández,02102006,18,90,97,4,1,1,5,0,0,1,0,342,1
HLED-WEB,3598021764,Sofía Rodríguez,11121947,43,62,15,65,2,1,3,0,1,1,1,937,0
NIP,8684471645,Sofía Castaneda,12071937,25,45,27,76,2,0,4,0,0,1,1,909,1
CC REC,8470106944,Miguel Cartagena,22121981,47,44,33,4,2,0,1,1,1,1,0,570,1
NUIP,5798326922,Carlos Martínez,05121956,40,46,10,100,4,1,6,1,0,0,0,578,0
NIP,1080237364,David Cartagena,14061930,69,63,17,84,5,0,5,0,1,0,1,954,1
CC DUP,6389772228,Melissa Martínez,23081996,55,95,84,69,6,0,2,0,1,1,1,742,0
CC REC,3071626425,Sofía Cifuentes,21081932,70,89,85,48,2,0,3,0,0,1,0,995,1
TI,8536204307,Sofía Martínez,20121970,84,4,14,79,5,0,2,0,0,0,0,733,1
SIC,0814826419,Laura González,24111944,99,93,30,75,5,0,3,0,1,1,1,769,0
NUIP,5626181289,David Cartagena,26061985,48,46,88,62,1,0,1,1,0,1,1,24,0
TI REN,0468574227,Gabriela Cartagena,04081944,74,72,10,93,1,0,3,1,0,0,0,932,0
EIS,3192080476,Daniela Cartagena,02111927,33,67,38,42,5,1,6,1,0,0,0,542,1
TI DUP,3452795178,Manuela Murillo,02081939,47,84,73,4,5,0,2,0,1,0,0,150,0
CC DIG,3939320649,Luis Castaneda,23082009,52,13,57,22,3,1,4,0,0,1,0,275,1
CC REC,4974770006,María Hurtado,14091929,93,28,89,87,6,1,3,0,1,1,1,956,1
MTR,8739623707,Miguel González,09081994,44,46,15,37,4,0,6,0,0,1,1,161,0
TI PV,3289280673,Marcela García,21082001,90,60,77,90,3,1,1,0,1,0,0,629,1
CC,4437345334,Melissa Murillo,16082006,87,55,44,82,1,0,4,0,0,1,1,652,1
AFIS,3545935167,Ana Cartagena,12032008,60,100,25,57,2,0,4,0,0,1,1,610,0
ANI,2666068310,Gabriela Rodríguez,03011995,63,93,37,79,1,0,1,0,0,0,1,419,1
TI REC,9268417857,Daniela Cartagena,12051941,86,43,57,96,2,1,3,0,1,0,0,997,1
NIP,8377409412,Laura Castaneda,16051992,63,34,39,61,3,0,2,1,1,0,1,650,1
TI,7827234133,Gabriela Cifuentes,22071972,65,33,57,86,2,1,2,0,1,0,1,534,0
CC REC,7872043686,Gabriela García,12092001,38,95,36,85,1,1,1,0,1,1,0,355,0
NUIP,1932935492,Laura Castaneda,26022000,85,92,78,63,4,0,6,1,0,1,1,29,1
ABIS,3807431469,Carlos Martínez,07101954,82,18,16,63,5,0,3,0,1,0,0,630,0
ANI,8071247554,Daniela González,02041981,24,17,35,1,3,0,6,1,0,1,1,180,0
CC PV,9578084680,Juan González,20081987,65,80,99,86,4,1,5,1,0,0,0,866,0
NIP,5929329766,Luis Perez,11021968,32,55,96,35,3,1,3,1,1,0,1,358,1
TI,1910346963,Gabriela Rodríguez,18051996,56,51,100,54,1,1,3,1,1,1,1,7,0
DCU,2368305237,Marcela Cifuentes,07061932,44,72,92,28,5,0,3,0,0,1,0,400,1
ABIS,5780156439,Gabriela Hurtado,25081969,92,75,43,25,2,0,1,0,0,0,0,716,1
MTR,3682235924,Juan Hernández,13041946,30,25,56,54,1,0,6,0,1,1,0,769,0
CC DUP,0401323061,Manuela González,10032007,48,9,53,1,3,1,2,1,0,0,1,659,0
CC DUP,9875220463,Daniela López,26061960,56,39,31,50,3,1,2,1,0,1,1,931,1
SIC,1240382762,Ana Martínez,25101939,87,53,89,82,2,0,1,1,1,1,1,392,1
CC REC,7990068908,Sofía Rodríguez,24011912,78,75,60,22,4,0,1,1,1,1,0,894,0
