tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI PV,3600598023,Daniela Hernández,16071994,59,53,76,63,4,1,4,1,0,0,1,50,1
TI DUP,7990011222,Carlos Martínez,13111982,38,11,28,4,5,0,2,0,0,0,1,276,0
ANI,3641154808,Carlos Murillo,13031961,53,85,27,82,1,0,3,1,0,1,0,956,1
NUIP,2939521071,Luis Murillo,20051983,37,83,3,70,1,0,4,1,0,1,1,745,1
SITAC,2909552246,Marcela Perez,14101943,94,87,93,98,2,0,3,0,0,1,1,420,1
CC REN,1167786596,Ana Castaneda,10031942,60,59,17,51,5,0,4,1,0,1,0,595,0
CC DIG,8073764857,Ana Perez,15031979,94,66,81,78,6,0,3,1,0,0,1,188,1
DCU,6895292578,David Cifuentes,11011957,30,78,94,33,2,0,6,1,1,1,0,477,0
ANI,8576529625,Manuela Hernández,23081984,87,59,42,40,1,0,1,1,1,0,1,356,0
TI DUP,3643663162,Laura González,24111932,29,45,98,85,4,0,5,0,1,1,1,908,0
TI REN,5356417919,Sofía Castaneda,22032006,56,20,16,60,3,1,5,1,1,1,1,371,1
NIP,8316383411,Ana Murillo,11061947,86,61,75,70,6,1,3,0,0,1,1,534,1
NIP,7446176951,María González,07031989,46,61,71,38,1,0,2,0,0,0,0,818,0
NUIP,7155728607,Marcela Martínez,18111989,43,57,1,87,3,1,2,1,0,0,0,939,1
NIP,2548804407,Melissa Hurtado,27062007,13,65,32,54,1,1,1,0,0,1,0,914,0
AFIS,7398741849,Ana Perez,02121976,37,10,49,85,6,1,1,1,1,1,0,555,1
CC,0908483925,Gabriela Murillo,01011989,4,93,17,98,4,1,4,1,0,1,1,67,1
CC DUP,9485203534,Melissa López,26021998,88,84,12,85,1,0,3,0,1,0,1,442,1
SIC,1637757136,Marcela Hurtado,21081988,33,46,65,17,1,0,6,0,0,0,1,835,0
DCU,2927481336,Carlos Rodríguez,12061947,82,88,24,63,5,1,4,0,1,1,0,808,0
HLED-WEB,1893188230,Ana Rodríguez,24021947,9,53,37,67,6,1,6,0,0,0,0,579,1
NUIP,9578617474,Gabriela Rodríguez,16111988,96,62,3,24,6,0,6,1,1,0,1,779,0
CC PV,9277365660,Gabriela Castaneda,15031998,15,62,87,4,4,1,3,0,0,0,1,835,1
NUIP,8453407156,Laura González,21041991,35,5,4,24,3,1,5,0,0,1,1,972,0
HLED-WEB,5834078030,Sofía Cartagena,10091987,85,75,15,29,1,0,6,1,0,0,0,934,0
NUIP,4758665822,Melissa Hernández,03121985,74,26,23,27,4,0,5,1,1,0,0,332,0
CC REC,4278813183,Marcela Murillo,05091929,87,56,29,72,2,1,4,1,1,1,1,471,0
CC REC,0761604121,Ana Castaneda,02081973,96,44,81,48,3,0,1,0,0,1,1,952,1
CC REN,4530156785,David Perez,09071993,83,50,53,55,2,1,1,0,0,1,1,653,0
TI PV,9538066722,Gabriela Perez,07041947,47,24,48,87,5,1,3,0,0,0,0,508,1
NIP,9253078521,Gabriela González,03062022,73,90,51,7,1,1,3,1,0,1,1,706,0
NIP,2353267172,Juan González,20111962,54,62,70,25,5,1,2,0,1,1,0,714,0
CC PV,9648168308,María Cartagena,12012004,35,56,51,5,1,0,5,1,1,0,0,858,1
ABIS,1762791215,Carlos González,09011953,49,71,7,63,6,0,1,0,1,0,1,555,0
