tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI DUP,2872660970,Laura González,15021979,10,28,28,40,4,0,4,0,0,0,0,630,0
CC DIG,8946394033,Marcela Martínez,04061979,75,46,30,98,3,1,2,1,1,1,0,734,1
ABIS,7088834078,Miguel García,01061982,18,42,42,98,3,0,2,0,1,0,1,465,0
SITAC,4735462562,Laura Hernández,07121957,87,1,3,26,6,1,2,1,0,0,1,157,0
CC PV,7531720663,Manuela Cifuentes,24121988,20,65,42,71,2,0,1,1,1,0,0,271,0
TI REN,0814113785,Sofía Murillo,03111976,83,43,5,57,5,0,1,0,1,0,0,536,0
AFIS,0054326760,Melissa Cifuentes,23051952,64,71,8,3,6,0,1,1,0,0,0,430,0
HLED-WEB,5289100998,Ana Murillo,24031945,6,44,19,89,5,0,5,1,1,0,0,324,1
TI REN,6646456642,Miguel García,18061949,63,18,70,93,3,0,1,1,0,0,0,791,1
MTR,5152977247,Ana González,04081943,24,20,94,7,1,1,3,1,0,0,0,353,0
CC REN,1401354064,Daniela Cartagena,06121985,74,75,87,70,2,0,2,0,0,1,0,788,1
CC,7796212718,Carlos González,15111932,84,59,83,68,2,1,4,1,1,0,0,177,0
CC PV,6526048320,Laura López,14051967,59,40,97,41,6,0,6,1,0,1,1,900,0
NUIP,0416875005,Laura Hernández,14111940,68,57,71,23,1,0,5,1,0,1,0,356,0
CC REN,8453866191,Carlos Hernández,26051939,9,4,10,97,3,0,5,0,0,1,1,754,0
TI PV,0710833680,Gabriela Martínez,14091948,13,84,68,26,3,1,1,1,1,0,1,137,1
TI REN,8908872449,Ana González,11031981,32,35,4,2,3,1,4,1,0,1,1,32,1
NIP,2439329431,Gabriela Castaneda,14041973,21,63,85,29,2,0,4,1,0,1,1,449,0
DCU,7627305622,Manuela Cartagena,14071949,1,45,67,37,5,1,4,0,0,1,0,805,0
DCU,2451173092,Miguel Castaneda,07041992,5,36,21,32,4,1,6,1,0,0,0,501,0
TI REN,4219942199,Laura Martínez,06121951,72,60,78,81,3,0,1,0,1,0,1,415,1
TI REC,1050040060,Carlos Rodríguez,11031996,34,63,25,47,4,1,5,1,1,0,1,691,1
ANI,9330867406,Marcela García,21031987,87,90,58,16,6,1,3,0,1,1,0,719,1
CC,0740395876,Ana Hernández,25121952,21,38,70,36,4,0,4,1,0,1,1,616,1
NUIP,0498399707,Luis Martínez,17121999,32,49,71,24,4,1,5,1,1,0,0,297,1
DCU,3738673913,Juan Rodríguez,24111997,12,44,15,85,3,0,1,1,0,1,0,244,0
HLED-WEB,4291856853,Sofía García,07121961,66,98,83,85,5,0,6,0,0,0,0,55,1
TI REN,6925622284,Daniela Cifuentes,07011966,44,55,18,8,2,0,2,1,0,1,0,423,0
DCU,5216947346,David González,02071984,13,84,18,44,2,1,2,1,0,0,1,894,0
TI REN,7050317733,Ana Cartagena,07091932,12,4,16,20,4,1,3,0,0,0,1,180,0
TI DUP,9990813376,Ana Hurtado,18071909,36,73,89,54,5,1,4,1,1,1,1,702,0
SIC,4726298895,Melissa Martínez,20111943,36,31,73,36,4,1,6,1,0,1,1,616,1
