tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC DUP,1308492275,Miguel Cifuentes,13031996,32,37,13,70,6,0,1,1,0,0,1,748,1
NUIP,7855022041,Ana Martínez,13121990,38,62,56,92,6,0,2,1,0,0,1,253,0
EIS,7411129281,Manuela Rodríguez,13121996,10,40,97,15,1,1,1,0,1,1,0,925,0
TI REC,4656578515,Carlos Rodríguez,26011991,69,46,16,77,5,1,3,0,0,1,1,885,1
HLED-WEB,3797403839,Laura López,08121986,42,42,75,22,4,0,1,1,1,0,0,918,0
AFIS,3773448544,Gabriela Castaneda,04061978,60,22,68,50,6,1,6,1,0,1,1,312,0
CC PV,7285579593,Manuela García,08111951,14,71,47,72,2,1,3,1,1,1,0,948,1
ANI,9047016001,Luis López,17021976,72,50,96,47,5,1,2,1,1,1,1,102,0
HLED-WEB,8044743210,María Murillo,28121935,69,78,38,61,5,0,3,0,1,1,1,809,1
CCT,3910005309,Carlos Rodríguez,04091942,88,56,10,2,1,1,3,1,0,1,0,544,0
MTR,9929876621,Marcela Hernández,27031908,14,97,88,94,6,0,5,0,1,1,1,639,0
NIP,8104437460,Daniela Hurtado,23021965,57,35,30,55,1,0,2,1,0,0,1,858,1
HLED-WEB,7253119945,Melissa López,09061955,15,66,69,61,4,0,1,1,1,0,0,822,0
HLED-WEB,0478136778,Ana Perez,02051970,32,1,6,40,2,1,1,1,0,0,1,401,1
CC DUP,8359878085,Marcela Castaneda,11021981,93,84,32,82,2,0,6,0,1,1,1,229,1
DCU,1733892067,David Cifuentes,22111951,58,27,73,93,1,1,5,1,0,0,0,994,0
TI PV,0824342045,Manuela Murillo,20031988,5,26,31,97,4,1,4,1,0,0,1,230,1
TI,2425263550,Ana Hernández,24071978,40,86,86,26,4,0,4,1,1,0,0,12,0
AFIS,8072895220,Miguel Rodríguez,06071995,47,68,100,7,6,1,2,0,0,1,1,536,0
SIC,0975827708,Sofía Castaneda,27081974,60,24,83,23,6,0,1,1,0,1,0,882,1
CC REC,8502210869,María López,04032002,19,66,30,62,5,1,4,1,0,0,0,609,1
TI REN,5827333860,Manuela González,08042004,84,80,66,82,6,0,5,0,1,1,1,768,0
CCT,6311008836,Carlos Rodríguez,25101934,30,28,90,95,4,0,5,1,0,0,0,656,0
HLED-WEB,3547099356,Gabriela Castaneda,24051971,9,6,8,13,2,0,3,1,1,0,1,918,1
SIC,6118943015,Sofía García,28021945,91,32,23,18,4,1,1,1,0,1,1,593,0
CC DUP,2255051752,David Cifuentes,12041964,32,14,39,37,5,1,6,0,1,0,1,634,0
TI REN,7835199759,Gabriela Rodríguez,22021975,24,11,9,71,6,0,2,0,1,0,0,692,1
TI PV,7665193568,David Hernández,07031972,6,61,17,88,2,0,3,1,1,0,1,512,0
TI,8404379999,Ana Cartagena,24011973,66,35,43,89,1,1,5,1,0,0,1,616,0
CCT,2232714812,Marcela González,24071926,98,12,57,95,3,0,2,1,0,0,1,484,0
TI,6833861543,Gabriela Perez,05121926,24,48,86,85,5,0,6,1,0,0,0,269,0
EIS,0651308929,Juan Rodríguez,19051955,17,87,20,59,1,1,3,1,0,1,0,387,1
SIC,3570253607,Gabriela Castaneda,21041961,83,66,51,17,3,1,6,0,1,1,0,515,0
TI,4922264242,Manuela López,12071998,66,23,3,47,1,0,2,0,1,1,0,858,0
NUIP,9877338752,David Cartagena,20091997,22,18,10,72,4,0,1,0,1,1,0,632,0
NIP,7349080244,Gabriela Hurtado,22102008,3,23,72,38,5,0,2,0,1,0,1,769,0
TI DUP,4021976429,Gabriela González,07051975,92,55,61,62,2,0,2,1,0,0,1,713,0
EIS,5146736947,Gabriela Hernández,06021958,77,79,28,72,1,0,1,0,1,1,1,433,1
CC,6045541780,María Castaneda,17101995,45,35,64,60,1,1,4,0,1,0,0,766,1
CC DIG,4940573248,Daniela Hurtado,26041928,94,53,12,63,4,0,4,0,0,0,0,872,1
NIP,9240297359,María Rodríguez,19071913,65,34,5,80,2,1,1,0,0,1,1,636,0
MTR,4982880258,Sofía González,17121981,4,87,4,58,6,0,6,0,1,1,0,602,0
NIP,1417659880,Ana Cifuentes,04021997,55,55,44,44,5,0,1,0,1,1,1,409,1
EIS,8172853945,Sofía González,02012001,19,54,77,70,6,0,3,1,0,1,0,667,1
ABIS,9787099592,Miguel Perez,22081965,12,71,26,38,6,0,4,1,1,1,0,963,0
NUIP,2757689651,Miguel Hurtado,20051990,55,20,44,39,2,1,5,0,1,0,0,580,1
SITAC,0986914723,Miguel Hurtado,03111970,35,50,90,49,5,0,5,1,1,1,0,141,1
SIC,5227185295,Luis Cifuentes,12021975,92,29,57,14,2,1,5,1,1,1,1,483,1
NIP,8003572709,Juan González,01011963,94,89,81,48,6,1,2,0,0,0,1,618,1
EIS,8147661537,Laura Cifuentes,17021925,70,65,19,70,2,1,2,0,1,0,1,238,0
CC,5020510066,Juan Cifuentes,04021937,66,50,69,64,5,0,6,0,1,1,1,113,0
CC REC,1424859324,Marcela López,17091989,42,44,20,58,5,1,3,0,1,0,1,573,0
EIS,4689198254,Laura Cartagena,22121998,92,5,89,75,4,1,1,0,0,0,0,432,1
HLED-WEB,8182704065,Carlos López,26011995,63,7,11,30,3,1,2,0,0,1,0,739,0
TI REC,2278020330,Laura Castaneda,09041981,1,15,100,4,3,0,3,0,0,0,0,761,1
CC PV,4543308058,Gabriela Murillo,05111968,85,65,78,44,6,0,4,0,0,0,0,566,1
ABIS,4126318761,Carlos Rodríguez,16081999,90,18,50,84,3,1,6,0,0,0,1,643,0
SIC,1201923005,Carlos Hurtado,06101962,75,47,96,64,5,1,1,0,1,1,0,919,1
DCU,0353288116,Carlos Cifuentes,26091981,44,74,39,86,6,0,4,1,1,0,1,474,0
TI PV,6006878072,Miguel Cartagena,10101996,84,29,97,48,3,0,5,0,0,0,1,259,1
CC REC,7665192702,Manuela Castaneda,27051983,45,74,64,56,3,1,1,1,1,1,1,785,0
TI DUP,7164011222,Sofía Cartagena,09081988,55,15,4,94,5,0,2,1,1,1,1,111,0
TI REC,3488314798,María García,16062008,76,82,95,82,2,0,5,0,0,1,1,473,1
TI PV,9818894864,Juan Rodríguez,25121992,45,24,34,44,6,1,3,1,1,0,1,141,1
TI REN,7246467207,Ana Hernández,20081987,72,67,31,28,3,0,4,1,1,0,1,14,0
SIC,7434184716,Luis Rodríguez,05061986,64,59,20,32,2,1,4,0,1,1,1,502,1
HLED-WEB,3068923228,Luis López,09071924,47,59,92,91,1,1,4,1,0,1,1,528,0
CCT,0406476083,Marcela Murillo,18071991,50,31,39,64,2,1,5,0,0,1,1,936,0
CC,4858571283,David Rodríguez,20021940,97,97,24,30,4,0,5,0,1,0,1,581,0
SIC,4691435490,Carlos García,24012007,23,32,14,42,3,1,1,0,1,0,0,419,1
CCT,3046146422,Miguel González,02011951,28,98,80,30,6,1,1,0,0,1,0,606,1
ABIS,5276998744,Miguel Rodríguez,10111968,94,26,72,64,4,1,4,1,1,1,1,771,1
CCT,0379547808,David Martínez,12051971,10,76,16,72,3,1,6,0,1,1,1,205,1
NIP,8096855476,Sofía López,24031949,14,14,9,57,4,0,4,1,0,1,0,352,0
CC DUP,7888638711,Marcela Martínez,13061985,75,85,93,29,4,1,1,0,0,0,1,771,0
TI,6883426147,Ana Murillo,22061956,10,50,75,56,6,0,5,0,0,0,0,139,0
HLED-WEB,6804391120,Laura García,05121957,87,17,98,44,2,1,4,1,0,1,1,362,1
CC,8484776934,Gabriela Hurtado,03091926,32,60,65,15,5,1,6,1,0,0,1,844,0
CC REC,3110653870,David Cifuentes,03041968,62,76,20,75,4,0,4,0,1,0,0,29,1
CC REC,2005647809,Melissa Martínez,11061976,39,18,69,8,4,1,6,0,0,0,0,194,0
CC REN,8016921996,Daniela Cifuentes,09071975,15,97,28,40,4,0,3,0,1,0,0,406,1
