tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI REN,9968130258,Daniela López,11051918,48,76,86,1,1,1,2,0,1,1,1,336,1
CC REC,2389567531,Gabriela Cartagena,28121935,36,35,26,92,4,1,1,0,1,0,1,40,1
TI REC,7077921060,Melissa Hernández,19041945,25,24,34,89,2,1,3,0,0,0,1,80,0
CCT,6401910144,Melissa López,21061937,14,64,15,56,1,1,3,0,1,1,0,87,1
CC DUP,8276977119,Manuela Murillo,12101978,79,69,15,18,5,1,3,1,0,1,1,934,0
ABIS,7275225788,Juan García,04042007,18,31,13,61,6,0,2,1,1,0,0,519,1
ANI,5370125258,Miguel García,14021969,70,48,94,96,3,1,5,0,1,1,0,686,1
ABIS,8871346366,Marcela Hernández,14041946,26,93,99,38,4,1,4,0,0,1,0,164,0
ANI,9737798509,Miguel Perez,26121981,41,86,98,53,2,1,5,0,1,1,0,186,1
ABIS,9747104999,Sofía Murillo,13031981,30,65,86,58,3,0,4,1,0,0,0,629,0
TI REN,0959704289,Sofía Cifuentes,25082016,16,42,48,10,5,1,1,1,1,0,0,538,0
NUIP,6253895393,Marcela González,01041946,41,85,4,38,1,0,6,0,1,1,1,613,1
CC REN,8132874188,Miguel Rodríguez,05011983,66,35,14,3,1,0,5,0,1,1,0,747,1
HLED-WEB,4889441241,Laura Rodríguez,28081944,51,48,66,47,4,0,1,0,1,0,0,968,0
NUIP,7831887064,Gabriela Cifuentes,13031935,19,37,89,78,6,0,6,0,1,0,0,649,0
NUIP,5507372335,Carlos Castaneda,03042004,95,47,38,37,3,1,4,0,1,0,1,527,0
ANI,8991656188,Ana López,01101998,21,44,100,35,2,1,2,0,1,1,1,939,0
NUIP,2253189698,Melissa Cifuentes,14072005,86,28,95,74,1,1,6,1,1,1,1,230,1
AFIS,4658167455,Ana López,21121977,54,7,43,63,3,1,2,1,0,1,1,135,1
CC DUP,2852203432,Laura Cifuentes,16091961,66,42,34,20,6,1,4,0,1,1,1,313,1
TI REC,0553934922,Miguel Cartagena,14041963,48,99,34,95,2,0,2,1,1,0,0,965,1
SIC,8116471444,Juan Cartagena,19061957,67,82,37,80,3,0,4,0,0,1,1,803,0
ANI,6633331618,Miguel Castaneda,19081950,25,85,15,35,5,0,2,0,1,1,1,234,0
CC REC,5211383677,Gabriela Rodríguez,25071947,2,36,22,37,3,1,2,1,1,1,0,152,1
ABIS,4726721336,Miguel Cifuentes,28061961,13,2,89,73,5,0,5,0,1,1,0,657,1
ANI,5592206726,Laura Perez,25111983,77,29,61,23,6,0,5,0,0,1,1,47,1
CC REC,2251852615,Gabriela Hernández,23041979,19,17,53,47,4,1,6,1,1,1,0,853,0
TI DUP,6346875451,Sofía Hernández,18091981,80,59,57,92,5,1,3,0,1,1,1,257,1
TI,2873932976,Melissa López,25042009,29,62,55,72,1,0,5,1,1,1,0,111,1
