tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC REC,8497225975,Sofía López,01061953,71,32,80,50,5,1,1,0,0,0,1,511,0
TI REC,0474376273,David Hurtado,03041945,92,37,91,91,1,0,5,1,1,1,0,254,1
TI REC,7258838715,David Perez,07111936,63,94,4,40,1,1,4,1,1,0,1,732,0
SIC,6822172321,Marcela González,06031940,99,64,27,100,3,0,6,1,0,0,1,436,1
CC REC,8508220548,Luis González,24101941,73,7,90,55,6,1,6,1,1,1,0,181,1
NUIP,4591423353,Daniela Murillo,17101954,64,34,9,29,2,0,3,1,1,1,0,293,1
ANI,6076209230,Manuela Rodríguez,26101997,22,78,31,17,4,1,5,0,0,0,1,908,1
ANI,0226562551,David Cifuentes,20051927,29,81,65,41,6,1,2,1,1,0,0,346,0
CCT,1884120952,Miguel Perez,03091950,72,84,16,6,3,1,6,0,0,0,1,823,1
AFIS,0175350823,Carlos López,10011965,80,8,6,59,1,0,4,1,0,1,1,753,1
SIC,3905099748,Sofía Castaneda,08042015,20,46,25,61,6,1,5,1,1,1,0,728,1
TI DUP,2874838137,Miguel Hurtado,11111994,83,77,33,9,2,1,4,1,0,1,1,746,0
TI DUP,6827199463,Ana García,26111988,29,23,54,33,2,0,1,0,1,1,1,706,0
TI,2672174481,Melissa Cartagena,17081971,11,25,47,87,3,0,3,0,0,0,0,226,1
DCU,6887670970,Sofía López,26091996,56,78,33,48,4,0,4,0,1,0,1,158,0
CC REN,6280853807,Ana García,17111984,37,27,78,86,3,1,5,1,0,0,1,513,0
TI,5000798650,Daniela García,07102008,96,19,14,63,1,0,3,0,1,0,1,474,0
TI DUP,3763800324,Sofía García,27111963,71,20,80,31,4,0,4,1,0,0,0,282,1
CC DUP,3231112838,Marcela López,19041965,61,14,82,93,6,1,4,0,1,1,0,7,0
TI PV,5495430398,Laura García,22071989,65,29,47,44,4,1,2,1,0,0,0,370,0
DCU,6459428229,Ana Martínez,24102019,34,80,77,62,2,0,5,0,0,1,1,673,1
CCT,6397532649,Miguel Cifuentes,13091981,52,29,87,50,2,0,5,0,0,1,1,145,1
EIS,9112862047,Daniela Hurtado,09041943,91,90,11,68,4,1,2,1,1,1,1,431,1
SIC,2729192126,Gabriela Rodríguez,03051939,32,50,78,96,2,0,6,0,0,1,1,297,0
CC PV,0542888253,Daniela Rodríguez,14111944,64,10,69,80,4,0,1,0,1,0,1,873,1
CC REN,1407249450,David Rodríguez,12041944,1,46,35,20,6,0,6,0,1,1,1,681,1
NUIP,8546751431,Manuela Castaneda,10091984,77,26,61,50,5,0,2,1,0,0,1,503,0
HLED-WEB,5386308292,Marcela Castaneda,08071945,53,67,70,37,3,0,3,0,0,0,1,709,1
NUIP,9822642226,Carlos Hurtado,04011942,18,13,47,55,2,1,5,0,1,1,1,888,0
EIS,5299159540,Melissa Cartagena,27111945,87,39,82,34,1,0,3,1,0,0,0,786,1
SITAC,1935695567,Gabriela Rodríguez,04021969,64,20,64,77,2,0,4,1,1,1,0,512,0
HLED-WEB,0063476252,Carlos García,15101970,18,80,69,69,6,1,6,1,0,0,0,307,1
CC,7780531752,Sofía García,21062002,56,63,44,7,3,0,4,0,0,0,0,432,1
NUIP,5970705850,María Murillo,28041960,95,20,14,75,2,0,5,0,0,1,0,255,0
CC REN,2123215615,Juan Hurtado,18011978,10,13,38,19,1,0,2,0,1,1,1,503,0
TI REC,7676507242,Luis Rodríguez,15111959,98,53,80,48,5,1,1,1,0,1,0,766,1
TI REN,6751680985,María Murillo,27121974,94,13,93,69,5,0,1,1,0,1,1,617,0
EIS,3072721326,María Perez,05071958,19,84,30,25,4,1,3,0,1,1,1,30,0
ANI,2433081615,Laura García,27111940,57,37,76,50,1,0,5,1,1,0,0,104,1
CC DIG,2776896859,Marcela López,10072000,40,37,32,5,2,1,4,1,0,1,1,243,1
MTR,3756309184,Ana Castaneda,18071917,79,11,16,22,5,1,1,0,1,1,1,612,1
DCU,7502533374,Luis Cifuentes,26101961,61,86,49,27,6,0,5,0,1,0,1,342,1
TI REN,8064077968,Carlos Cartagena,05071963,27,52,38,22,2,0,5,1,0,1,0,593,1
CC REN,2294618144,Marcela Cartagena,18041951,38,71,33,46,5,0,2,0,1,0,0,787,0
TI REN,9144034937,Marcela García,17081931,3,54,29,85,2,1,5,0,0,1,0,892,1
TI DUP,5479787936,Melissa Cifuentes,28101983,17,87,30,17,3,1,1,1,1,1,1,690,1
CC PV,5611469244,David Murillo,11081998,55,43,62,8,5,1,1,1,0,1,0,284,1
TI PV,5472962329,María Perez,07101934,89,47,50,59,3,1,6,1,1,1,0,881,0
SIC,7629388189,Sofía Hernández,20081955,41,44,80,26,5,0,5,0,0,1,0,963,0
HLED-WEB,8262597536,Manuela Castaneda,04071969,68,19,23,34,4,0,3,0,0,0,0,691,1
CCT,9004547935,Ana Murillo,08031977,49,3,71,23,3,0,4,0,1,0,0,552,0
CC PV,8933198767,Melissa Cartagena,02101984,33,77,77,79,3,0,3,1,1,0,0,915,1
NUIP,1360535088,Carlos García,27042004,56,91,12,40,6,1,3,0,1,0,0,78,0
HLED-WEB,0005318836,Juan López,18011945,30,77,82,87,6,1,3,0,1,0,1,962,1
NIP,1713974781,Melissa Martínez,17061950,38,14,68,21,4,0,2,1,0,0,0,925,1
HLED-WEB,2194119156,Manuela Murillo,27031946,74,13,81,42,2,1,4,1,0,1,1,389,0
TI REC,8923833968,Melissa López,23051980,11,87,54,42,4,0,1,1,0,0,0,446,0
EIS,7888771762,Marcela Perez,10031932,65,86,70,21,3,1,4,0,0,0,0,572,1
ABIS,0943416380,Marcela González,10031964,56,15,39,31,4,1,3,1,0,0,1,506,0
ANI,9994781031,Manuela Hurtado,21071983,67,27,27,39,1,0,5,1,1,0,0,519,0
CCT,5589425459,Sofía Castaneda,15101964,33,70,93,82,5,0,4,1,0,1,1,245,1
ABIS,6682530093,Carlos Hurtado,14051968,52,19,11,72,6,1,4,0,0,0,0,120,0
CCT,0661036668,Carlos Cifuentes,21021950,41,71,59,2,4,1,2,1,1,1,0,837,1
EIS,0333157592,Sofía López,10101996,70,50,6,79,4,1,4,0,0,0,0,480,1
SITAC,1640357219,Ana Martínez,17101968,87,82,73,12,1,1,3,0,1,1,0,130,0
HLED-WEB,0424277645,Sofía Martínez,03101970,19,47,99,34,2,0,3,0,0,0,1,404,0
CC DIG,9878288083,Gabriela Perez,02021962,25,2,50,10,5,1,6,1,1,0,0,535,0
DCU,8979340289,Gabriela Murillo,10101954,45,31,11,15,4,0,6,0,1,0,1,635,0
TI PV,6167656417,Marcela Cartagena,07122005,80,3,90,75,2,0,6,1,1,0,0,577,0
NIP,2511359330,Laura Hurtado,05071951,48,27,45,31,1,0,6,1,1,0,1,493,1
ANI,0286393217,Juan Perez,04031981,18,35,78,8,4,0,6,1,1,0,1,658,1
CC REC,9154205868,Laura Hernández,13061990,82,68,97,54,3,1,1,0,1,0,0,343,1
TI DUP,1183060258,Luis Cifuentes,26011933,22,10,94,94,6,1,5,0,0,1,0,546,1
SIC,7732379545,Ana Hurtado,21032005,32,37,86,63,1,1,1,0,1,1,0,180,1
DCU,3599302382,María Cifuentes,05052008,47,62,95,89,5,1,6,1,0,1,1,864,0
TI REC,8311936547,Marcela García,05051982,75,21,84,59,1,1,6,0,1,0,0,221,1
TI DUP,1985544590,Daniela Cifuentes,22012007,39,90,91,69,5,1,3,0,0,1,1,564,0
NUIP,1977027220,Manuela Martínez,12121992,84,80,34,19,4,0,1,1,1,0,0,548,0
NUIP,9552277560,Carlos Hernández,05051935,15,92,61,86,5,0,6,0,0,0,1,785,1
ABIS,8203167082,Marcela Cartagena,12101999,79,68,5,34,5,0,5,0,1,1,0,321,0
EIS,3031389713,Daniela Rodríguez,28031998,91,73,77,2,5,0,2,1,0,1,1,334,1
CC REN,7368304830,Melissa Cifuentes,22041960,12,95,61,74,1,1,1,0,1,0,0,385,1
CCT,2540630823,Luis Hernández,01011992,99,50,35,83,4,1,2,1,1,1,0,912,0
CC PV,5212533493,Laura García,14111996,4,76,75,59,3,0,1,0,0,0,0,922,0
CC REN,1727569348,Laura González,09111969,98,56,37,39,3,1,1,0,0,0,0,778,0
TI REC,7852323457,Marcela Martínez,10062007,39,45,73,51,1,0,5,1,1,0,0,884,0
MTR,1173212955,Juan Rodríguez,22101973,5,99,76,93,3,0,4,0,0,1,0,540,1
MTR,6148603497,Miguel García,22112008,58,90,21,40,1,0,5,0,0,1,1,582,0
CC DIG,5254389998,Gabriela López,07061929,67,45,70,58,4,1,2,1,1,0,0,687,0
AFIS,8235042026,Marcela Hernández,06111943,88,49,6,32,2,0,2,1,0,0,0,2,0
ABIS,9322268405,David Cartagena,27061937,5,14,11,20,6,0,5,1,1,0,0,398,1
TI REC,6690512355,Juan Rodríguez,07062009,35,19,45,12,4,0,5,1,0,0,1,797,0
TI REN,8962883394,Laura Perez,23031926,20,30,20,37,5,1,3,1,1,0,1,850,1
DCU,7620468658,David Cifuentes,01091935,60,71,96,97,1,0,6,0,1,0,0,340,0
NUIP,4328121557,María López,12011940,7,4,70,6,1,0,3,0,1,0,0,516,0
TI DUP,6564426682,Ana Rodríguez,25121984,2,43,88,36,2,1,5,0,1,0,0,223,0
MTR,9096791689,Gabriela Murillo,06011990,5,55,70,60,6,0,5,0,1,1,0,120,0
CC DIG,6933935608,David Hernández,16021961,36,45,28,47,5,0,4,1,1,1,1,520,1
CC DUP,7486158545,Ana Hernández,10121928,70,66,85,49,3,1,5,0,0,1,0,169,0
CC REN,3176577186,Juan Cartagena,12101940,36,76,100,86,3,1,5,0,1,0,0,417,1
