tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CCT,0585366762,Marcela Cartagena,13021919,43,89,49,45,4,1,3,0,0,0,0,731,0
CC REC,5004236586,Manuela González,27031987,29,15,10,73,3,0,3,0,1,0,1,550,0
SITAC,7749953495,Manuela Hernández,26061925,62,43,84,86,5,0,6,0,1,1,1,165,1
SITAC,6803778258,Gabriela Murillo,11042004,50,49,1,20,2,0,1,1,0,1,1,400,1
SITAC,9130228034,Sofía García,09051968,57,13,41,45,6,0,1,1,1,1,0,491,1
SIC,0172342817,Luis Martínez,08011952,10,63,25,22,5,0,6,1,0,1,1,573,0
CC DUP,4320625340,Laura García,14071945,39,61,49,27,1,0,5,1,0,0,1,349,0
CC,5984338782,Miguel Rodríguez,28032004,70,59,76,67,3,1,1,0,1,1,0,276,0
CCT,3175184805,Miguel González,28051935,53,88,32,72,4,1,6,1,1,1,0,143,0
CC REN,4558496991,Miguel Hurtado,14091936,69,62,61,41,6,1,4,1,1,0,0,894,0
NIP,3017345389,Carlos Castaneda,24071956,93,47,4,31,1,1,1,1,0,0,0,605,0
CC REC,0175287631,David Hernández,12051978,95,53,90,84,3,0,6,1,1,0,1,584,0
TI REN,0604949973,Melissa García,06041966,37,22,17,91,5,1,6,1,1,0,0,704,0
CC REN,2215033059,Gabriela Cartagena,04031981,21,91,37,76,2,0,1,0,1,1,0,964,0
CC REC,3289109109,Marcela Perez,11021942,23,45,10,20,5,0,4,1,1,0,0,735,1
SIC,6532108216,Ana Castaneda,03042006,30,49,40,71,1,0,5,1,0,1,1,133,0
HLED-WEB,0790936724,Carlos Cifuentes,13041964,57,62,66,39,5,1,5,1,1,0,0,17,0
CC,9958191577,Daniela Rodríguez,01091964,29,75,69,74,6,1,2,1,1,1,0,529,1
TI PV,3348933196,Marcela Cifuentes,15021954,1,83,76,1,5,0,6,1,1,0,0,377,0
CC DUP,2665266219,Sofía Cartagena,26081998,96,19,12,99,4,0,2,0,1,0,0,651,0
HLED-WEB,7547700586,Laura Rodríguez,28102016,77,36,41,52,3,0,4,0,1,1,1,28,0
CC PV,5751231361,María Cartagena,12031965,31,86,47,36,4,1,6,1,1,1,1,22,0
SIC,0870679621,María Hurtado,12121931,81,28,67,100,4,1,5,0,0,1,0,119,1
CC REC,8186855709,Luis Castaneda,11121929,91,11,94,26,2,0,5,0,0,0,1,289,1
EIS,7199715487,María Martínez,19101935,53,69,44,8,6,0,5,1,0,0,1,313,0
CC DUP,0541809201,Gabriela Murillo,17121961,77,26,11,73,6,1,3,1,1,1,0,514,1
CCT,5987793060,Juan Murillo,10091948,77,89,2,13,5,1,6,1,1,1,1,838,1
NIP,3056779411,Manuela Murillo,07092002,57,61,5,13,2,0,1,1,0,1,0,653,0
MTR,7246414908,Carlos Cartagena,25121954,87,23,34,57,3,1,4,1,0,0,0,406,1
EIS,4767794916,David González,13081958,8,97,72,42,4,0,3,0,1,0,1,615,1
CC REN,9985893765,Sofía Murillo,07092017,46,8,28,73,5,1,3,0,1,1,1,425,0
NIP,3610470195,Marcela Cifuentes,14121981,49,93,34,90,3,1,4,0,0,0,1,83,1
TI REC,1330796499,Ana García,20092007,69,68,8,64,5,1,3,1,1,0,0,432,1
NIP,8663366833,Sofía González,24101982,82,87,41,67,2,1,4,1,0,0,0,28,1
NUIP,1523565786,Marcela López,16021989,81,37,43,73,4,1,4,1,1,1,1,522,0
SIC,2690315461,Luis López,21031969,51,90,45,49,5,1,1,0,1,1,1,931,0
CC PV,5652648857,Laura Perez,08031957,90,94,38,8,6,0,6,0,1,0,0,340,1
CC REN,5261834494,Manuela García,11072004,44,95,50,28,5,0,5,0,0,1,1,692,0
CCT,6507618992,Gabriela Cartagena,21111941,3,97,32,74,2,0,4,1,0,1,0,798,0
ANI,8802628326,Luis Murillo,06081931,38,39,4,50,2,0,4,1,0,0,0,885,1
AFIS,9824913318,Sofía López,18121982,19,73,18,76,4,1,1,1,1,0,0,522,0
EIS,4992212204,Manuela Perez,01011929,93,27,48,4,3,0,2,1,0,0,0,629,0
ANI,0404962491,Sofía Cartagena,27091979,79,55,94,55,6,1,1,0,0,1,0,229,0
